,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.166990157706254,0,0,0,0,0,-0.192227031740262,0,0,0,0,0,0,0,0,0,0,-0.0220948948145766,0,0,0.384567184363503,-0.0313560937905922,0,0,0,0.430692084021788,0,-4.33680868994202e-19,0,0,-0.0693936807791905,0,0,0,-0.0344491887583813,0,0,0,0,0,0.0233543732150403,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0363556879137925,0,0,0,0,0,0.170665595729439,0,0,0,0.217654657328524,0,0,0,0,0.0380605214050711,0,0,0,0,0,0.115482907072182,0,0,0.0587031364036459,0.309582660960915,0,0,0.15538137577727,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.764709265894138,0,0,0,0,0,0,0.116849844678345,0,0,0,0,0.101696876001752,0,0,0,0,0,0.00591997415052691,0,0,0.0111562719675575,0,0,0.0681674694840507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.852055835432889,0,-0.071619082294167,0,0,-0.0575992627243245,0,0,0.0464025851641193,0,0,0,0,0,0.0262193392551659,0,0,0.190643589282421,0.0529761020952506,0,0,0.00281622664025683,0,0.0794484168734288,0.0101676407495838,0,0,0,0,0,0,0,0,0,0,0,-0.094769268832528,0,0,-0.139603589919829,0,0,0,0,0,0,0,-0.0183744611444247,0
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0
X600036.CH.EQUITY,0,0,0,0.347454325595878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175623666365445,0,0,0,0,0,0,0,0.199537795229714,0,0.0323583676057458,0,0,0,0,0,0,0,0,0,0.0611602309483124,0,0,0,0,0,0,0.0833028311098796,0,0,0,0,0.0118123125756982,0
X601988.CH.EQUITY,0,0,0,0.0587833384204332,0,0.0230723516791597,0,0,-0.06248219541277,-0.0089462776141471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706848282522169,0,0,0,0,0,-0.0272614806804962,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.128529519885637,0,1.00103051517551,0,0
X1299.HK.EQUITY,0,0.032558494600391,0,0,0,0,0,0,0,0.2016028921289,0,0,0,0.182962274447835,0,0,0,0,0,0,0,0,0.313377689206873,0,0,0,0,0,-0.0563004777033119,0,0.0459258782158509,0,0,0,0,0,0.0649554218077135,0.0717720976784286,0,0,0,0,0.163151680863894,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.142622199207824,0,-0.0250899112835329,0,0,0,0,0,0,-0.272428379692262,0,0,0,0,0,0,0,0,0.0311219361243125,0,0.447186120804076,-0.14038778238623,0,0,0,0,0,0,0,0,0.33580851077512,0,0,0,0.176414780919776,0.377651030303194,0.0553224542049043,0,0,0,0.36382270876345,0.0258492767128532
X388.HK.EQUITY,0,0.261788639007631,0,0,0.303591767837429,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582745378330157,0,0,0.0207565039900394,0,0,0,0.110550175780752,0,0,0,0,0,0,0,0,0,0,0,0,0.274418467751013,0,0,-0.0815515104562475,0,0,0,-0.189037789278144,0.250263029703324,0,0,0,-0.0746642056333395,0
X601658.CH.Equity,0,0.0205017930125549,0.188999673518048,0.149091684162009,0,0,0,0,0,0,0,0,0,0,0,0.0375356183180564,0,0.0490881556401652,0,0,0,0,0,0,0,0,0.18058953588383,0,0,0,0,0,0,0,0,0,0.0053288166337264,0,0,-0.0380486926976217,0.128147037205333,0,0,0,0,0,0.0727914790031834,0,0,0.0519844639276714,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.112653959543088,0,0,0,0.324476784479926,0,0,0.00942806126809358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979439034121547,0,0,0,0,0,0.167015987173769,0,0,0,-0.0621989842006518,0.163238361012581,0,0,0,0.266830547410711,0,0,0
X601166.CH.EQUITY,0,0,0.0326002684901419,0,0,0.0440196748981081,0.190210730394028,0,0,0,0,0,0,0,0,0.0646173064109481,0,0,0,0,0,0.0616927025979249,0.0661080205155167,0.3747460034821,0,0,0.0169916635596344,0,0,0,0,0,0,0.00344302396767732,0,0,0.0576146853071785,0,0,0,0,0,0,0,0,0,0,0,0.17611490273746,0,0
