,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0581777647962533,0,0.499336485948782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12183888688802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197459554239772,0,0.0136925262878057,0,0,0,0,0,0.0163309576740218,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.00666336175451541,0,0.0216724818196817,0,-0.0347893314128032,0,0,0,0.184039849010407,0,0,0,0,0,0.500952410675472,0,0,0,0,0,-0.106218783600581,0,0.146182858883071,0,0,0.108327590500225,0,0,0,0.0768341168224229,0,0,0.126908518508963,0,0,0,0,0.0347873309753056,0,0,0,0,0,-6.93889390390723e-18,0.0297155845192761,0
X601939.CH.EQUITY,0,0,0,0,0.140726000071808,0,0.353470519688705,0,0,0,0,0,-0.16141801412441,0,0,0,0,0,0,0,0.0136633014400769,0,0.585541041190193,0,0,0,0,-0.0171764741441819,0,0,0,0,0,0,0,0,0,0,0,-0.0250752325132433,0,0,0,0,0,0,0,0,0,0,-0.123997275535655
X601628.CH.EQUITY,0,0,0,0,0,0.0144647297424107,0,0,0,0.148818884679169,0,0,0,0,0,-0.0466744130310364,0,0.28038360185195,0,0,0,0,0,0.0782429020732406,0,0,0,-0.184723635287677,0,0,0.0570458824594139,0,0.345773818335119,0,0.290869162832028,0,0,0,0,0,0,0,0.0353179891645722,0,0,0,0.103865181324565,0,0,0,0.0336166374893196
X601288.CH.EQUITY,0.136618762770065,0,0,0,0,0,0.0435890690109158,-0.0108384594242336,0,0.0374019237591378,0,0,0,0,0,0.466042791889603,0,0,0,0,0.112352780602518,0,0.185152967970758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284671580244564,-0.00113228552986733,0,0,0,0,0,-0.0296339745231986,0,0,0.036845958615477,0,0,-0.0381725805294034,0
X600036.CH.EQUITY,0.191333671382844,0.0654738513945138,0,0.0588388084926485,0,0,0,0,0,0,0,0,0,0.30306883567422,0,0,0,0,0.0256086488677537,0,0,0,0,0,0.271193243288123,0,0,0,0,0.0451063784396851,0,0,0,0,0,0,0,0,0,0,0,0.0255529953693921,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.115960403953191,0.146455722428955,0.0592748342910569,0,0.0430643533522921,0.333767772520189,0,0,0,0,0,0,0,0,0,0.217123770882249,0,0,0,0,0.170478243104242,0,0,0,0.0130398489496151,-0.0127386713400047,0,0,0,0,0.054209748791251,0,-0.0579503547596829,0,0,0,0,0,0,0,0,0,0,-0.147266628011878,0,0,0,0,0,0,0.0831956225573082
X1299.HK.EQUITY,0,0,0,0,-0.170417546628036,0,0,0,0,0.307956140709707,0,0,0,0,0,0,0.0704069033450206,0,0,0,-0.0269698551021316,0,0,0,0,0.132318320964966,0.423203295675722,0,0,0.0804807567893847,0,0,0,0,0,0,0,0.019644584047233,0,0,0,0,-0.104609142748972,0,0.117208859443243,0,0,0,0.220677069084096,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.000889578458661692,0,-0.186340345785524,0,0,0,0,0,-0.130479754032964,0,0,0,0.148786480007998,0,0,0,0,0.0980353273344373,0.439829151465632,0,0,0,0.0539387867287231,0,0,0,0,0,0,0,0,0,0,0.0251999279968039,0.179433713660718,0.184860428273947,0,0,0,0,0.122783765264605,0
X388.HK.EQUITY,0,0.0514886188381371,0,0,0,0,0,0,0,0,0,0,0,0.0860267331525344,0,0,0,0,0,0,0,0,0,0,0,0.0195786130839853,0,0,0,0,0,0.305489642652006,0.129493913066621,0,0,0,0,0.0970217984380057,0.146895104237071,0,0,-0.174878424561513,0,0,0.0152068335863937,0,0.281345060694308,0,0,0,-0.0279486935866695
