,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.521309356114419,0,0,0,0.122283247590665,0,0,0.0509970919937891,0.049667034928375,0,0,0.16970970184391,0,0,0,0.0361595592145012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253436330987117,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.138634403060837,0.271478163761634,0,0,0,0.0338878158062956,0,0,0,0,0.315411264194568,0.0930382603908345,0,0.0647108559674942,0,0,0,0,0.0462316376191538,0,0,0,-0.0474802338647295,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0677964509404708,0,0.000619680106312668,0,0,0,0,0.00177655256374375,0,0,0
X601939.CH.EQUITY,0.515458543433114,0,0,0.184365660316019,0.161296649226196,0.0365828080532784,0,0,0,0,0,0,0,-0.0183540236688372,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.138123699065857,0.183401946678063,-0.21568241230304,0,0,0,0,0.00983096214629688,0,0,0,0,0,0,0,0,0,0,0,0.0487791575050357,0,0,-0.0409182478103956
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.217175730677473,0.103836402722034,0,0.853522991411759,0,0,0,0.0685483253038741,0,0,0,0,-0.139265970931836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581048785570353,0.0238130347361135,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0
X5.HK.EQUITY,0,8.67361737988404e-19,0,0,0,0.286588936518086,0,0.087090140304639,0,0,0,0.076127671786357,0,0,0,0,0,0,0.166454417877304,-0.199466510030015,0,0,0,0,0,0.0397890063850264,0,0,-0.0248129806254862,0,0,0.0193783404292985,0,0,0.201128284727352,0,0,0,0,0.387239971574783,0,0,0,0,0,0,0.195660387698136,-0.141038750826954,0,0
X601988.CH.EQUITY,0,0,0,0,0.374625766702949,0,0,0,0.134831178473831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105113895012399,0,0,0,0,-0.240813263582324,0,0.0573234279412673,0.0607562808260489,0,0,0,0,0,0,0,0,0.0693698190328886,0,0,0,0,-0.00533553209311135,0,0,-0.146824239234518
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.102938574462724,-0.0483297694079627,-0.0362889709180783,-0.0137015150380584,0.0984307888768751,0,-0.107001738809348,0,0,0,0,0,0.516779442271636,-0.0425095318794678,0,0.0851265729988526,0,0,0.138091422315005,0,0,0,0,0,0.0284761602371075,0,0,0,0,0.0266769713598793,0,0.242977983897261,0,0,0.097078177079656,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.234145659988632,0,0,0,0,0,0,0,0,0,0,0,0.141181750923212,0,0,0,0.0331062342503364,0,0,0,0,0,0.0353086877345879,0,0.033516170844591,0,0.0234588548959175,0.285145014093707,0,0,0.176979549007864,0,0,0,0,0,0,0,-0.0556605460619145,-0.225467891612996,0,0.0773248095215572,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0318326227996861,0,0,0,0,0,0,0,0,0.132122845832145,0,0,0,0,0.409292463590604,0,0,0,0,0,0,0.00348556945922603,0,0,0,0,0,0,0,0,0,0,0.065550570835077,0.182433850244754,0,0,0,0.190279112718841,0,0.0782389794221298,0.0490495935137163,0,0,0,0,0,0
X601328.CH.EQUITY,0.00558339865705509,0,0.414406691372533,0,0,0,0,0,0,0,0,0.412335888356529,0,0,0,0,0,0,0,0,0,0.0544795933655485,0.049351227837826,0,0,0,0,0,0,0,0,0,0,0.0136732262843363,0,0,0,0,0,0.092498365713829,0,0,0,0.229804813925163,0,0,0.062668539929951,0,0,0
