,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.375942281559019,0,0,0.0552241044187327,0,0,0,0,0,0,0,0,0.0356425949269452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0420557539520991,0,0,0.18211602490859,0,0,0,0.0638033560218362,0,0,0,0,0,0,0,0,0.1950068188195,0.0305084865855327,0.0192165147625535,0.0126510080047386
X601318.CH.EQUITY,0,0,0,0,0.113214297482309,0,0,0.0525876631696387,0.116687655215585,0,0.0120000496674356,0,0.105139691697867,0,0,0,0,0.0291127256867701,0.233469276657188,0,0.244693374962982,0,0,0,0,0,0,-0.0443281479104492,0,0.153621011722621,0,0,0,0,0,0,0,0.0597964365309165,0,0,0,0,0,0.00299243349483433,0,0,0,0,0.0523559964597988,0,0
X601939.CH.EQUITY,0,0,0,0.257989913730042,0,-0.0155254845151156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701558641878889,0,0.753780630407658,0.0234118473531187,-0.266764717793361,-0.177037243190518,0,0,0.0195111525556213,0,0.133538079051898,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.0975263807575841,0,0,0,0,0,0,0,0,0,-0.05812327516495
X601288.CH.EQUITY,0.179987514261785,0,0,0,0.0558008901450726,0,0.363552285943938,-0.0614354039397066,0,0,0,0,0,0,0,0.0416776894153065,0,0,0,0,0,0.0805096128391264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197224027602024,0,0,0,0,0,0,-0.0964884228402181
X601628.CH.EQUITY,0.0244682613777883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250159944416394,0,0,0,0,0.00987054199670853,0.19503217323961,-0.128305663923507,0,0,0,0,0.00638303161062073,0.0852658323586228,0,0.48868926842099,0,0.110939667279229,0,-0.0456414771432436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.173306352872948,0,0,0.100824656002552,0,0.0680499423000864,0.0816229181522708,0,0,0,0,0.267422729692106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258284403942414,0,0,0,0.0362570892397858,0.0885643677869095,0,0,0,0,0,0,0.105387028726176,0,0,0,0,0,0,0,0.0273826763654562,0,-0.0484653959654544,0,0
X601988.CH.EQUITY,0.323752708416416,0,0.00565630270205847,0,0,0.414606813835235,0,0,0,0,0,0,0.0200226002064362,0,0,0,0,0,0,0.0161240196864555,0,0,0,0,0,0,0,-0.031136337069049,0,0.10021957376007,0,0,-0.0317494135417326,0,0,0,0,0,0,0,0,-0.0920335430172285,0,0,0,-0.146854843482037,0,0,0,0.398115395649661,0.0607442516222169
X1299.HK.EQUITY,0,0,0,-0.0149043708580958,0,0.0240481951798911,0,0,0,0.301470705380123,0,0,0,0,0,0,0.0955468258712978,0,0,-0.0296802531508978,0,0,0,0,0,0.114590176276294,0,0.0570152517266796,0,0,0.0106346911331023,0,0,0,0,0,0,0,0,0,0.136117961485811,0,0.119446406194457,0,-0.0720684636954413,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837813145131911,0,0,0,0,0.153224418166264,0,0,0,0,0.641848525531715,0.0638434766120188,0,0,0,0,0.0133717027731808,0.0704371143212672,0,0,0,0,0,0,0,0,0.141786540417788,0.0646172534979977,-0.156495962256187,0,0.119939637341261,0,0.0895013576313935,0,0.211220068528194,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0494742231505081,0,0,0,0,0,0,0,0,-0.0272326638587175,0,0,-0.128665130742141,0,0,0,0.45230522552052,0.291514272861092,0,0,0,0,0,0,0.177003714653658,0.306525486226288,0,0,0,0,0.207859050540594,0,0,0.0110288436900468,0,0,-7.05547103564234e-05,-0.431265046605892,1.73472347597681e-18,0.024634620970104,0,0,0,0
