,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.403094291351619,0,0.177435816549544,0.0172968162195046,0,0,-0.0315078532542667,0,0,0,0,0,0,0,0.0219494335242854,0,0,-0.0539010391286133,0,-0.0202284656439242,0,0,0,0,0,0.0321379942449266,0,0,0.0336297837249515,0,0,0,0,0.0178394054883847,0,0,0,0,0,0,0,0.290299048626623,-0.0103938674408622,0,0,0,0,0.00317540041905515
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0307040809057479,0,0,0,0,0,0,0.0775433748428752,0,0,0.212525867404636,0,0,0,0,0.0486129402445456,0,0,0,0,0,0.118099596741788,0,0,0.0602582134011794,0,0.347769868307518,0,0.0682171073259776,0,0,0,0,0,0,0,0,0,0,0,0.0627177797915163,0
X601939.CH.EQUITY,0,0.000131893229987406,0,0.755655198769021,0,0,0,0,0,0,0.0739574299101656,0,0,-0.0325965579566298,0,0,0.13859135651446,0,0,0.0885299698122099,0,0.00922862470858528,0,0,0,0,0,0,0.0457835659285663,0,0,0,0,0,0,0.0132290541848573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.814263996801501,0,-0.0158869210777025,0,0,-0.0525963174189993,0,0,0.073548511108846,0,0,0,0,0.0436794174781645,0,0,0,0,0.0126657120508164,0,0,0.26296614489093,0,0.0561134436320437,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.142989659142161,0,-0.00641164248266957,-0.177726588405691,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.164512280925475,0,0.212708843471305,0,0,0,0,0,0,0.220021352385812,0,0,0.00394452090058887,0,0,-1.38777878078145e-17,0,0,0,-0.135028400270356,0,0,0,0,0,0.0332861293002674,0.28670780796915,0,0,0,0,0,0,0,0,0,0.156242702278355,0,0.123479453986149,0,0,0.150755823725487
X600036.CH.EQUITY,0.0734815723307661,0,0.0325518537879683,0.309078639144365,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,6.93889390390723e-18,0.164406037194165,3.08487255565385e-05,0,0,0,0,0,0,0.200438994598531,0,0,0,0,0,0,0,0,0,0,0,0.0710833571342228,0,0,0,0,0,0,0.0618680966800325,0,0,0,0,0.00489799672620555,0
X601988.CH.EQUITY,1.73472347597681e-18,0,0,0,0,0.0886639018562392,0,0,0,-0.113918936553966,0,0,0.0142002524728961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282173751691136,0,0,0,0,0,0,0,-0.0366145198986756,0,0,0,0,-0.046647563028948,0,0.981131833688234,0,0
X1299.HK.EQUITY,0,0.0443703851562568,0,0,0,0,0,0,0,0.158849897075276,0,0,0,0.177740323300901,0,0,0,0,0,0,0,0,0.324950144156597,0,0,0.0615787949343247,0,0,0,-0.0791597617875875,0.0537737403118385,0,0,0,0,0,0.0575322274240466,0.034315826505006,0,0,0,0,0.170632589985311,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.130186370162692,0,0,0,0,0,-0.157926222539625,0,0,0,0,0,0,0,0.327871206981039,0,0.0610700564695367,0.0708381273797936,-0.000646464087284115,0,0,0,-0.0564679141916477,0,0,0.188992861297176,0,0,0.057134154024126,0,0,0.128659700157148,0.187718866248402,0.0862390561674588,0,0,0,0.319948628369963,0
X388.HK.EQUITY,0,0.291666159998891,0,0,0.182786162219151,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300503635669695,0,0,0.0139020816124352,0,0,0,0.0766691699901379,0,0,0,0,0,0,0,0,0,0,0,0,0.190660995568514,0,-0.0312039728840906,0,-0.105000015341392,0,0,-0.0769664888238582,0.339970992187926,0,0,0,-0.0356543639096118,0.165404132765697
