,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0.130560209300974,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328100991839446,0,0,0.262223114889369,0,0,0,0,0,0,0,0,0,0,-0.0704233003153038,-0.112812804447059,0.0484737783123715,0,0,0,0.247223444448724,0,0,0,0,0,0,-0.0870833792806059,0,0,0,0.0129843682590314
X601318.CH.EQUITY,0,0,0,0,0,0,0.129475871483119,0,0,0,0.0186851214283644,0,0,0.220741519701812,0.0155554755026707,0.0282854734551829,0,0,0,0,0,0,0.0547653550847055,0,0,0,0,0,0.044632863368337,0,0,0,0,0,0,0.00537690692108849,0,0,0,0.518079391221977,-0.0687658704841843,0,0,0,0,0.0873597855024771,0,0,0,0
X601939.CH.EQUITY,0.207453192961781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.431089601266266,0,0,0.0118242655418311,0,0,0,0,0.112215285986312,0,-0.0456270854220327,0,0,0.0485594953350457,0
X601288.CH.EQUITY,0.0410120920702699,0,0,0,0,0.0645185393807612,0,0,0.0637102376458071,0,0,0,0.115363268589906,0,0,0,0,0,0,0,0.0672577097454326,0.323579874206865,0,0,0,0,0.142183946266934,0,0,0,0,0,-0.0549018568451402,0,0,0,0,0.0712727309043139,0,0.077356739800838,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.0086232146094228,-0.284809224876481,0,0,0,0,0,0,0,0.0448406799455123,0,0,0,0,0,0.13213811339935,0,0.160771008089982,0,0.360852259853928,0,0,-0.189919848277207,0.398143153321274,0,-0.00921544774913545,0,0,0,0,0,0,-0.126695262571221,-0.0207485198319768,0,0,0,0,0,0,0,0.31845950312143,0,0.0680039150614616,0,-0.0111615254730606,0,0,0,-0.12720923952158
X601988.CH.EQUITY,0.202884106258225,0,0,0.366567281880225,0,0,0,0,0,0.0867315170231241,0,-0.0319398332868503,0,0,0,0,0,0,0,0,0,0.329517530202312,-0.142928676005633,0,0.0308532267900728,0,-0.0294775880142299,0.183185149147511,0,0,0,0,0,0,0,0.0459307473624966,0,0,0,0.00313795069183611,0,0,0,0,0,0,0,0,0,-0.038906718150517
X600036.CH.EQUITY,0,0.586339010083121,0.0976379898045936,0,0,0,0,0,-0.116322619034361,0,0,0,-0.159023180628004,0,0,0,0,0,0.0372238036079326,0,0,0,0,0,0,0.142754142669546,0,0,0.048438891492699,0,0.128139724650489,0,0,0,0,0,0,0,0,0,0,0.247554356971181,0,0,0,0,0.0848719555352277,0,-0.097732855508655,0
X1299.HK.EQUITY,0,0.0247439846625754,0,0,0,0,0,0,0,-0.102391498708087,0,0,0,-0.082025661849866,0,0,0,0.316043540100492,0.11106870028242,0,0.221553431670246,-0.108791924745674,0.164420472885403,0,0,0.189996337627406,0,-0.0393704723727434,0,0,0,0,0,0,0,0.0310134789943548,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.073179282515932,0,0.0648124515760345,0,0,0,0,0,0.158579518753111,0,0,0.0339290746143463,0,0.297284536829836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169861618221215,0,0.0819514311116472,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.294547621394376,0,0,0,0,0,0,0,0,0.456456570223308,0,0,0,0,0,0,0,0,0,0,0,0,0.130167719650744,0,0,0,0,-0.115067418958115,0.198990033520647,0,0.381677386159346,0,0,0,0,0,-0.0594044796052105,0,-0.0860921235974283,0,0,0,-0.0719454084146186,0,0
