,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0635520357423355,0,0,0,0,0,0,0,0,0.191225539661868,0,0,0,0,0.39664990513675,0,0,0,0,0,0,0,0,0,0,0,-0.148548160388499,0,0,0.506594741627982,0,0,0,0,0,0,0,0,0,-0.126119314800844
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.037348523777062,0,0,0,0,0,0,0,0.0554720366901264,0.324326774787204,0.0853009251840128,0,0,0,0,0,0,0.102932122510339,0,0,0,0,-0.0156212768549748,0,0,0,0,0.1691210895219,0,0,0,0.105544194054879,0.117761089443613,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.60801104016567,0,0,0,0,0,0,0,0,0.02282737184691,0,0,0,0,-0.0148907160358414,0,0,-0.0888846566539708,0,0,0.191993871684345,0,0.0789214448178596,0,0,0,-0.555887464450083,0,0,0,0,0,0,0,-0.155912350402394,0,0,0,0,0,0,0.555420710153718,0,-0.0451854070573781,0,0,0.131610971927596,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0575005363533039,0,-0.0553330925422909,0,0.1184189802802,0,0.323311171918377,0,0,0,-0.0169106977649842,0.33279912052938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0730199544115778,0,0,0,0.149766001323306,0.339635513752963,0,0,0,0.0291854698426109,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.1775338944796,0,0,0,0,0,0,0,0,0,0.12937376092332,0,0.28423241985927,0,0,0,0,0,0,-0.0939670490269946,0,0.0595303182809638,0
X601988.CH.EQUITY,0,0,0,0,0.3593453567409,0,0,0,0.0426329245484896,0,0.125141957247565,0,0,0,0,0.104302790326736,0,0,0,-0.069891330517817,-0.0723114044855694,0,0,0,0.21006874710388,0,0,0,0,0,-0.237685572767244,0,0.0330056685479866,0,0,0,0,0,0,0,0,0.0423662604276255,0,0,0,0,0,0,0,-0.0786372291685001
X1299.HK.EQUITY,0,0,0,0,0.179157286362926,0,0,0,0,0,0,0,0,0,0,0,0.169125590239383,0,0,0,0,0,0,0,0,0.0492575052678072,0,0,-0.00658843708734585,0.105969629059781,0.043704397656435,0,0.022939048579922,0,0,0,0,0.549763461849096,0,0,0,0,-0.0427338843703559,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.552177962896614,0,0.270015076023901,0.148661259792005,0,0.0261826756771202,0,0,0.0302558802847663,0,0.072407580277255,0,0,0,0,0,0,0,0.0490035604422879,0,0,0,0,-0.0572990081196903,0,0,0,0,0,0,0,-0.0987025353042921,0.155342593322475,0.298593723381473,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0473142081204204,0,0.0232308465271585,0,0,0,0,0,0,0,0,0,0,-0.0892127899760968,0,0,0.225348627740243,0,0,0,0,0,0,0,0,0,0.0478021681402451,0,0,0,0,0,0,0.0888423121878482,0.345858069163143,0,0,0,0,0.221165809675668,0,0.102375799233314,0.0714935687411006,0,0,-0.0343832260150826,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.679205068669678,0,0,0,0,0,0,0,0.0113187712843609,0,0,0,0.175785186279463,4.33680868994202e-19,0,0,0,0,0,0.0833117257802136,0,0,0,0,0,0,0,0,0,-0.00606714521225544,0,0,0,0,0,0,0,0,0,-0.184718894540361,0,0,-0.0713989362384451
X601166.CH.EQUITY,0.0802744181230658,0,0,0.240866581321171,0,0,0,0.163353446416689,0,0,0,-0.010792193935483,0,0.274211475116009,0,0,0,0,0.0137955323578067,0,0,0,0,0,0.102282175974322,0,0,0,0,0,0,0,0,0.0645722569904489,0,0,-0.139865962264156,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599037652404119
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0648521276534448,0,0,0,0,0.0625215304182121,0,0,0,-0.0915361867275987,0.0289798756573903,-0.0879671728816075,0,0.0598378239583304,0,0,0,0,0,-0.139236462678602,0,0,0,0,0,0,0,0,0.29455668315127,0,0,-0.0788928530896335,0,0,0,0,0,0.616815716383978,0,0.0282032790790733,0,-0.0559353322648613,0
X16.HK.EQUITY,0,-0.0229890893679131,0,0,0,0,0,0,0,0.0369266337973624,0,0,0,0,0.100964136569647,0,0,-0.281125735518299,0,0,0,0,0,0,0,0,0,0,0,0.1289690590069,0.0485394990117148,0,-0.107900101758013,0.134538261540024,0,0,0,0.541387463754022,0,0,0,0,0,0,0,0.343498602077661,0,0,-0.142095415487303,-0.046614569259462
X600000.CH.EQUITY,0,0,0,0,0.014260712145183,0,0,0.0638145986238871,0,0.173301983912208,0.421416184162399,0,0,0,0,0,0,0.0526681746475395,0,0,0.0782671072346557,0,0,0,0,0,0.308265440590135,0,0,0,0,0,0,0,-0.0403056272791536,0,0,0,-0.216862350936372,0,0,0,0,0,0,0,-0.097487087344435,0,0,0
