,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.182892521770528,0,0,0,0,0,0,0.177971832781315,0.138004807828138,0,0,0,-0.214772096099783,0,0,0,0,0,0.306691592894194,0,0,0,0,0,0.249142929470893,0,0.0422042104431853,0,0.123527097466763,0,0,0,0,0,0,0,0,0,0,0.110087073886899,0,0,-0.0412146145531712,0,-0.0997238150509217,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0
X601939.CH.EQUITY,0.473541532295166,0,0,0,0,0.183903807145918,0,0,0,0,0,0,0,0.032423611513479,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365919582146272,0,-0.15724922805935,0.0868768271841146,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.498489500602729,0.0303656085895228,0.154455585151349,0,0.171713263663086,0.0744932934138927,0,0,0.0127691293617701,0,0,0,0.0295568672893792,-0.0459944339490027,0,-0.0420229148838896,0,0,0,0,0,-0.0554504785042125,0,0,0,0,0.0516180626128486,0,0,0,0,0,0,0.0291598829776532,0,0,0,0.158814068794466,0.163265493277988,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.133630489396226,0,0,0,0,0,-0.357233044123521,0,0,0.143007021418417,0,0.0827093742344833,0,0,0,0,0.5334116490923,-0.0536675386389355,0,0,0,0,0.0355944861793988,0,0,0,0,0,0,0,0,0,0,-0.0727203470444186,0,0,0,0.0131577983604599,0,0.194974883737816,0,0,0.234228750310999,-0.112488533498871,0,0,0,0,-0.359506033947808
X601988.CH.EQUITY,0.11470312373225,0,0.102649049531157,0.184059258903253,0.0148822376931705,0,0,-0.011896301979195,0.16496569275037,0.0777188973935016,0.236620558624995,0,-0.370799840038075,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0869725544197934,0,0,0,0.092355840230402,0,0,0,0,1.0842021724855e-19,0,0,0.0418796425463331,0,0,0,0,0,0,0,0,0,0.053397269898504,0,0,0,0,0
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0427868799745081,0,0,0.0562950726882788,0,0,0,-0.0197919739334853,0,0,0.193137528326024,0.25292546234654,0,0,0,0.160250407913933,0,0,0,0,0.166975140780371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16822579117718,0
X601628.CH.EQUITY,0.0794351465166216,0.422931876994395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225032454798283,0,0,0.0368763693214019,0,0,0,0,0,0.0708383473504966,0,0,-0.136916361548424,0,0,-0.0204078075346142,0.0252578296779032,0,0,0,0,0,0,0,0,0,0,0,0.222241661973551,0,-0.175724482372109,0.113018743417392,0
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
