,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.197549037075735,0,0.0211410327320015,0,0,0,0,0,0,0.344051080119308,0.166339257432753,0,0,0,-0.129254436963971,0,0,0,0,0,0,0,0,0,0,0,0.009419543023799,0.027456087754335,0,0,0,0.221496159572801,0,0,0,0,0,0.0466055731392518,0,0,0.0834505853993824,0,0,0,0.0237925238375187,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0929878048352413,0,0,0.271267782779253,0,0,0.321186259974579,0,0,0,0.106174689547831,0,0,-0.0326887930229078,0,-0.0631071679961763,0,0.0482388512273397,0,0,0,0,0,0,0,0,0,0,0.110173185191321,0,0,0,0,-0.276574730727242,0,0.138213812297011,0.00940577490848778,0.127032493972942,0,0,0,0,0.0328523980084982,0,0
X601939.CH.EQUITY,0.485918896678563,0,0,0,0,0.180748077255413,0,0,0,0,0,0,0,0.0693236235033638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368026236823671,-0.110980476241828,0,0,0.0439840901942153,0,0,-0.0473937120573666,0,0,0,0
X601288.CH.EQUITY,0.561269559777341,0.120110303817028,0.215986360096117,0,0.0239597851937358,0.0179941558276369,0,0,0,0,0,0,0,-0.0818852681832952,0,-0.0583934902621018,0,0,0,0,0,0,-0.0742743183479732,0,0,0,0.0103612194215533,0,0,0,0,0.114365608850902,0,0,0,0.0366968449226005,0,0.041693627312305,0.182163134508404,0,0,0.105117908836561,0,0,0,-6.93889390390723e-18,0,0,0,0
X5.HK.EQUITY,0.054248114842733,-0.0328951777573437,0.0443175799076036,1.73472347597681e-18,0,0.132750992586714,0,0,0,0,0.167989880685193,0,0,0,0,0,0,0.534333341860589,0,0,0,0,0,0,0,0,-0.253318512447671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15588624268187,0,0,0,0
X601988.CH.EQUITY,0.129624225257009,0,0.185344235371839,0.0813406150604655,0,0,0,0,0.0955036233020584,0.0912442029766284,0.138611498323033,0,-0.281179229783006,0,0,0,0,0,-0.0306978643097875,0,0,0.224167840101666,0,0,0,0,0.168116903241604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.273182837055047,0,0,0,0,0,0,0,0,0,0.0873570354404138,0,0.174245624340209,0,0.103592773134579,0,0,0.0056441280019499,0,0,0,0,0.0816831798859355,0,0,0,0,0,0,0,0,0,0.161227303571681,0,0,0,0,0,0.0903944483867983,0.0010016230103314,0,0,0,0,0,0.0663973230741196,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0294980684721622,0.12557833299437,0,0,0,0,-0.00878871991931467,0,-0.0131860010948426,1.38777878078145e-17,0,0.139134097864567,0.23436485529374,0,0,0,0,0.177162361824218,0,0,0,0.222966812718083,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165982068473109,0
X601628.CH.EQUITY,0.360718844537743,0.298148750349974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653193938295255,0.0567859601667043,0,0,0,0,0,0,0,0,0,-0.0561813914620544,0,0,0.0299610945563478,-0.17595787775332,0,0,0,0,0,0,0,0,0,0,0,0,0.157725334652671,0,-0.176500116909056,0.0608418528844049,0
X601166.CH.EQUITY,0.200706490933999,0,0,0,0,0.0257022278158418,0.345218519834296,0,0,0,0,0,0,0.023785439709093,0,0.510097988635009,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0335936915149792,0.0524036635453761,0,0,0,0.00933357603583469,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
