,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.374896406993331,0.0101673818554085,0.0297406885938308,0,0,0,0,0,0,0.218236372904436,0,0,0,0,0,0,0,0,0,0,0.11117977825827,0,0,0.081957076231052,0,0,0,0,0.0197373293831234,0,0,0,0,0,0,0,0,0,0,0,0,-0.025911405973501,0,0,0,0.00227888299011829,0,1.73472347597681e-18,0.043443017739101,-0.140045604640431
X601939.CH.EQUITY,0.407587610810213,0,0,0.159698246875571,0,0,0,0,-0.0361190953402272,0,0.149771464858372,0,0,0,-0.0661427854963865,0,0,0,0,0,0,0,0,0,0.185516909291637,0,0,0,0,0,0,0,0,0,0,0,-0.0106961871436771,0,0,0,0,0,0,0,0,0,0,0,0.101625151847304,0,0.00751034703922724
X601318.CH.EQUITY,0,0,0,0,0.166802212760597,0,0,0,0,0,0,0.182171358857895,0,0,0.0183187129094365,0,0,0,0,0,0,0.0954827873487464,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0580491677357605,0,0,0,0,0.19703620807802,0,0,0,0,0,0
X601288.CH.EQUITY,0.17658029052397,0,0,0,0.365838977098399,0,0,0,0,0,0.040164777102349,0,0,0.094336470999927,0,0,0,0,0,0.0652162638471502,0,0,0,0,0.0957949718913086,0,0,0,0,0,0,0,0,0,0.146863031735837,0,0,0,0,0,0,0,0.0114064586894092,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.484210907432912,0,0,0,0,0,0.259116097335771,0,0,0,0,0,0.0704774529640829,0.0678634831799867,0,0,0,0.0649231580195025,0,0,0,0,0,0.141123480569166,0,0,0,0,0,0,0,0,0,-0.616734935411679,0,0,0,0,0,0,0.0675600503350419,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0771916596577842,0,0,0,0,0,0,0.000893708087215641,0,0,0.190935042443873,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.27353802566449,0,0,0,0,0,0,0,0,0,0.282834497626575,0,0,0,0,0,0,0,0,0.0648392099029791,0.0539238470685969,0,0,0,0,0.0243890957271902,0.0891081351514231,3.46944695195361e-18,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23624129308088,0,0,0,0.47973181303681,0,0,0,0,0,-3.46944695195361e-18,0,0.107385191636437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116677843313428,0,0,0,0,0.0458611139348823,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109232087621171,0,-0.299090608311516,0,0,0,0,0,0,-0.447390631118793,0.0741539523391159,0.746999753035136,-0.0100760012904662,0.649866858596369,0,0,0.0181630342191242,0,0,0,-0.151635304642102,0,0,0.37626664621752,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,-0.0669533417741848,0,0,0,0,-0.197688842931887,0,0,0,0,0.132808174776896,0,0,0,0.304917429148682,0,0,0,0,0,0,0,0,0.0147616788054057,0.00857287458660067,0,0,0.103655424027568,0,0,0,0,0,0.266350253558406,0,0,0,0,0,0,0.161862408939255,0,0,-0.0526773421266083
X601658.CH.Equity,0,0,0,-6.93889390390723e-18,0.129340362739824,0,0,0,0,0,0,0,0,0.161802426479339,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.191715595059753,0,0.090989389917974,0,0,0,0,0,0,0,0,0.160137297015901,0,0,0,0,0,0,0,0,0,0,0.415815269925783,0,0.0939745930952401
