,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.245138090612393,0,0.253458493430057,0,0,0,0,-3.46944695195361e-18,0,0,0.046748484913225,0.247382706601658,0,0,0,0,0.0614485334625156,0,0,-0.139733333522152,0,0,0,0,0,-0.0994081594282615,0,0,0,0,0,0,0,0.0180117933032317,0,0,0,0,0.0596348964781711,0,0,0,0,0,0,0,0.0885523662301964,0,0,0
X601318.CH.EQUITY,0,0,-0.0572614186420843,0,0,0.0645134046231656,0,0,0.220664382609205,0,0,0,0.132814800645743,0,0,0,0.215607029503597,0,0,0,0,0,-0.0158839849743072,0,0,0,-0.11548348665408,0,0,0,-0.148491693361093,0,0,0,0,0.222511978797307,0,0,0,0.13630878163253,0.288422631683739,0,-0.245142459636447,0.250081373926999,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.611484790536776,0,0,0,0.0243816058470842,0,0,0,0,0,0.136932042524913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350225542373987,0.00594703812210327,0,0,0,0,0.0435132813045025,0,0,0.25855976640021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.341185687993724,0,-6.93889390390723e-18,0,0,0.392431757344968,0,0,0,0,0.0296170187934665,0,0,0,0,0,0.0499686777043798,0.125774123963098,0,0,0,-0.0694160200750019,0,0,0,0,-0.0125412139263072,0,0,0,0,0,0,0,0,-0.06451932141164,0,0,0,0,0,0,0.166837427395281,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.191628094733916,0.0529321986940934,0.167097585889536,0,0.0860092973413605,0,-0.054215413567352,0,0,0,0,0.176924577008964,0,0,0,0,0,0.480729833665689,0,0,0,0,0,0,0,0,0,0,0,0.337444540125782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197327567429138,-0.0143421390031243,0,-0.100591014524885
X601988.CH.EQUITY,0.105863222683296,0.147281892717889,0.299435715702754,0,0,0,0,0,0.103968851050196,0,0,0,0,-0.0549541013535764,0,0,0,0,0.120498141067685,0,-0.0416409556463737,0,0,0,0,0,0,0,0,0,0,0,0,0.164864977518972,0.118117552871441,0,0,0,0,0,0,0,0,0.0354748682999373,-3.46944695195361e-18,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.1597832235308,0,0,0.0290421741315076,0,0.135598397673854,0,0.356033478844901,0,0.0420155068270859,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0737079023515565,0,0,0.11388891289979,0,0,-0.0205514841836203,0.0741290458894098,0,0.0271292360156665,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,4.33680868994202e-19,0,0,0,0.0940914266313738,0,0.179386919987522,0,0.0331189276482612,0,0,0,0,0.0581920887526249,0,0.369732540373913,0.0252193891442875,0,0.0575215571926068,0,-6.93889390390723e-18,0.0167996862600833,0,0.1626274443955,0,0.064575832948546,0,0,0,0.00363325336726755,0,0,0,0.0211146821179899,0,0,0,0,0.004854329831528,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.340468173260443,0.153603253896167,0,0,0,0,0,0.113248778094794,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.199779405466761,0,0.115886074952247,0,0,0,0,0.0289010693722536,0,0.00758670388711263,0,0,-0.0247986004358859,0,0.116553638770636,0,-0.130699552756846,0,0,0,0,0,0.0971997831347412,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0853043722990758,-0.532389655716846,0,0,0,0,0,-0.065487015328742,0,0,0,0,0,0.804074499393932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.544472538724745,0,-1.73472347597681e-18,0.203651303823579,0,0,0.0650402669290203,0.273109299172855,-0.0939927738764666,0,-0.0191082999545574,0
X601166.CH.EQUITY,0,0,0,0.00898642003421932,0,0,0.457126831608835,0.0405729892072302,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0369407419679613,0.0885804016720283,0,0,0,0.364038305450602,0,0,0,0,0,0,0,-0.00458736305932854,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0847662079428705,0,0,0,0,0,0,0,0,0,0.548223846094112,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339919209955329,0,0,0,0,0,0,0.0555521189064792,0.140738155527853,0,0,0,0,0,0,0,0,0.0540121740665865,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.145401108580314,0.0639969251469945,0.0977751542429881,0,0,0,0,0.0913626838498782,0,-0.00175873659957889,0.43501325243109,0,-0.0817786926011527,0,0,0,0,0,0,0,0,-0.0267625177832361,0,0,0,0,0,0,0,-0.0228649258326398,0,0,0,0,0,0,0,0,-0.102478781208967,0.353632349787311,0,0,0,0,0,0,0
X000002.CH.EQUITY,0.0960363468561239,0.0639783258233998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295474640691769,0,-0.115938068504079,0,0,0,0,0.0124351429646611,0,0,0,0,0,0,0.473937445136262,0.104549808459,0,0,0,0,0,0,0.27403681481,0,0.0211927918302863,0,0,0,0,-0.137105851790905,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.306327684113047,0,-0.13644528088621,0,0,0,0,0,0,0,0,0,0,0.139382898532022,0,0,0,0,0.138614583716323,0,0.181832563754136,0,0,0.296882030803989,0,0,0,0,-0.132404502618066,0.296317429383265,0,0,0.000788881325589023,0,0,0,0,0,0,0.147833135158022,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.173425494366594,0,0,0,0,0,-0.136291991604603,-0.0561674995494385,0,0,0,0,0,0,0.0331656526607053,0,0,0.0255024628458567,0,0.375372571501055,0,0,0,0,0,0,0,0,0.293557161199425,0,0,0,-0.0150216779648751,0,0,0,0,0.0402398683616104,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.131121242906579,0.348149281473259,0,0.169073757345549,0,0,0,0,0,0,0.0259082463498541,0,0,0,0,0,0,0,0.0123029673507412,0.0764863152676577,0,0,0,0,0,0,0.00265859789430933,0,0,0.13735588785346,0,0.20599485480524,0,0,0.0815360103635625,0,0.147129533304647,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0505479753248656,0,0,-1.73472347597681e-18,0.0276524543165628,0.0909791709989467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488394956141841,0,0,0,0,0.0625981756154522,0,0,0,0.0584664806440613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074494915826811,0,0
X11.HK.EQUITY,0,0.0243770513792785,0,0.00350437208753343,0.153341995934002,0,0,3.46944695195361e-18,0,0,0,-0.120127944518008,0,0,0,0,0,0.0936843021971715,0,0,-0.0211557323201009,0,0.613989044493643,0,0,0.0200376521504064,0,0,0,-0.00393752232372315,0,0,0.027490909516549,0,0.0282186026592833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571413273685878,0.112934903520976,0,0,0,0.0873053316932506,0.0466279607281767,0,0,0,0,0.382245648068162,0
X688.HK.EQUITY,0,0,0,0.232434079057732,0,-0.314305804724335,0,0,0.129173466134382,0,0,0,0,0.0678385424901912,-0.0330589639630506,0.140287784148883,0,0,0,0,0,0,0,0,0,0,0,0.545032693398247,0.113426687858385,0,0,0,0.0600968240025873,0,-0.132256743612708,0,0,0,0,0,0,0.336849764511243,0,-0.13577515666669,0,0,0,-0.0442319309545838,0,0.0526076239419468,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128214882348843,0,0,0,0,0,0,0,0.0791993449214878,0.0718628436371901,0,0.00800809638894473,0,0.00238322226378692,0,0,3.46944695195361e-18,0.11031286513498,0,0.0571668968020412,0.116095806771373,0.128505316762404,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.0844375578038232,0,0,0,0,0,0,0,0.0485551875281901,0,0.0762009063474687,0.375890793215072,0,0.00947537292595203,0,0,0,0,0,0,0,0,0,0.00714068303497124,0.290355405674578,0,0,0,0,0,0,0,0,0,0.129984686995894,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.123428631442603,0,0.0261041515793016,0,0.180288458653448,0,0,0,0.105453607677127,0,0.0881025900755492,0.0510105820703306,0.0598723918718533,0,0,0,0,0,0,0,0,0,0,0.122717052172387,0,0,0.0133079275304167,0,0.130829685638256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856327551477379,0,0,0,0
X601998.CH.EQUITY,0,0,0,-0.0167101728971369,0,0,0,-0.0560165593966104,0,0,0,0,0.138994550322496,0,0,0,0,0,0,0,-0.0584693398275992,0,0,0.535958024261105,0,-0.0383627745316955,0,-0.0235155855210178,0,0,0,0,0,0,0,0,0,0,0.0580578663927446,0.162874000761635,-0.135721760615487,0,0,0,0,0,0.20206699754906,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.148076967857844,0,0,0,0,0,0,0,0,0,0,0,0,0.151204573621032,-0.0204865564870965,0.239435556338642,0,0,0,0,0.159268003678484,0,0,0,0.0646931309733714,0,1.38777878078145e-17,0.159610624574363,0,0,0,0.0241229873742978,0,0.0953895497564423,0,-0.0209944153455031,0,0,0,0,0,0,0,-0.0463387852900959
X1109.HK.EQUITY,-0.181102139458196,0,0,0,0,0,0,0,0,-0.265062294913368,0,0,0,0.00654602989121621,0.266709467079285,0,0.157944152372662,0,-0.0948801050843157,0,0,0,-0.112763014464743,0,0,0,0,0.731714718881504,0,0,0,0,-0.283985372528758,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0135240375468341,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.0449676782725665,0.217687504523731,0.0916048219877805,0,0.0301834933083421,0,0.00484636755268775,0,0,0,0.0249258751868844,0,0,0,0,0,0,0.166502797375825,0,0,0.0199661133552478,0,0,0.379568446918272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043175360006754,0,0,0,0,0,0,0,-0.104384209374739
X601066.CH.EQUITY,0,0,0,0,0,0,0.138496776989042,0,0.154836757988588,-0.0237421822577441,0,0,0,0.0744253730651126,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.222449022920458,0.032978664210706,0,0,0,0,0,0.104167146535258,0.0700967493107799,0,0,0.0546595735267652,0.0613253627329171,0.208485243168148
X601818.CH.EQUITY,0,0,0,0,0,-0.019827821537852,0,0,-0.113051951217329,0,0,0,0,0,0.558673071611478,-0.108672214365739,0,-0.0852929566959805,0,0,0.00173041170840637,0,0,0,0,0,0,0,0,0,0.141153385016228,0,-0.0235274710541464,0,0,-0.109846847785717,0,0,0,0,0,-0.1353608079126,0,0,0,0,0.478390797505958,0.0268245755038482,0,-0.0189695621734428,0
X600048.CH.EQUITY,0,0,0,0,0.286387460128627,-0.116651107443981,0,-0.2076513248989,0,0,0,0,0.204486569356373,0.0526873509098741,0,1.73472347597681e-18,0,0,0,0,0.187147248480692,0,0,0.185532089593109,0,0,0,0,-0.0542796497965428,0,0,0,0,0,0,0,0.025787002342519,0,0.318185307534072,0,0,-0.0529904447768962,0,0,0,0,0,0,0,0.106883622259302,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0.203497916270741,0,0,0,0,0,0.213866310407646,0,0,0,0,0,0,0,0,0,0,0,0.00644712617815901,0,0,0,-0.0656222109514772,0,0,0,0,0.452322382955344,0,0,0,0,0,0,0,-0.0309212709263431,0,0,-0.038208183593515,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0819647587758012,0,0,0,0,0,0,0,0,0,0,0,-0.0148230141891381,0,0,0,0,0,0.305813976333069,0,0,0,0,0,0,0,0.0321034119465744,0,0,0,0,0,0.0588441200287014,0.0991113656566541,0.0737061189545117,0.144837812442433,0,0,0,-1.73472347597681e-18,0
X12.HK.EQUITY,0,0,0.165612010728232,0,0,0,0,0.136334231568624,0,0,0,0,0,0,0,0.435489945355992,0,0,0.237598561646098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182971681825281,0,0,0.0341549236608054,0,0,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0.154139882009471,-0.0636455100268978,0,0,0,0.0367986964909686,0,0,-0.157758999345882,-0.0269917422150624,0,0,0,0,0,-6.93889390390723e-18,0,0,0.355576505396907,0,0,0,0,0,-0.015438151378367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488871830389913,0,0,0,0,0,-0.136103582544153,0,0,0,0
X002142.CH.EQUITY,0,0.16752177046215,0,0,0,0,0.512317533616854,0,0,0,0,0,0,0,0.151650317913164,0,0,0,0,0,0,0,0,0,-0.125025456213863,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791604177693858,0.0512347447577026,0,-0.115566491599364,0,0,0,-0.0562071160869289,0,0,0.165432412347113,0,0.0642251981691444
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.00933816264195144,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.184501315936855,0,0,0,0,0,0,0,0,0.158784056441097,0.0864042181694134,0,0,0,0.149846673164864,0,0,0,0,0,0,0,0.195570515622786,0,0,0.184314742412827,0.16097540599381,0
X600837.CH.EQUITY,0,0,0.181144246158819,0,0,0,0.00261541754345944,0,0,0,0,0,0,-0.039154950521294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270404482904219,0.101085821609192,0,0,0.26583659948868,0,0.00994391528041238,0,0,0,0,0,0.174607270050223,0,0,0,0,0.0507335644047164,0.060284536800048
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0464406304122904,0,0,0,0,0.199215199459933,0.06126476640966,0,0,0,0,0.0547945440562609,0,0,-0.253155871570267,0,0.079729945184844,0.0314512951613384,0,0.179830145239062,0,0,0.0668887025979626,0,0,0,0,-0.0855116041881354,0,0,0,0,0,0,0,0,0,0.303638578056683,0.208764640139407,0.110528448661925,0,0,-0.0018418879479185
X601336.CH.EQUITY,-0.0138311108675697,0.0237018162427294,0,0,-0.0288486915884764,0,0,0,0,0,0,0,0,0,0,0,0.0133729786707664,0,0,0.160557512194703,0.153708043540791,0,0,0,0,0,-0.0829607483553799,0,0.0376478021501973,0.0872647809781295,0,0,0,-0.0213406714409527,0,0,0,0,0,0,0,0,0,0,0,0,0.423959036471945,0.190321147735508,0.257166538939123,0,0
X1997.HK.EQUITY,0,0.10653772530131,0.110085051125924,0,0,0,-0.0655524648436086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11335332321259,0,0,0,0,0,0.119836912098945,0,0.547467061337454,0.0533614038467049,0,-0.199039271326476,0,0,0,0,0.0267709106664362,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0393016526331259,0.00195427608757425,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0960812304994151,0,0,0,0.0599519317757786,0,0,0,0,0,0,0,0,0,0,0.126331737116216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359707326030232,0,0,0
X601229.CH.EQUITY,0,-0.0625979328946975,0.0337512769771281,0.077163240529649,0.218084094643636,0,0,0,0,0.160738024832876,0,0,0,0,-0.132077754432551,0,0.0460735266946349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622042432964295,0,0,0,0,-0.281154592550871,0,0,0,0,0.13311816907199,0,0.529494683907693,0,0
X601169.CH.EQUITY,0,0.0302210269138943,0,0,0,0.151993640569952,0,0,0,0,0,0.456993719881848,0.400573195216594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162046953656127,0,0,0,0,0,0,0,0,0.127419892864393,0,0,0,0,0,0,-8.67361737988404e-19,0.0350595729388931,0,0,0,0,0.0172853588151312
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0485659673567722,0,0,0,0,0,-2.16840434497101e-19,0.105677754230785,0,0,0,0,0,0,0,0,0,0,0,0.0659085825793696,0,0,0,0.108721109004709,0,0,0,0.231410279386317,0,0,0,0,0,0,0.201218516443252,0,0.170624338683917,0,0,0,0.187209937309056,0
X600999.CH.EQUITY,0,0,0,0,0,0.0154014504572806,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276337366686563,0,0.0447968671951486,-0.0379545144705657,0,0,0,0,-0.192576107778114,0,0.106157062530305,0.0930860433219451,0.0709003636804646,0,0,0.0141139559027572,0,0,0.0842469193983567,0,0,0,0,0.347747990426696,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022154578248133,0,0,0,0,0.248606482784418,-8.67361737988404e-19,0,0,0,0,0.234195904535303,0,0,0,0,0,-0.0821563343558156,0,0,0.0480851505683967,0.196080120505683,0,0.0158634217568462,0.0113239049334148,0.111916375863999,0,0,0,0.0978138991772382,0.0948763629055338,0,0
X2881.TT.EQUITY,0.332752874352279,0,0,0,0,0,0,-0.0234611073715044,0,-0.10798086175274,0,0,0,-0.045693697222829,0,0,0,-0.0271091701529713,0,0,0,0,0,0,0,0,-0.0965193523873555,0,0,0.0789745718454562,0.111330126223259,0,-0.070914108072779,-0.0798054205377771,0.22618220063657,0,0,0,0,0.235342284206942,0.109304567517798,0.351078589982112,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0.083668738697883,0,0,0,0,0,0,0,0,-0.122077386908271,-0.0709573029888975,0,0,0,0.0696532095537077,0,0,0,0,0,0,0,0,0,0.302688334859308,0,0,0,0,0,0,0.0777929630274135,0,0.515108479538992,0,0.0610163198659592,0,-0.131699865141694,0.093800643189192,0,0,0,0.00425296812207435,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.0662388125903932,0,0,-0.0790504753269565,0,0,0,-0.0470206141778927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229050021926723,0,0,0,0.166111598056469,0,0,0.0616974194470779,0.0421541347184965,0.16197039512061,0,0,0,0,0,0,0.230645053558977,0.0101580994544234,0,0,0,0,0
macro_return_add,0,0,0,0,0.170328243779257,0,0,0,0,-0.145130690440037,0,0,0,0,-0.297472456024327,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.297311320655705,0,0.698123823841226,-0.241205454600383,0,0,-0.824870205658728,0,0,0.366936066008773,0,0,-3.46944695195361e-18,0,0,0,0,0,0.405812854381154,0,-0.10394717701428,0,0,0,0
