,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.439906076433082,0,0,0,0.127219719377729,0,0,0.130439341271074,0,0,0,0.193130154098867,-0.0338859309471564,0,0.0903898184402672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027515940431804,0,0,0,-0.0369962986522193,0,0,0,0,0,0,0,0.017192127707038,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0332369784344348,0.0976379583020907,0.27506882423432,0,0,0,0,0,0,0.0538323078457487,0.334366689798293,0,0.0880533456095431,0,0.0658874175002627,0,0,0,0,0.0266145773611672,0,0,0,-0.0418107232828984,0,0,0,0,0,0,0,0,0,0.0575358238042995,0,0.00065083158090711,0,0,0,0.00246362925509118,0,0,0,0
X601939.CH.EQUITY,0.0671650658265059,0,0,0.520271046923132,0,0.0803232794196179,0,0,0,0.0154451624033142,0.101959927717643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100600390897122,0,0,0,0,0.0371674920843835,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.025083158746292,0,0,-0.0135046408145249
X601288.CH.EQUITY,0,0,0.102595188393407,0,0,0,0,0,0,0,0,0.0260835147943854,0,0,0,0,0,0,0,0,0,0,0,0,0.192905009763673,0,0,0.388261373812289,0,-0.0427112986497799,0,0,0,0,0,0,0,0,0,0,0,0,0.140154866191991,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0780392735889491,0,0,0.226891294919366,0,0.192569102880934,0,0,0.0412588631182683,0,0.261151519233932,0,0,0,-0.0118089989420124,0,0.145193432558024,0,-0.245736341065264,0,0,0,0,0.192435823943241,0,0,-0.0736755256583966,0,0.022543631693798,-0.0723963514908438,0,0,0,0,0.165442376944822,0,0,0,0,0,0,0,0,0,0.156894737056617,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.164341639901801,0,0,0.235019907343519,0.109681924272992,0.239986981827763,0,0.0709320607755267,0,0,0,0,0,0,0,0,0,0,0,0,0.0447074925275916,0,0,0,0,-0.113621174637208,0,0,0,0.0542994453261437,0,0,0,0,0,0,0,0.141280677922799,0,0,0,0,-0.100779036764289,0,0,-0.0674943542863751
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.127330169682193,0,-0.0574081408527852,0,0,0,0.0466142341056258,-0.0962551377592046,0,0,0,0,0,0.644549009333203,-0.0448421664815064,0,0.0382947523897405,0,0,0.125243331617477,0,0,0,0,0,0,0.0275342584436198,0,0,0,0,0.210961190090091,0.0468189508878847,0,0,0.0529181904625525,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.230837793144781,0,0,0,0,0,0,0,0,0.0265415579803024,0,0,0,0.139020811211278,0,0,0,0,0,0,0,0,0.0626572444506652,0,0.238566916943847,0,1.0842021724855e-19,0.222524079463741,0,0,0,0,0.0365452684794133,0,0,0,0,0,0,-0.074458698358787,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.154032961202248,0,0.0455047383847969,-0.0433883621729428,0,0,0,0,0,0,0,0,0,0,0,0.260565652408712,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193993942136645,0,0,0,0,0,0.0385681205616482,0,0.273220958073733,0,0,0.16537618643872,0,0.0732616646187993,0.0647608315010405,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.427790124622562,0.0165427821100356,0,0,0,0,0,0,0,0,0.386655150142432,0,0,0,0,0,0,0,0,0.0752943864979611,0,0,0,0,0,0,0,0,0,0,0,0.00258414050648749,0,0,0,0,0,0.0548950735686219,0,-0.0131673012231317,0.245802252656632,0,0,-0.0104213611322156,0.04548286971815,0,0,0
