,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.555704263578914,0,0.214607996129698,0.0143357888850218,0,0,-0.0796617087293969,0,0,0,0,0,0,0,0.0112193142268084,0,0,-0.0678950625853691,-0.00783894361853367,0,0,0,0.0233141045544604,0,0,0,0,0,0,0,0.125306673521595,0,0,0,0,0,0,0,0,0,0,0.365195669169089,0,-0.0382350471521606,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0131390047043869,0,0,0,0.0156850539967894,0,0.0798674641003172,0,0,0,0.208372375328625,0,0,0,0,0,0,0,0,0.127741999827695,0,0,0,0.080408468828182,0,0,0.376451139383091,0,0.0545251200445296,0,0,0,0,0,0,0,0,0,0,0,0.0494391200363877,0
X601939.CH.EQUITY,0,0,0,0.701618204259508,0,0,0,0,0,0.0685449811037603,0,0.277729028075773,0,-0.0347169460416127,0,0.0344554256078627,0,0,0,0,0,0,0.0356985964196104,0,0,0.00224308846967565,0,0,0,0.00330322652099565,0,0,0,0,0,0.0421896710442292,0,0,0,0,0,0,0,-0.0271438394275072,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.175176511459831,0,0.813091596905743,0,0,0,0,-0.0783679293819793,0,0,0,0,0,0.0031420338659807,0,0,0.00795137008083488,0,0,0,0.0168681815469789,0,0,0.0962714814965378,0,0,0,0,0,0,0.0320697569457087,0,0,0,0.0680653325835531,-0.0440018937806111,0,0,-0.037436730045063,0.0021592243529096,0,0,-0.157473616095616,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0898532906297254,0.179822169653305,0,0,0,0,0,0,0,0.0597034117145544,0,0,0,0.0927649175334334,0,0.0360527372159103,0,0,0,0,0,0,0.165793019300726,0,0,0.280120663393639,0,0,0,0,0,0,0,0,0,0,0,0.0215963546689756,0.0557739326612051,0,0,0
X600036.CH.EQUITY,0.241855138745668,0.0429046199652718,0.222412112594661,0,0,0,0,0,0,0,0,0,0,0,0,0.187765653988845,0,0.0187805928749376,0,0,0,0,0,0,0,0,0,0,0,0.215059207213162,0,0,0,0,0,0,0,0,0,0,0,0.00974392519403631,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.00820728739908416,0,0,0,-0.066711236351479,0.0859091696345255,0,0,0,0,0,0,0,0,0,0.115555120975568,0,0,0,0,0.0261794767509509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887030430465975,0,0
X1299.HK.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.129946149734966,0,0,0,0.0323941215095893,-0.0572946082411209,0,0,0,0,0,-0.133256784658682,0.295178334587083,0,0,0,0,0,0,0.0482036453196641,0,-0.14030741536193,0,0,0,0,0,0.0690590931407623,0.0455303952230326,0,0,0.0731576527389299,0,0,0.255006681495412,-0.0253554306292323,0,-0.00240775789912109,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.192955746499712,0,0,0,0,0,-0.0470234677804579,0,0,0,0,0,0,0.0403907088741906,0.301487969395149,0,0,0,0.0817494385420942,0,0,0,-0.151760120253143,0,0,0.0659943705967617,0,0,0.0920239610921341,0,0,0.306841900030172,0.116647122216412,0,0.019061695094655,0,0,0.0557448638885712,0
X388.HK.EQUITY,0,0,0,0,0.258564824899467,0,0,0.0696976594275429,0,0,0,0,0,0,0,0.0442837305485418,0,0,0,0,0.0608794252998976,0.286961362632344,0,0,0.0338707333528264,0,0.0544527235220792,0,0,0,0,0,0,0,0,0,0,0.088755968287251,0.255770658787836,0,0,0,-0.31881820613694,1.73472347597681e-18,0,0,0.108681327228374,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0196954995714145,0,0,0,0,0.0534354552745444,0,0,0,0.447464561186468,0,0,0.00400357936387518,0,0,0.0736603515932804,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00748146919913409,0.0648571088485842,0,-1.0842021724855e-19,0,0,0,0.236233887182923,0,0,-0.0231428977878663,0,0,0,0,0,0.231708917376495,0,0,0
X601658.CH.Equity,0.130808779124154,0.0300505759494762,0.300462223181383,0.0255003484026023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314718587794362,0,0,0,0,0,0,0,0.175019594985851,0,0,0,0,0,0.157818912331898,0,0,0.0296159675814373,0,0,0.0176908104252063,-0.0469339105212804,0,0,0,0,0.0836849668510865,0,0,0,0.077360205306505,0
