,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.601740511094155,0,0.0209716525508407,0,0,0,0,0,0,0,0.10058866306436,0,0,0,0,0,0,0.124401199766467,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.020218053086358,0,0,0,0,0.0797352179526638,0,0.0461855205951075,0,-0.00302028468877687,-0.0131239934731152,-0.0395242278167729,0,0.0393102139790766,-0.0115240830944142
X601318.CH.EQUITY,0,0,0,0.198415244889759,0,0,0,0,0.0744164030957138,0,0,0,0,0,0,0,0,0,0,0.190765252292796,0,0,0,0,0,0.0264271093787331,0,0,0.0993256480831144,0,0,0,0,0.0646155579560795,0,0,0,0,0,0,0.183401793868378,0.0196519623502606,0,4.33680868994202e-19,0,0,0,0.0898196213165226,0,0
X601939.CH.EQUITY,0.154082822648303,0,0,0.305356099389308,0,0.252362739574531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999751204671961,0,0,0,0,0.0806856681938095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498778874093424,0,0
X601288.CH.EQUITY,0.0133765854155647,0,0.288836355734421,0,0,0,0,0,0,0.211303483034269,0,0,0,0,0,0,0,0,0,0.0500768010882168,0,0,0,0,0.0131406095461499,0.224656160320536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720561113658613,0,0,0,-3.46944695195361e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0.210109557840789,0,0,0,0,0,0,0.0637036354053626,0.231846788891927,0,0.174689312812488,0,-0.0920947530412507,0,0,0,0,0,0.365968819186246,0,0,0,0,0.116259713041207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.459196487336183,-0.0969536152633716,0,0.0216012832116645,-0.217601798141334
X601988.CH.EQUITY,0.0738262425253406,0,0.0796231524738661,0,0.0117523704410273,0,0,0,0,0,0,0,0.0539097066724562,0,0,0,0,0,0,0,0,0,0.603405684401846,0.0119396174388864,0,0,0,0,0,0.115665590637243,0,0,0,0,0.00035669888281513,0,0,0,0,0,0.0912283303548756,0,0,0,0,0,0,0,0,-0.0953957132647857
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0431476057278955,0,0,0,0.261097019273945,0,0,0,0.172405526761017,0,0,0,0.0743819086007515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00994813104857946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789035571774402,0,0,0.00546887834296017,0.068509115700784,0,0,0,0,0,0,0,0,0,0,0,0,0.0148507092333183,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.212571278900893,0,0,0,0,0,0.0309698243904473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574808091681524,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.398404380888309,0,0,0.230527686881264,0,0.00121403661218806,0.0277536992582405,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.11198803480477,0,0,0,0,0.150362575030488,0,0,0,0,0,0.189851771197548,0,0,0,0,0,0,0,0.267046602876912,0,0,0,0,0,0,0.0409491837774458,0,0,0.000214762641848383,0,0,0,0,0,0,0,0.0397153006270368,0.206494314453,0.0223308902545103,0,0,0,0,0,0,0.0119099966942182,0
