,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.352981423610466,0.120517463788015,0,0,0,0,0,0,0,0,0,0.0200212668866161,0,0.179431407226057,0,0,0,0,-0.000761915514871928,0,0,0,0.0491413027467544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127124257292071,0,0.0407638487749791,0,0,0.0363507837257208,0.0944766954436346,0,0.100166773042602,0.105615396471775
X601318.CH.EQUITY,0,0,0,0.0860765271048442,0,0,0,0,0.142100520794513,0,5.42101086242752e-20,0,0.110818788538624,0,0,0,0,0.0406988652274765,0,0,0.139884354968044,0,0,0,0,0,0,0,0.0123734434940797,0,0.12313171904392,0,0,0,0,0,0.13133196477126,0,0,0,0,0,0,0,0,0,0,0,0.0232380187538806,0,0
X601939.CH.EQUITY,0,0,0,0,0.180076770077317,0,0,0,0,-0.0666259927731533,0,0.138494331345165,0,0,0.0554539383005217,0,0,0,0,0.019464293100816,0,-0.0191728369580895,0,0,0.518922921721136,-0.0339278566825277,0.160724593189884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492149951716196
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0764152750003943,0,0.19088830367224,0,0,0.0925220793849135,0,0.267285627885633,0,0,0,0,0,0,-0.0509441625553892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679870164448881,0,0,0,0.099083169675528,0,-0.00403216068886087,0,0,0,0,0,0,0.12713987693344,0,0,0,0.160135743453415,0,0,0,0,-0.086445191200512
X601628.CH.EQUITY,0.233166293931721,0,0,-0.0544008759864248,-1.73472347597681e-18,0,0,0,0,0.137152455240031,0,0,0,0,-0.086777633220714,-0.060677525348321,0.0746435783260556,0,0.046220535925422,-0.0848677959566773,0,0.129981248906023,0,-0.0425143682541659,0,0,0,0,0,0,-0.00611111055084093,0,0,0,0,0,0,0.64344082421158,0,0,0,0,0,0,0,0,0,0,0.11622064802483,0,-0.018648228135853
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155000383818968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114222413684284,0,0,-0.176892417013248,0,0,0,0.0355056642043143,0,0,0,0,0,0.089648414856501,0,0.210505162261479,0.110454166869718,0.0334619845386167,0.139023260919442,0.0557662872450294,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0100106315328543,0.0886157202166912,0.0926806975393533,0.153564134208571,0,0,0,0,0,0,0,0,0,0,0,0,0.277929419955336,0,0,0,0,0,0.194758173531025,0.0360374181838789,0.322218830816671,0,-0.0204350378155123,0,0,0.174661939543306,-0.113379987481877,0,0,0,0,0,0,0,0.0936576426302597,0,0,0,0,0,0.034270404727833,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0353528253936959,0,0.222295929983096,0,0.0945972186956282,-0.0613158117767291,0,0,0,0,0,0,0,0,0,0.143248742900546,0,0.120829333452513,0,0,0.267036317832683,0,0,0,0.0597450534130682,-0.0650276086986447,0,0,0,0,0,-8.67361737988404e-19,0,0.323118252081503,-0.107670289971811,0,0,0,0.111494639850321,0,0,0,0,0.0742819681695881,0,0
X388.HK.EQUITY,0,0,-0.127621995607839,-0.0174186464759079,0,-0.159034610946591,0.165068458468322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493930869402613,0,4.33680868994202e-19,0,0.0852392241245099,0,0,0,0,0,0.116775908104246,0,0,0,0,0,0,0,0.143148455568613,0,0,0,0,0.0722843252985939,0,0,0,0,0,-0.0149597930456079
X601166.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0920539565528574,0.103072316644126,0,0.0809218733033093,0,0.0142885058943449,0,0,0,0,0,0.0276370673618419,0.195458265433581,0,0,0,0,0.395703968623853,0,0,0,0,0,0,0,0,0.107364817939435,0,0,0,0,0,0,0,0,0,0,-0.0198328925708763,0,0
X601658.CH.Equity,0.170178301762237,0,0,0.145578905129238,0.0676913095122844,0,0,0,0,-0.0727450824034916,0.424099273205472,0,0,0,0.0854409456721153,0,0,0,0,-0.0174281038650199,0,0,0,0,0,0,0,0,0.100421434116984,0.0859566482959919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113626992379239,0,0,0.0803439667010875,0,0
X000001.CH.EQUITY,0,0,0,0.619018974591513,0,0.0472917424724465,0,0.0622493767589098,0,0.104144332577187,0,0,0,0.0322989252048277,0,0,0,0,0,0,0,0,0,0.126854145550304,0,0,0,0,0,0,-0.23817158596842,0,-0.149145097149972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301617656191354,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0212718518787301,0,0.0743031118487485,-8.67361737988404e-19,-0.0382928783614071,0,0,0,0,0,0,0,0.437460084276238,0,0.263381817879546,0.0677607046550268,0,0,0,0,0,0,0,0,0,0,0,0.031633378545307,0.0486930595912921,0,0,0,0,0,0,0,0.253219005161376,0,0.00210868342546358,0,0,0,0,0,0
X000002.CH.EQUITY,0,-0.00476421919442894,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822986161785425,0,0,0,0,0,0,0,0.0687451396455777,0,0,-0.016976962474301,0,0,0,0,0,0,0,0,-0.0463210491096746,0
