,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.0448137580053698,0.106925223168888,0,-6.93889390390723e-18,0,0,0,-0.0509440427655766,0,0,0,0,0,0,0,0,0,0,-0.106346885248366,0,0.0247768005741035,0.432015680667941,0,-0.274618604544999,0.431906578550977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121468661714357
X601318.CH.EQUITY,0,0,0,0,0,0.213889752006467,0,0,0,-0.0715573613182283,0,0,0.0999485864407225,0,0,0,0.0844608424627943,0,0,0,0.0121696054913082,0,0,0,0,0,0,0,0,0.0150755253851347,0.153863310594044,0,0,0,0,0.2455191911507,0,0.0687151491733259,0,0,0,0,0,0,0,0,0,0,0,0,0.0462934096953979
X601939.CH.EQUITY,0,0,0,0.792379813664842,0,0,0,0.0173113005424193,0,0.0579129403489449,0.0696128096627115,0,0.0143428028517434,-0.0675051306690275,0.00488653414426596,0,0.0733394456386076,0,0,0,0,0.00523637542742719,-0.00253783466784708,0,0.0284000733507183,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.122229208062615,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.897804563992825,0,-0.0773519787938274,0,0,-0.0868892311238861,0,0.0196231683523881,0,0,0,0,0,0.0085957846311433,0,0,0,0,1.73472347597681e-18,0,0,0.163542856003796,0.0734908499710755,0,0,0,0,0,0,0.0536491644758149,0,0,0,0,0,0,0,-0.024456589269151,-0.112894437121465,0,0,0,0,0,0,0,0,0,0.0110591415948493
X601628.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.209999073690416,0,0.15883887512667,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989492206700713,0,0,0,0,0,0,0,0,0.014460755000845,0,0.279891077450123,0,0.444415985749234,0,0,0,0,0,0,0,0.0973304124320792,0,0,0,0,0.136213556482451
X600036.CH.EQUITY,0,0,0.113839310245306,0.264059788372343,0,0,0,0,0.00597565544558438,0,0,0,0,0,0,0,0,0.122732319034875,0,0,0,0,0,0,0.144053125138059,0,0,0,0.0925836856771599,0,0.036406797326852,0,0,0,0,0,0,0.0344185902392161,0,0,0,0,0,0,0,0,0,0,0.0345196413708361,0,0
X601988.CH.EQUITY,0,0,0,0.0871429120060058,-0.045519321633844,0,0,0,-0.0202362032564672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175443713015447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125871286594696,1.00170876535027,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0309300388797308,0,0,0,0,0.220977355787147,0,0,0,0,0,0.00228673349933497,0,0,0,0,0,0,0.31834486983527,-0.00170551348975625,0,0,0,0.113420364607981,0,0,0,0,0.178505982614017,0,0,0,0,0,0.084911091729474,0,0,0,0.0629925469689383,0,0,-0.0327004317505658,0,0,0,0.145131517755747,-0.0148374993859497
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566564097897809,-0.0747006820478123,0,0,0,0,0,0,0.0584518099986771,0.372003502757785,0,-0.001358860510827,0,0,0,0,0,-0.165625887827681,0,0,0,0,0,0,0,0.0967713143676833,0.110365434821998,0,0,0,0.0972622591699578,-0.156264493055262,0
X388.HK.EQUITY,0,0,0,0,0.189486520303854,0,0,0.063860950505695,0,0,-0.0137844294770325,0,0,0,0,0.116756152529575,-0.0468831035025423,0,0,0,0.0146856448284428,0,0.312744936042411,0,0,0.25772591997118,0,0,0,0,0,-0.0823885268605386,0,0,0,0,0,0,0,0,-0.026669484640457,-0.0132748084478635,0.214211111211968,0,0,0,0,0,-0.317499249569312,0,0.217019841128492
