,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.287904721127311,0.0220238577551652,0.033695075691523,0,0,0.43560525654042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101669075526935,0,0.0426261133572982,0,0,0,0,0,0,0,0,0,0,0.079490961332906,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0978797822076778,0.0699113665836649,0,0.17175940047294,0,0,0.164916021313337,0,0,0,0.0921583771988575,0,0.109632834139815,0,0,-6.93889390390723e-18,0,0,0.267147867685928,0,0,0,0,-0.0107061440464935,0,0,0.124579254539868,0,0.113992909013238,0,0.0196596018299742,0,0,0,0,0,0,0,0,0.031640806206175,-0.149536946012065,0,0,0,0,0.0638055816313354,0,0,0
X601939.CH.EQUITY,0.446854820586054,0.330164702821281,0,0,0,0,0.0392445764364944,0.313128880621129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188035027820734,0,0,0,0,0,0,0.0470813349159002,-0.0463491221975605,0,0,0.0752264391542275,0,0,0,0,0,0,0,-0.136297333543965,0,0,0,0,0,0,0,0,0.0483186577701624,-0.0804912997866729
X600036.CH.EQUITY,0,0,0,0,0,0.189332942989938,0.0286985456084597,0.142638996967418,0,0,0,-0.114100310641058,0.155739997513378,0,0,0.0499121652054041,0,0,0,0.0441135614559883,0,0,0,0,0.0566166401444413,0,0.082185447776207,0,0.109811066621244,0.0162609193291502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376080966231237,0
X601288.CH.EQUITY,0,0,0.0631384159552099,0,0,0,0.0237141540648818,0.475538663859309,0,0,-0.055281469230225,0.0695928251546101,0,0,0.0726450518670037,0,0,0,0,0,0,0,0.069762535803049,0,0.00768750784385183,0,0,0,0.0922941302592047,0,0,0,0.0213905887816781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281910762439956,0.107287117681355,0,0
X1299.HK.EQUITY,0,0,-0.209014355040929,0,0,0,0,0,0,0,0.10728079459575,0,0,0,0,0,0,0,0,0.0198775001943485,0,0,0.112483061451329,0,0,0,0,0,0,0,0,0,0.172877946757571,0,0,0,0,0,0.0955007594171125,0,0.16236988146963,0.0669377890200626,0.296631655680372,0,0,0,0.295775546643543,0,0,0,0
X601628.CH.EQUITY,0.0495057253100997,0,0,-0.0131951676987482,0,0,0,0,0,0,0.00910149304320973,0,-0.0940698480592803,0,0,-0.227632498074382,0,0,0,0,0,0.186698933663057,0,0,0,0.137831961120811,-0.0653494891992656,0,0,0,0,0,0,0.0741631402941339,0.564299679340814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546773546783862
X601988.CH.EQUITY,0.0495506345278374,0,0.0906970946760164,0,0.358062612606233,0,0,0,0,0,0,0,0.213239908114527,0,0,0,0.141692329071047,0,0.0198816894618579,0,0,0,0.0116924989282862,0,0.0251596959240285,0,0,0,0,0,0.122700274042602,0,0,0,0,0,0,0,0,0,0,0,0.00843091552364249,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123348689054807,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00282491884271478,-0.0944442676882422,0,0,0,0,0,0,0.233923430939925,0,0.190212721182681,0.140190755815071,0,0,0,0,0,0,0,0,0.0600141897720896,0,0,0,0,0,0.197778092128784,-0.063227694306865,0.0620420986303795,0,0.257990157119793,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0480299727716046,0.0604870251388298,0,0,0,0,0,0,0,0.0722322584454924,0.145930735779258,0,0,0.080624368917827,0,0,0,0,0,0,0,0,0,0,0.15902300703715,0,0.384976687554669,0,0,0,0,0,0.0289267370677703,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-1.73472347597681e-18,-0.149441292870457,0,0.191303312529762,-0.00444647259079578,0,0,0,0,0,0.0411332453269288,0,0,0,0,0,0,-0.0420520899608738,0,0.56440644243189,0,0,0,0,0,0,0,0,0,0,-0.0799303159039125,0,0,0,0,0,0,0.160502653730643,0.115442160687809,0,0,0,-0.333680649509126,0,0.0555335230559945,0,0,0,-0.0851139238211339
X601658.CH.Equity,0,0,0,0,0.293038228039145,-0.0816630962576932,0.0808130632280528,0.209575312365788,0,0.185698127591917,0,0,0.156762301984415,0,0,0,0.395826666763978,0,0,0,0,0.247534457831165,0,0,0,0,0,0,0,0,0,-0.302574823440938,-0.000277474169835582,0,0,0,0,0,0,0,0.0275407144943725,0,0,0,0,0,0,0,0,-0.313454090568126,0
X000001.CH.EQUITY,0,0.0246067551714498,0,0.0834011675250388,0,0,0,0.191587811107088,0,0.49750450127233,0.0280688304638309,0,0,0,0,0,0,0,0,0,0.0676484371977098,0,0.148004374227572,0,0,0,0.364162561617224,0,0,0,0,0,-0.289805815758815,0,0,0,0,-0.0516924547099942,0,0,0,0,0,0,0,0,0,-0.046444098993115,0,0,1.73472347597681e-18
