,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,6.93889390390723e-18,0,0.0121603784828539,0,0,0.0390948156062026,0,0.295214428141623,0,0,0,0,0,0.115187962704919,0,0,0,0,0.110728398447854,0,-0.00353901838101351,0,0,0,6.93889390390723e-18,0,0,0,0.0573235566000084,0.280297056110166,0,0,0,0,0,0.0523033600816166,0,0,0,0,0,0,0,0,0,0,0.0182080771956756,0,0,0
X601939.CH.EQUITY,0.265668049463672,0,0,0,0,0,0,0,0,0,0,0,0,0.42676018046736,0,0,0,0,0,0.106821829402786,0.0559685686202193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464462934918631,0.0402851840570145,0,0,0.0213464630926004,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.2104009536713,0,0,0,0,0,0,0,0.164983176112862,0,0,0,0,0,0,0.214438728669985,0,0.117671935032838,0.0949407514849502,0,0,0,0,0,0,0,0,0,0,-0.0342032597250225,0.0815335693381312,0,0,0.0291086338910078,0,0.112666180559411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017258572723268,0
X601288.CH.EQUITY,0.344134654264343,0.00647518979992337,0,0,0.502322852598215,0,0,0,0,0,-1.38777878078145e-17,0.0118109063713516,0,0,0.0403823727323833,0,0,0,-0.032968357325737,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171062571281559,0,0,0,0,0,8.67361737988404e-19,0,0,0.0949694003406173,0.0078737336103997,0
X601988.CH.EQUITY,0,0,0.12342011781539,0,0,0,0,0,0,0,0.109767356684053,0,0,-6.93889390390723e-18,0,0.107589280516872,0,0.0647688667226073,0,0,0,0,0,0.0464666454218247,0,0,0,0,0,0,0,0.12455787319781,0,0,0.105888172880018,0,0,0,0,0,0,0,0,0,0,0.243371355801503,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.0352445883523483,0,0,0,0.207056547659001,0,0.0812854153843355,0,0,0,0,0,0,0.180861287236248,0,0,0,0,-0.516083145447449,0.183600969758014,0,0,0,0,0.111321182551911,0,0,0,0,0,0.316343255064193,0,0,0,0.148871611555918,0,0,0,0,0,0,-0.281796409449361,-0.355143969734978
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0886151961350643,0,0,0,0.274440555445089,0,0,0,0.14248224760565,0,0,0,0,0,0,0,0,0,0,0,0.0840612382408673,6.93889390390723e-18,0,0.203469904594702,0,0.108533891070372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558535544166992,0
X1299.HK.EQUITY,0,0.0667445733835169,0,0,0,0,0,0,0,0,0,0.0925318371679931,0,0,0.0583827032132634,0,0,0.288192107834193,0,0,0,0.0399804371387144,0,0,0,0.0606825904502604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.387222667258574,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206213950261714,0,0,0,0,0.00855611807630276,0,0,0,0.0910681140102438,0,-0.020199422186535,0,0,0,0.248974908796174,0,0,0,0.104362100523984,0,0,0,0,0,0,0,0,0.0326833729984244,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.117886026625557,0,0,0,0,0,0.186528466049598,0,-0.106029536581061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771543907016898,0,0,-0.225413042479688,0,0,0,0,0,0,0.695113319415213,0,0,0,0,0,0,0.470757903795459,0,-0.161509077039984,0,0
