,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.549268223527235,0,0,0,0,0,-6.93889390390723e-18,0,0.0980023428928189,0,0,0,0.142331573496259,0,0,0.134689899487099,0,0,0,1.38777878078145e-17,0,0,0.000973676853791615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472636130608259,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0766553121279124,0.246944481854512,0,0,0,0,0,0,0,0,0.327847643364969,0,0.0906285861742868,0.0574180456608737,0,0,0,0,0.0921474161629186,0,0,0,-0.0128884608374193,0,0,0,0,0,0.0267390461274847,0,0.00909264805168823,0,0.0425975026468861,0,0,0,0,0,0,0,0,0.0119313020779856,0
X601939.CH.EQUITY,0,0,0,0.682875433293074,0.0210911035046937,0.0514925688093633,0,0,0,0.206973974977705,0.059043449644254,0,0,0,0,0,0,0,0,0,0.0754421402146137,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.01589892748437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.27414202337869,0,0,0.772089986358215,0,0,0.0137990332242476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147195622266803,0,0,0,0.109989884358588,0.0142837237473802,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.154172338596085,0,0.306776281221762,0,0,0,0,0.0445060597771555,0,0,0,0,0,0,0.0211651728937809,0,0,0,0,0,0.0149506163091546,0,-0.144298447174065,0,0,0,0,0,0,0,0,0.112303536341545,0,0,0.291270563899186,0,0,0,0,0,0,-0.0588665999079189,0,0.0602271834654523,0
X601988.CH.EQUITY,0,0,0,0,0.324220411517881,0,0,0,0.19919404587731,0,0,0,0,0,0,0,0.0286929831051647,0,0,0,0,0,0,0,0.0604427486198527,0,0,0,0,-0.166729057095409,0,0,0.0892111434228963,0,0,0,0,0,0,0,0,0.108594851742475,0,0,0,0,0,0,0,-0.151568207571909
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.439707332856503,0,0,0,0,0,0,0,0.191676040011758,0,-0.114878267350406,0,0,0,0,0.190691099052068,0,0,0,0,0,0.153312414162294,0,0,-0.0123348472038049,0,0,0,0,0,-0.173831014605712,0,0.146919137869092,0,0,0.139078167183215,0,0,-0.0291605112692264,0,0
X1299.HK.EQUITY,0,0,0,0,0.236912043712588,0,0,0,0,0,0,0,0.0230131668829779,0,0,0,0.235393277219286,0,0,0,0,0,0,0,0,0.0599134666966008,0,0.110161843589423,-0.233148825367343,0,0.0606359241966949,0,0.062843337198371,0,0,0,0.365776447288554,0,0,0,0,0,0,-0.027147288986569,0,0,0,0,-0.00976834480718423,0
X601628.CH.EQUITY,0,0.167080652486583,0,0.00497114630861048,-0.107375765169821,0,0,0,0,0,0,0.00752323716722742,0,0,0,0,0,0.184723092450608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206886770732104,0,0.344247399056901,0,0.037529252851513,0.157963862088219,0,0.0810557492090759,0,0.0983255703148968,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.179039047606961,0,0,0,0.374856067209979,0,0,0,0,-0.00354371460851036,0.459795899202558,0,0,0,-6.93889390390723e-18,0,0,0,0.0481107604869134,0.186593708317193,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0389749097470222,-0.0920288896363477,0,0,0,0,0,0,0,-0.0433073693117042,0,0,0,-0.097044415143077,0,0,0,0
