,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.171780111891253,0,0.0890256328649293,0,0,0,0,0,0,0,0.321133746273951,0.16903030779603,0,0,0,-0.156997506061946,0,0,0,0,0,0,0,0,0,0,0,0.0240207300590362,-3.46944695195361e-18,0,0,0,0,0,0.1727581054947,-0.0281899349312214,0,0,0,0,0,0,0.0968184276928224,0,0,0.0702597761390459,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.126575547524436,0,0,0,0.0550023056994379,-0.177634673639202,0.0747472997602508,0,0.0906057894481148,0,0,0,0,0,-0.012563873123054,0,0,0,0,0,0,0,0,0,0,0.189604857996797,0,0,0,0,0,-0.234829965351908,0,0.372609909692822,0.162157719733101,0.106884841513586,0,0,0,0,0.164201078998967,0,-0.0254299013529275
X601939.CH.EQUITY,0.250545854239965,0,0,0.232735375511245,0,0.137698988728256,0,-0.0333206271028139,0,0,0,0,0,0,0.0343749223727874,0,0,0,0,0,-0.00631040774382111,0,0.0664868994470994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476114010772788,-0.10221153319907,0,0.0235961959127828,0,0,-0.0427824255436733,0,0,0.0262708070667121,-0.0158869865273451,0
X601288.CH.EQUITY,0.561842414802528,0,0.168095919953856,0,0,0.026253672460782,0,0,0.0127502336474449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243001852455079,0,0,0,0,0,0,0.107935562917614,0,0,0,0.0574884214808316,0.096143789198526,0,0,0.0434968499024495,0,0,0,0,0,0,0.1275209080292,0
X5.HK.EQUITY,0,-0.112814736109682,0.037889558556201,0.273804264949077,0,0,0,-0.241430471814874,0,0,0,0,0.147732777121864,0,0,0,0,0,0,0.627619144713133,0,0,0,0,0.302412158881859,0,0,-0.0241841520172347,0,0,0,0,0.020749561151996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183093701593333,0,0,-0.0714639007305051,0
X601988.CH.EQUITY,0.181467530807062,-4.33680868994202e-19,0.0606459251523029,0.0285566264000185,0.0401547633196518,0,0,0,0.0353004588454877,0,0.050023331978227,0.0496768688231294,0,-0.427029329559773,0,0,0,0,0,0,0,0.57504390862792,0,0.0164459249064213,0,0,0,0.0882345094961814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553137117053129,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.136552731814931,0,0,0.0189753656110108,0,0,0.127946011164369,0,0,0,0,0.064781438951518,0,0.278707408901632,0,0.0543580109786471,0.0609301715242068,0,0.0203100342686892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131962630147758,-0.0857328898843117,0,0,0.199156101477864,0,0,0,0,0,0.107538414580431,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0306939239828068,0.0391627979058023,0,0,0,0.18928807913518,0,0,0,-0.180972539562979,0,0,0,0.349276134741294,0.28328486816066,0,0,0,0.0356986988176653,0,0,0,0.0838315821454632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616960089809102,0,0,0,0
X601628.CH.EQUITY,0.576883455974509,0.183696478096991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722454036465184,0.0601915613740839,0.0994885686496729,0,-0.145147759303704,0.163257623576066,0,0,0,0,0,-0.0570219169479292,6.93889390390723e-18,0,-0.174274304924167,0,0,0,0,0.0418976096937207,-0.253963126736372,0,0,0,0,0,0,0,0.0927454414789267,0,-0.121514591771776,0.0238064591956174,0,-0.0552660168872101,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00989975024362568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114502835848666,-0.00905549423815652,0,0,0
