,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.279069672543602,0.0524580401041563,0.0798833205974788,0,0,0,0,0,0,0,0,0,0,0.156900430822583,0,0,-0.115672699822966,0,-0.24446615320156,0,0,0,-0.336384621322106,0,0.117080395190753,0,0.774421090122084,-0.000458958450439306,0,-0.0805543016452076,0,0.197065461185418,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.100000346060604,0,0.18484585653702,0.00995406600135639,0,0,0,0.0752667885578301,0,0.0778618114111058,0,0,0.0981396058917366,0,0,0.0936207866206024,0,0,0.0343593266605974,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.1879454894964,0.0034167524030038,0.179997759178539,0,0,0.0327980473863884,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.1523257338525,0,0,0,0,0,0,0,0,0.250157354678523,0,0,0,0,0,0,0,0.127146573641688,0,0,0,0,0,0,0,0,0,0,0,0.113057945311692,0,0,0,-0.185104010200593,-0.173794463083714,0,0,0.133104106349406,0,0.481066581777867,-3.46944695195361e-18,0,0,0,0,0.088189372976692,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.512657393487293,0,0.0411138305903609,0.593212613359068,0,0,0,0.420819127257877,0,0,0,0,0,0,0,0,0,-0.449611021259639,0,0,0,0,0,0,0,-0.707461471572459,0,0,0,0,0,0,-0.0682492427997121,0,0.530148065863271,0,0,0,0,0.17383080078312,0,0,-0.239267633167397
X5.HK.EQUITY,-0.0807220854705913,-0.103495342535393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600028893557674,0,0,0.423268233746893,0,-0.0358994852164022,0,0,0.147662237194397,2.16840434497101e-19,0,0,0,0,0,0,-0.0431645983134162,0,-0.0163257398801904,0,0,0,0,-0.154384094759767,0,0,0,0.0736812428609679,0,0,0,0,-0.120318767923619,0,-0.00217187989232437
X601988.CH.EQUITY,-0.28146642536516,0,0,0,0.347917212464481,0,0,0,0,0,0,0,0,0,0,0,0,0.179195863932338,0,0,0.654175587644182,-0.0183749058040009,0,0,-0.0349741188031015,0,0,0,0,-0.480982982855984,0,0,0,0,0,0,0,0,0.0802816058857928,0,0,0,0,0,0,0.105088399784015,0,0,0,0
X600036.CH.EQUITY,0,0.476814149248261,-0.0487231364122391,0,0,0.0193780000253728,0,-0.114831213457643,0,0.476392400332565,0,0.109392046299287,0,0,0,0,0,0,0,0,0,-0.0807764786938116,0,0,0.304482889208907,0,0,0.101329247660017,0,0,0,0.0828325243362124,0,-0.285544182430153,0,0,0,0,0,0,0,0.10092123799104,0.118777044242988,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.174083829999594,0,0,0,0.0225008172785423,0,0,-0.164068996805016,0,0,0.0535150170530677,0.0323871183722015,0,0,0.0261442808497838,0,0,0.18748105413114,0,0,0,0.143246400035517,0,0,0.0207977406931263,0,0.189347039458331,0,0,0,0,0,0.0478367584665636,-0.0167870269914876,0,0,0,0,-0.165554900212692,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.178554190901705,0,0.0357739048042727,-0.0275422837663162,0,0,0,0,0,0.171647525935563,0,0,0.413061357194745,0,0,0,0,0,0,0.0162315915593785,0,0,0,0,0,0,-0.00310532122531904,0,0,0,-0.0743640983353083,0,0,0,0,0.173374450013556,0,0,0,0,0,0,0,-0.10825871522248,0.154086233512279,0,0,0,0
X601328.CH.EQUITY,0,0.118155551983979,0.0669093255233729,0.0428956372810283,0,0,0.546118988241771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209701170695352,0.249525178349707,0,0,0,0,0,0,0,0,0,0,0,-0.0137611519732469,-0.03713036171456,0,-0.0332692772790447,0,0,0,0,-0.361994092444547,0,0,-0.0273485064274004,0
X601166.CH.EQUITY,0.0118859365243536,0,0,0.288833545484453,0,0,0.0263368072899735,0,0,0,0,0.191835684362342,-0.00415251695650916,0,0,0.0248943805012533,0,0,0.0225667262023493,0,0,0.0786230765170171,0,0,0.0592797260010392,0,0,0,0.165850225665248,0,0,0.108791718536592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356467614376725
X600000.CH.EQUITY,0,0,0.470215292301629,0,0,0,0.335811188351032,0,0,0,0.215367109654039,0,0,0,0,0,0,-0.134962512220981,0,0,0,0.0872471458297995,0,0,0,0.111870153526009,0,0,0.0408220054078275,0,-0.042655275302555,0.0147364170849121,0,0,0,0,-0.40253693591919,0.00888310018437303,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0115846300533568,0,0,0,0.391974198988345,0,0,0,0,-0.0514718399363637,0,0,0,0,0.0562830480634809,0,-0.139471368239692,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.357311721735917,0,0,0,0,0,0.147775541459229,0,0,0,0,0,1.38777878078145e-17,-0.0356965504990447,0
