,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.310329869771846,0,0,0,0,0,0,0.11838257216667,0,0.203938017684781,0,0,0,0,0.148957469998393,0,-0.0160084948485121,0,0,0,0,0,0,0,0,0,0,0,-0.0253298650625835,0.33280282394447,0,0,0,0,0,0,0,0,0,-0.0672277856551145
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0367071643457138,0,0,0,0,0,0,0,-4.33680868994202e-19,0.286584049134316,0.0845120430954815,0,0,0,0.0375442069209191,0,0,0.101240219203878,0,-2.71050543121376e-20,0,0,-0.0100423442731091,0,0,0,0,0.225943523268132,0,0,0,0.222694832621831,0,0.0281661996385317,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.611090779931193,0,0,0,0,0,0,0,0,0.0181756958145058,0,0,0,0,0,-0.040980428283839,-6.93889390390723e-18,-0.0543238629226804,0,0,0.213594248367653,0,0.0556023659800688,0,0,0,-0.548642907165407,0,0,-0.0194309979476394,0,0,0,0,-0.165845293416627,0,0,0,0,0,0.566615446052192,0,-0.0565130140040499,0,0,0,0.119388883465349,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.245401636748382,0,0.182046176217094,0,0.536635648069428,0,0.033236634068434,0,0.0984836205512089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234396335004498,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0584977786293681,0,0,0,0.17357822637941,0.367838225726912,0,0,0,0,0,0,0,0,0.0168274706993973,0,0,0,0,0,0,0,0,0,0.00166356482572067,0,-0.207367509221807,0,0,0,0,0,0,0,0,0.120144018698589,0,0,0.296169878263318,0,0,0,0,0,0,-0.0882783537127991,0,0.0485490148202395,0
X601988.CH.EQUITY,0,0,0,0,0.291268743109308,0,1.73472347597681e-18,0,0.176162685986039,0,0.139246384424283,0,0,0,0.162690346371454,0,0,0,0,-0.0159441199299016,0,0,0,0,0.0307691975614843,0,0,0,0,0,-0.216850274681353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015003451240629,-0.0910008340567799
X1299.HK.EQUITY,0,0,0,0,0.199401787509862,0,0,0,0,0,0,0,0,0,0,0.0500806255651371,0.136565068157057,0,0,0,0,0,0,0,0,0.0622808772403702,0,-6.93889390390723e-18,-0.0188299469664463,0.112136613185323,0.0555519571482669,0,0,0,0,0,0.520743576668793,0,0,0,0,0,0,-0.0438396308876418,0,0,0,0,0,0
X600036.CH.EQUITY,0.0215656513249988,0,0,0,0,0,0,0,0,0.597723203596107,0,0.134421259404872,0.0759770908584462,0,0,0,0,0.13389767195149,0,0.0055116070281962,0,0,0,0,0,0,0,0,0,0.047123366787834,0,0,0,0,0,0.00601490986723772,0,0,0,0,0.106654758038849,-0.195638570405582,0,0.267975981658163,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.185224438161131,0,0.0783067809411786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135262453828091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183909999440006,0.132211207590389,0,0,0,0,0,0.150687543728021,0.0997170912031399,0.139612160925335,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.689693396228037,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.146490183529134,0,0,0,0,0,0,0.0571425074267719,0,0,0,0,0,0,0,-0.0164219887794189,0,0,0,-0.00641850361540433,0,0,0.0293315860303138,0,0,0,0,-0.171422054512489,0,0,-0.0694337323585305
