,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.114354029549366,0,0,-0.0219577630282173,-0.0969597924957325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18356672294507,0,-0.00885123131321529,0,0,0,-0.378366879359659,0,0,0,0,0,0.85059007102109,0.320378887796381,-0.204869492760944,0,0,0,0,-0.0304327226812529,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.231558410187785,0,0.165715102135013,0.0179423604231615,0,-0.0198384788517954,0,0,0.00985650558023116,0,0,0,0,0,0,0.0509063355086294,0,0,0.139815200637416,0,0,0,0.0215260829588412,0.0434331221492275,0,0.0297950606419035,0,0,0,0,0,0.258741322062385,0,0,0,0,0.0830321382177034,0,0.051709082275949,0,0,0,-0.0459718224463111,0
X601939.CH.EQUITY,0.373085553499521,0,0,0,0,0.0484435671989235,0,0,0,0,0,0,0,0,0,0,0,0.291560000088406,0,0,0,0,0,0,0,0,0,0,0.00457300964744459,0.0695533769916484,0,0,0,-0.214880069966473,-0.171287708647151,0,0,0,0.470762702606249,0,0,0,-0.03158453238679,0.0901876187172856,0,8.67361737988404e-19,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0388937730415605,-0.287154247336492,0.187166900065804,0,0.432948522216318,0,0,0,0.154346189836253,0.103601485448347,-0.102912248773889,0,0,0,-0.0309404060695017,0,0,0,0,0,0,0,0,0,-0.737372562290336,0,0,0,0,0,0,0,0,0,0.262636215012156,0,0,0,0,0,0,0.241115535044954,0,-0.114672615506301
X5.HK.EQUITY,-0.123594696148918,-0.0777173592968914,0,0,0,0,0,0.138417503382162,0,0,0,0,0,0,0.424147492067828,0,0,0,0,0.193486465788081,0.173352375119552,0,0.318877675233644,0,0,0,0.0187668502924217,0,0,0,0,-0.12244683380459,0,0,0,0,0,0,0,0,0,-0.171626246026598,0.206506532166155,0,0,0,0,-0.0899022627174995,0,0
X601988.CH.EQUITY,0,0,0.0737409170373292,0.185978536794092,0.0891552358744433,0,0,0,0,0,0.272362281186691,0,0,0,0,0,0.0246613749931688,0.101514684310762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969734171439864,0,0.0911745942090536,0,0,0,0,0.0921950331133602,0.289677860117653,0,0,0,0,-0.016831517565751
X600036.CH.EQUITY,0,0.514354603646538,-0.0169060305486784,0,0,0,0,0,-0.143404874970706,0.0541581666009012,0,0.53444475657466,0,0,0,0,0,0,0,0,0.28473462355953,-0.153834351260476,0,0,-0.0732207469184931,0,0,0.0997873545230646,0,0,0,0.203480228603504,0,0,0,-0.0829299893484985,0,0,0,0,0,0,0.123285120656591,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0957331207296844,-2.16840434497101e-19,0,0.0694441504971235,0,0,0,0.0811563861659935,0,0,0,0,0.0280341070523722,0,0.15940953881332,0,0,0,0,0,0,0,0,0,0.113326093832717,0,0,0,0.0250337792702916,0,0,0.222815316968618,0,0,0,0,0,0,-0.0502998550011348,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.126041963887984,0.00824859540849323,0.0407333540172332,0,0,0,0,0,0,0.109086998109999,0,0,0.273141785077617,0,0,0,0,0,0,0,0.0533830233771988,0,0,0.0474326376282024,0,0,0,0,0,0,-0.0502526540647708,0,0,0,0.182778618580818,0,0.101785365449664,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0570619638226056,0.0363713503721587,0,0,0.593637126496199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260835338075672,0,0,0,0,0.173295838522372,0.128165296790166,0,0,0,0,0,0,0,0,0,-0.0172880676128818,0,0,-0.128193243985205,0,-0.0454657590313577,0,0.0732009429189932,0,-0.227013993281402,-0.020151068391187,0,0,0
X601166.CH.EQUITY,0,0,0,0.228560534384501,0,0,0,0,0,0,0,0,0,0.56146028421463,0,0,0,0,0,-0.0823023110122386,0,0,0,0,0,0,0,-0.0198431546980879,0,0,0,0,0,0,0,0,0,0,0.181918021105171,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0389485807836168,0,0,0,0,0,0.516508952038702,0,0,0.0483308345621599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273602022056015,0,0,0.139714926905641,0,0,0.0304708178693321,0,0,0,-0.138749337808447,0,0,0,0,0,0,-0.337122421955239,0,0,0,0,-0.00798614533550779,0,0
X601319.CH.EQUITY,0,0.0880572475048976,0,-1.73472347597681e-18,0,0,0,0,0,-0.0589510648527316,0,0,0,0.338514248012496,0,0,0,0,0,0,0,0.0341628063714113,0,0,0,0,0,0,0,0,0,-0.0295243345166214,-0.10288636760922,0,0,0,0,0.331175302551199,0,0,0.190631864704166,0,-0.080734323979288,0,0,0,-0.0242719032411336,0.00565184546442443,0,0
X601601.CH.EQUITY,0,0.230026257629757,0,0,0,-0.269193831947544,0.0688275819906349,0,0.418247688275149,0,0.0505156263011935,0,0,0,0.135864097582154,0,0,0.0168778263656402,0,0,-0.0766649686542988,0,0,0,0,0.127350193405572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179489709358119,0,0.0443979999661561,0
X000002.CH.EQUITY,0,0,0,0,0.145899217824723,0,0,0,0,0,0,0,0,0.267296210963833,0,0,0,0,0,0,0,0,0,0,0.146781757275795,0,0.398214419179482,0,0,-0.285849350116508,0,0.376822766403636,-0.164403610268286,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.171773237172689,0,0,-0.0473947261490647,0,0,0,-0.261674816008176
X16.HK.EQUITY,0,0,0,0,0,0.0258963486175969,0,0.197746468412947,0,0,0,0,0,0,0,0,0,0,0,0,0.0807833605177071,0,0,0,0,0.180206389297067,0,0,0.0345874370298937,0.205044487567124,0,0.0818826331043217,0,0.0316448511186072,0,0,0,0,0,0,0,0.303198475272873,0.0594177688515314,0,0,0.101914868219304,0,0,0,0
