,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.37589235979483,0.242707980578673,0,0.163962166304971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595666878903919,0,-0.0701306921873969,0,0,0,0,0,0,0,0,0,0,0,0.240467029848894,0,0,0,0,0.0152148146447757,0,0,0,0,-0.15015837088034,0,0,-0.196547272320102,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00404915943917357,0.104803935580214,0,0.0453455485199114,0,0,0.332607293363491,0,-0.0176638604429752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751655959185711,0.306444432982592,-0.048636066132165,0.0692102575252676,0,0.23971695247153,0,0,0,0,-0.0988320641032569,0
X601939.CH.EQUITY,0.296301490678185,0,0,0,0.0883495209006946,0,0,0,0,0,0,0,0,0.113519961222033,0,0,0,0,0,0,0.038216956624821,0,0,0,0,0.29413593230401,0,0,0,0,0,0,0.131670343871937,0,0,0,0,0,0.0015155825119994,0,0,0,0.0300990634875737,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.134900155588419,0,0,0,0,0.0441552209322992,0,0,0.0710431327026476,0.0896922246277921,0,0,0,0,0,0,0,0,0,0,0.100958582667444,0,0,0,0,0.130009352688115,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0464322333287695,0,0,0.0788023482899694,0,0.0670128166854986,0,0,0,0.27171768118788,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.119753772194418,0,0.210845795270487,0,0,0,-0.115384678991979,-0.0732840172603475,0.103485131815154,0,0,0,0,0,0,0,0.0973018882322882,0,0.177672592227808,0,0,0.498147576651091,0,-0.137844638741168,0,0,0,0,0,0,0,0,-0.125710550710409,0,0,0,0,0,0,0,0.190586763546554,0,0,0,0,-0.240074659328539,0,0,-0.236540150713227
X601988.CH.EQUITY,0.0199001394021949,0,0,0.194729080007204,0,0,0,0,0,0.0612502005182658,0.171228620144742,0,0,0,-0.123366918731826,0,0,0,0,0,0,0.470289831627066,0,0,0,0,0.086205171204255,0,0,0,0,0,0,0,0,0,0,0,0,0.0709459613791867,0,0,0,0,0,0,0,0,-0.0240342128369652,-0.0360705375935791
X600036.CH.EQUITY,0,0.326844973133281,0,0,0.0223086978253304,0,0,0,0,0,0,0.136605361488277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237451693813619,0,0,0.0459144212720039,0.118329307505209,-0.170600219094471,0,0.0997285974308111,0.041384231871149,0,0,0,0.199033279961382,0,0,0,0,0,0,0,0,0,-0.171220745439346
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248497285925217,0.141190250102716,0,0.255945586770264,0,0.0873671460258332,0,0.0458033483216929,0,0,0.1449460682148,0,0,0,0,0,0,0,0,0,0,-0.180657726211504,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0338814292035403,0,0.0292863641342683,0,0,0,0.233152464831715,0,0,0,0,0,0.116729448018808,0,0.0745851730295623,0,0,0,0,0,0,0,0.0725483506788866,0,0,0,0,0.112083088405615,0,0.178305014851475,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0521352009347469,0.02825233259809,0.0531930340347192,0.0137680156250644,0.110160158080916,0.382754732215024,0,0,0,0,0,0.152897508527329,0.094157634243375,0,0,0,0,0,0,0,0,0.0217491516230028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776243986439378,0,0,0.0947325529410092,0,0
