,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.238413058926848,0,0,0,0.342686090210715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263296328965471,0,0,0.0170150041624562,0,0,0,0.011924574959358,0.0790299713183165,0,0.0778351447953321,0,0,0,0,0,0,0,0,0,0,0,0,0.0107777488838594,-0.0922681719962375,0,0
X601318.CH.EQUITY,0,0,0,0.10085874605696,0,0,0,0,0.188838320641917,0,0.0165005421482837,0,0.221920224397653,0.000834947079991544,0,0,0,0,0.086959305052934,0.139423747442484,0,0.0704826060967168,0,0,0,0,0,0.167993106726341,-3.46944695195361e-18,0,0,0.0182664708394222,0,0,0,0,0,0,0,0,0,0,0,0.130646726666453,0,-0.0638633347389974,0.00896793263820116,0.0180986575963885,0,0,0
X600036.CH.EQUITY,-0.021273181190379,0,0,0,0,0.21333645658832,0,0,0,-0.129816324964595,0,-0.0538859080890878,0.124216389013364,0,0,0,0.125021133524471,0,0.183805641662972,0,0,0,0,0,0,0.407176976767455,0,0,0.0525500540806599,0,0,0,0,0,0,0,0,0,-0.0583888240765829,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.525703164115442,0.109525099920285,0,0,0,0,0,0,0.129890477200244,0,0.199395186838933,0,0,0,0,0,0,0.147277756912118,0,0,0,0,0,0,0,0,0,0,0.161628108326987,0,0,0,0.0152820277372594,0,0,0,0.00285332668835667,0,0.0805448214424493,0,0,-0.109341226265673,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0660769867839351,0,0.0941059719157284,0,0,6.93889390390723e-18,0.54159968241791,0,-0.0526850193951739,0,0,0,0,0,0,0,0,0,0,0,0,0.0678202993492021,0,0,0,0,0,0.0591120941992121,0,0,0,0.0538055648801341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432302103492144,0.0674609238276943,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0717040685411613,0,0.124195716759491,0,-0.0813875111205832,-0.0657677309619225,0,0,0.109744208677755,0,0,0,0,0,0,0.147441957427001,0,0,0,0,-0.024927565095742,0,0,0,0,0.0586596229628867,0,0,0,0,0.0110201871080743,-1.38777878078145e-17,0.174549744425246,0,0.149549716433899,0.12927765782187,0,0,0,0,0,0.259166622958664,0,0
X601628.CH.EQUITY,0,0,-0.0640474007367342,0,0,0,0,0,0,0.196346397638626,0,0,0,0,0.0123350405485511,0.0982371235376833,-0.0112951705698499,0,0,0,-0.0627786508793665,0,0.147908117436322,-0.0583568253926445,0,0,0,0,0,-0.0264350479815607,0,0,0,0,0,0,0,0.36964463933687,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0350131060742208
X601988.CH.EQUITY,0.182657201521869,0,0,0,0.410884872308531,0,0,0,-0.0417687861965628,0,0,0.077506185656149,-0.0767685643910572,0,0,-1.73472347597681e-18,0,0.0784368491284515,0,0,0,0,0,0,0.0364055938987968,0,0,0,0,0,0,0,-0.135198824781355,0,0,0,0.0038555026733516,0,0,0,0,0.128854980579656,0,0.171001615096339,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.188900712192343,0,0,0,0,0,0,0,-0.119100870205422,0.00875807559339292,0.0930479375274751,0,0,0,0,0,0,0,0,0,0,0.223968012261794,0,0,0,0.158745847706055,0,0,0,0,0,0.113548857872292,0,0,0,0,0,0.235200007318093,0.117137941152677,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.170481871947829,0,0.0474018171557549,0,-0.12543298373062,0,-0.156354044395719,0,0,0,0,0,0,0,0,0,0,0,0,0.0972250224085705,0,0,0,0,0,0,0,0,0,0,-0.238644940217896,0,0,0,0,0.213790813725942,0,0,0.197900521817571,0,0,0,0.246355782804852,0,-6.93889390390723e-18,0,0.204743391692309,0,0
