,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.23812428919493,0.0833894594419205,0,0,0.240506478057382,0,0,0.0333582762532228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131365310173234,0,0,0,0.0692375666028613,0.0147374016881099,0,0,0.0535422860247483,0.0867349499588976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.216289288860574,0,0,0,0,0.0541998108440956,-0.0319614129622278,0,0,0.250273280667117,0,0.108597012492147,0,0,0,0,0.137587083698783,0,0,0.0571431104170803,0,0,0,0,0.0622279826215059,0.151631613969442,0,0,0.0224227362523008,0,0,0,0,0,0,0,0,0.103474580107794,0,0,-0.174554183675441,0,0,0.0484691336118644,0,0,0.0943871980894743,0
X600036.CH.EQUITY,0,0,0,0,0,0.162768791698426,0,0,0,0,0,0,0.160309343696618,0,0,0.0685936716609739,0,0,0,0,0,0,0,0,0.103922038893679,0,0,0.0448482006628113,0.0364256334995217,0,0,0,0.0731637208559355,0,0,0,0,0,-0.108122568353278,0,0.0245717231789864,0,-0.0736135385896603,0,0,0,0,0,-0.0444712604522733,0.396438632085274,-0.0444425781886495
X601939.CH.EQUITY,0.622523690406243,0.163125954935669,0,0,0,0,0,0,0,0,0.0637221892674576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103917032232868,0,0,0,0,0.0109055364276838,0,0,0,0,0,0.177391749233972,0,0,0,0,0,0,0,0,0,0,0.0948991646851563,0
X601288.CH.EQUITY,0,0,0,0.135822448376509,0,0,0,0.445487176092746,0,0,0,-3.46944695195361e-18,0.0274995572600846,0,0,0.0313424691887683,0,0,0,0,0,0,0.0115108420815786,0,0.0566354983443836,0,0,0.0800764335498888,0,0,0,0,0.12416204861285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0750499505416258,0,0,-0.0797172303191417,0,0,0,0,0,0,0,0,0,0,0.0744172102570799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106197621899968,0.102219740950255,0.150340502886653,0,0.184546910431393,0,0,0.0424265748657655,0,0.196255545428537,0,0,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.037604570375912,0,0,0,0.543389915114007,0,0,0,0,0,0,0,-0.11163352002254,0,0.0304541120140896,0,0,0.214227499377215,0,0.0303104887427963,0,0,0,0,0,0,0,0,0,0,0,0,-0.150118642663495,0,0,0.0192060094474416,0,0,0,0,0.0676255493677352,0,0,0,0,0.0496696859407845,0,0,0,0,0
X5.HK.EQUITY,0,0.208161345869508,0,0.0506094278864706,0,0,0,0,0,-0.0915890278987187,0.0495031698183932,0.0818316200054191,0,0,0,0,0,0,0,0,0,0,0,0.266312688182706,0,0,0.145316842453953,0,0,0,0,0,0.0281598370357697,0.0485002582358651,0,0,0,0,0.249831535833912,0,0,0,0,0,0,0,0.088586837771946,0,0,0,-0.0513217152291879
X388.HK.EQUITY,0,0,0,0,0,0.0316139973493421,0,0,-0.0951597255124952,0,0,0,0,-0.022218592633242,0,-0.105450279796052,0.306713444528663,0,0,0,0,0,-0.0542867353409482,0,0,0,0,0,0,0,0,0,-0.278145850840195,0,0,0,-0.123300626899872,0.34621269058202,0,-1.73472347597681e-18,0.128937844034095,0,0.0707090641175434,0,0.0668544088268768,0,0,0,0,0,-0.420697675892286
