,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.163350463129024,0.0727966435634535,0.0463373783583101,-0.00301034989590472,0,0.354612599773008,0,0,0,0.0765060044275198,0,0,0.0258864264894592,0,0,0,0,0,0,0,0,0,0,0.0747489453198133,0.0740282296690655,0,0,0,0,0,0,0,0,0,0,0.104221705517776,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0653892603098977,0.0576381799497756,0,0,0.0864557564286379,0,0,0,0.048839398606003,0,0,0.054551444238522,0,0.0935556647383475,0,0.222932230967533,0,0.0872114228508317,0,0,0,0,0,0,0.0215927665100422,0,0.167915557421687,0,0,0,0,0,0,0.129635150981643,0,0,0,0,0.0384139770883997,0,0,0,0,0,0.0368036270618045,0,0
X601939.CH.EQUITY,0,0,0,0.194087707340274,0,0,-0.057633858951762,0,0,0,-0.0196732906461743,0.148079393468657,0,0,0,0,0,0,0.137284034786475,0,0.0211970878410551,-0.116329779516689,0,0,0.12248626146732,0.580623037051354,0,0,0.0533207689342897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174143751501847
X601288.CH.EQUITY,0.0834420394674471,0,0.112714765912248,0,0,0.0849530076791641,0,0.412815820730009,0,0,-0.00217565183635376,0.0245698619157577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935651611170139,0,0,0,0,0.0702871796317457,0,0,0,0,-0.053310055920194,0,-0.0133936665837194,0,0,0,0,0,0,0,0.0797853871357995,0,0,-0.0710611173763545
X600036.CH.EQUITY,0,0.0268644244939475,0,0,0,0,0.235469004058466,0.0231256334346842,0,0,0,0,0.255512519109619,0,0.172792364297983,0,0,0,0,0,0,0,0,0,0,0.170576775375748,0.254570237424489,0,0,0.0323730828673581,0,0,0,0,0,0,0,0,0.0889737148585511,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224130129859428,0,0,0,0.0785591628192206,0,0,0.16299830513565,0,0,0,0,-0.119662499760936,0,0,0,0,0,0,0.0841649118664889,0.604515338234836,0,0,0,0,0,0,0,0.075126007431877,0,0,0,0.0148754074378583,0.0330142901555702,0,0,-0.0405266781427403
X1299.HK.EQUITY,0,0,-0.0745484665582495,0,0.0643679212442341,0,0,0,0,0,0.164797831257008,0,0,0,0,0,0,0,0,0,0.179873381895646,0,0.17121064870982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105921966734103,0,0.0734998779179432,0,0.0784874126243605,0.132094139366684,0,0.0883874510114759,0,0,0,0,0
X601988.CH.EQUITY,0,0,8.67361737988404e-19,0.632415779381754,0.2294632179801,0,0,0,0,0,0.0247533546014247,0,0.0967806147663861,0,0,0,0.0835472553112292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411833745974302,0,0,0,0,0,0,0,0,0,0.0885547841285123,0,0,-0.00101340424264635,0,0,0,0,0,0,0.0366588858510113
X5.HK.EQUITY,0,0,0,0,0,0.0093240533190928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134055223187746,0,0,0.174264011478936,0.0841789055422562,0,0,0,0,0.0155406775806199,0,0,0,0,0,0,0,0,0,0.339395602196985,0,0,0,0,0.162961402840341,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0487178591646959,0,0.0711249511154265,0,-0.00760808811227272,0,0,0,0,0.0616945325969044,0.140161669432507,0,0.0786437120923032,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.156762465653992,0.386587421818483,0,0,0,0,0,0,0.0323055015894427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
