,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.532764621753865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213511865055214,0,0,0,0,0,0,0,0,0,0.401251126880871,0,0,0.120924979587493,0,0,0,0,0,-0.148134857041169,0,0,0,0,0,0,0,0,0,0,0,0.0668119440552478,-0.102883732666858,0,-0.0242235415968646
X601939.CH.EQUITY,0.100978850579381,0,0,0.423542831144327,0,0,0,0,0,0,0,0,0,0.0827370910026448,-0.137154693251082,0,0,0,0,0,0,0,0,0,-0.0884552235493521,0.301531070412774,0,0,0,0,-0.0300230547911604,0,0,0,0,0,0,0,-0.00976802506283815,0,0,-0.03101392565129,0,0,0,0,0,0.102701808263611,0,0.116710133405933,0
X601318.CH.EQUITY,0,0,0,0,0.25914689148239,0.0950051527015485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445421035505819,0,0,0,0.13569267706499,0,0,0,0,0,0,0,0,0,0,0.171536226734397,0,0,0,0,0.0844966369144713,0,0.019542846659673,0,0,0,0,0,0,0,0.021092741103086,-0.0263669637838997
X601288.CH.EQUITY,0,0.654527458056056,0,0,0,0,0,0,0,0,0,0,0.102142303043651,0,0,0,0,0,0,0,0.148567085806015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238413364157089,0,0,0.0268717117580903,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.147999321406542,0,0.362725364593288,0,0,0,0,0,0.253917262485381,0,0,0,0,0,0.22004048300846,0,0,0.06361604120239,0,0,0,0,0,0.166436095876885,0,0,0.0800126951178025,0,0,0,0,0,0,0,0,0,0,-0.5799967141926,0,0,0.0489382408388908,0,0,0,0,0,0.0134136075899011,0,0,0
X600036.CH.EQUITY,0,0.176847036278765,0,0,0,0,0,0,0.0325548344359823,0,0,0,0.0414036057336853,0,0,0,0,0,0.110941047988918,0,0,0,0,0.242920197247931,0,0,0,0,0,0,0,0,0,0.362918179151983,0,0,0,0,0,0,0.0763796393456828,0,0,0,0,0,0.0928161480675375,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0655272059564075,0,0,0.0677030689973167,0,0,0.382217657317384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233618124116073,0,0,0,0,0.281926139429914,0,0,0.0316822290697126,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583807056289948,0,0,0,-0.191579898116535,0,0,-0.474253774897458,0.747697598886378,0,0,0.0791374079637533,0.510604836689535,0,0,0.0582813091397582,0,0,0,0,0,0,0,0.086509522522476,0,0,0,0,0,0,0,0,0,0.189617171558803,0.113932607681645,0,0
X601628.CH.EQUITY,0,0,0.136825922374664,0,0,0.170328041728094,0,0,0,0,0,-0.221441747915686,0,0,0,0,0.095532116370221,0,0,0,0,0.179471110999382,0,0.0185684887554277,0,0,0,0,0.0830912946118045,-0.0368775346555505,0,0,-0.0662054397302786,0,0.205034829288892,0,0,0,0,0,0.0873674486069354,0,0,-0.107748987216199,0,0,0,0.26890129979793,0,0,-0.0256024821317552
X601658.CH.Equity,0,0.148325194690418,0,0,0.00986522036871182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388295714326288,0,0,0,0,0.0131905921465512,0,0,0,0,0,0,0,0,0,0,0,0.188604537017701,0,0.113027067386819,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.242511332982095,0.204325872257647,0,0,0,0,0,0,0,0,0,0.0883770769286929,0,0.0156688446441948,0.161784457059967,0,0,0,0,0,0,0,0,-0.0447775516107555,0.00157759297440415,0.0598076867921646,0,0,0,0.0105622753424373,0.0820032252152698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11654019184678,0
X388.HK.EQUITY,0,0,0.295184207088306,0,0,0,0.100032012626795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108571062182166,0,0,0.0330792063759245,0,0,0,0,0,0,0,0,0,0,0,0,0.0192747334297728,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.485112533632029,0,0,0,0.0353385249187268,0.0282668176859215,0,0,0.0119333445304513,0,0,0,0,0.00485468963312729,0,0,0,0,0,0,0,0,0,0,0.240416560271201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144277104916386,0,0,0.011003764833411,0.0704228135370155,0,0.0906581387005818,0
X600000.CH.EQUITY,0,0,0.0364502587513074,0.157384018883425,0.0834822717130734,0,0,0,0,0,0,0,0.308938056907314,0,0,0,0,0,0,0,0,0,0,0,0,0.0380949340190011,0,0,0.153389278335753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746396225505042,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105352662982938,0,0,0,0.158043908172103,0,0,0,0,0,0,0,0.0766614307884622,0,0,0.249162903304555,0.153285752638646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851881132493124,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.0560883420019793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444242801711423,0,0,0,0,0,0.0917002353330657,0,0.186407235899604,0.0121592878378006,0.00486464992819858,0.10095321879084,0,0.0312565846573209,0.100674280231482,0,0,0.0605969868831012,0,0,0,0,0,0,0,0,-0.033185687201071
X16.HK.EQUITY,0,0,0,0,0,0,0.318274414460767,0,0,-0.0294018454622483,0,0,0,0,0,0,0,0,0,0,0.166081295265098,0,0,0,0,0,0,0,0.0678082055914758,0,0.038008147601857,0,0,-0.0529959246883355,0,0,0.295591732099214,0,0,0.176837338600295,-0.113671654107796,0.0768831190351411,0.0198982974367551,0,0,0,0,0,0,0,0.000212792202925196
X688.HK.EQUITY,0,0.347143164276602,0,0,0,0,0,0,0,0,0,0,0,0.0633536934893259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163861321143412,0.0953748214673402,0,0,0,0,0,0,0,0.0880090193809362,0.0758694860998533,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.221885313260186,0,0,0,0,0,0,0,0,0,0,0,0.0371659137431006,0,0,0,0,0,0,0,-0.0617846951525996,0,0.0176806360735574,0.124296174131566,0,0,0,0,0.140502303252719,0,0,0.288406234404355,0,0,0,0.136211761491161,0,0,0,0.0883192057417659,0,0,0,0,0,0,0.180405047384777,0,0
X601319.CH.EQUITY,0,0,0.135065936706561,0,0.00247154219513608,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0423337851322807,0.00785449882373782,0,0,0.150811916838723,0,0,0,0,0.0998691779218475,0,0.216626231491312,0,0,0.110143318200147,0,0,0,0,0,0,0,0,0,0,0,0,0
