,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.419257552145335,0,0,0,0.115143843478231,0,0,0.120018969801457,0.0368462854775851,0,0,0.211573509420754,-0.0389013355824047,0,0,0.0868891808305824,0,0,0,0,0,0,0,0,0,0,0,0,0.0333691782524504,0,0,0,0,0,0,-0.0279795866435792,0,0,0,0,0.0244938154035065,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0142335482407341,0.125867837392156,0.211835452029911,0,0,0,0.0470703649672764,0,0,0,0,0.330461974429258,0.0914213663758851,0,0.0511824174191541,0,0,0,0,0.0250835341529011,0,0,0,-0.0685025814438856,0,0,0,0,0,0,0,0,0,0.0635531950353307,0,0.0496863153242942,0,0,0.0386544807302362,0,0.0191863719714756,0,0,0
X601939.CH.EQUITY,0.158046911855723,0,0,0.488483350452564,0.0661210123135385,0.0890862003138487,0,0,0,0.062589186061051,0,0,0,-0.0298444358699852,0,0,0,-0.0167046392480701,0,0,0,0,0,0,0,0,0,0.183615571533078,0,-0.0057293294079911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.15956334996251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288750523407648,0,0,0.124282266045406,0,0,0,0.0767589974666253,0,0,0,0.0532417319704111,0,0,0,0,0,0,0.0856476640613807,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565671755847313,0,0,0.206140438501762,0,0.20667580568057,0,0,0,0.211962101189256,-0.00846099833591476,0,0,0,0,0,0.195450358408199,0,-0.24253070847439,0,0,0,0,0.044702385745258,0,0,-0.0597720894330714,0,0,0,0,0,0.196422455894092,0,0,0,0,0.0805450664036388,0,0,0,0,0,0,0.171780259272836,-0.00758103912123119,0,0
X601988.CH.EQUITY,0,0,0,0,0.378659475458616,0,0,0,0.108271345734798,0,0,0,0,0,0,0,0,0,0,-0.0111780228410721,0,0,0,0,0.133224798032527,0,0,0,0,-0.257950234110962,0,0.0351232161356634,0.069734063374197,0,0,0,0,0,0,0,0,0.0711454988884875,0,0,0,0,0,0,0,-0.148343364589831
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0883786281561375,-0.0823091742414799,-0.0328354677239984,0,0.121787124893535,0,-0.130331891558862,0,0,0.0603933398193366,0,0,0.542301101329745,0,0,0.0608788788538827,0,0,0.0915944504502763,0,-0.0517566143263033,0,0,0,0.0101199159954917,0,0,0,0,0.0391185469346747,0.250788192287096,0,0,0,0.105342098191931,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.133658747896398,0,0,0,0,0,0,0,0,0.0460802758352302,0,0,0.191474802114464,0,0,0,0,0,0,0,0,0.0375617260155312,0.159772169648291,0,0.153397331551247,0,0.048091865927064,0,0,0,0.111371745266441,0,0,0,0,0,0,0,0,0,-0.0944440233844361,0,0,0,0,0
X601628.CH.EQUITY,0,0.182523887130583,0,0.164807314810732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682347063075246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755164558013321,0,0,0.386993076203111,0,0,0.0348694649319667,0.018730098201346,0,0.133403843439014,0,0.0563587162129267,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.370129603238752,0,0,0,0,0,0,0,-3.46944695195361e-18,0.419253028243169,0,0,0,0,0,0,0,0,0,0.0103411168563946,0.150804826532346,0,0,0,0,0,0,0,-0.0179962401895314,0,0,0.0272915723648766,0,0,0,0,0,0.0912868206105128,0,-0.0160522844751481,0.213213937495621,0,0,0,0.0808955389790606,0,0,0
