,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.428659624210305,0,0.104511478948392,0.0905957855354273,0.0325210333636169,0.0390866432855904,0,0,0,0,0,0.0342978221449042,-0.0114565651915223,0,0,0,0.0584122005642731,0.0512911324983629,0,0,0,0,0,0,0.107580732698508,0,0,0,0,0,0.0264807779574599,0,-6.93889390390723e-18,0,0,0,0,0.00888861752825592,0,0,0,0,0,0,0,0,0,0,-0.0105781609627947
X601939.CH.EQUITY,0.181422542755129,0,0,0.256730822111843,0,0.340957141861052,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0757058426863974,0,0,0,0,0,0.119016800417847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0860142702827651,0,-1.38777878078145e-17,0,0,0,0,0.00711072975982909,0.0591621603127143,0,0,0,0,0,0,0,0.114063940667684,0.0256168041404635,0,0,0,0,0,0,0,0,0,0,0,0,0.0887726838482587,0,0.167777707191176,0.0316731291877221,0,0,0,0.109687908175426,0,0,0,0,0,0,0.219715183603998,0,0,0,0
X601288.CH.EQUITY,0.217323267583312,0.0754292705382266,0,0,-0.0155270119157753,0.0162454754774352,0,0,0,0.156013995195593,0,0,0,0,0,0,0,0.118919139490266,0,0,0,0,0,0,0.00647310727732154,0.270860528658313,0,0.073125235797343,0,0.0687775190238547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135855831202858,0,0.0409842243530618,0,0.25043488046191,0.0813908106122165,0,0,0,0.376788565589046,0,0,-0.189351038541477,0,0,0,0,0,0,0,0,0,0,0,0.101329220416033,0,0,0,0,0,0,-0.267107318570455,0,0,0,0,0,0,0,-0.497577853715051,0,0,0,0,-0.322059217753189
X601988.CH.EQUITY,0.231921907386655,0,0,0,0,0,0,0,0.309115224718693,0,0,0,0.0217399749850789,0,0,0,0,0,0,0,0,0,0.358588620260874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721261904820555,0,0,0,0,0,0,0,0,0,0,-0.0233349774821993
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0136608128995126,0,0,0,0,-0.00215707149904322,0,0,0,0,0.0477073727737909,0,0,0,0,0,0,0.731060088695915,0,0,0,0.139067216048739,0.00315994353095007,0,0,0,0,0,0,0,0,0,-0.00173547053739587,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0.264924077164854,0,0,-0.158327501307363,0,0,0.116967291641453,0,0.0713016724043027,0,0,0,-0.130085642137659,0,0.267004291619245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532782407177999,0,0,0,0,0,0,0,0.0102586948583251,0,0,0,0.279814990502799,0
X601628.CH.EQUITY,0,0,0.147168737836925,0.0772276316344498,0,6.93889390390723e-18,0,0,0,0,0.0574370785810458,0,0,0,0,0,0.0728722964234276,0.0969247289398092,0,0,0,0,0,0,0,0.0762611194675657,0,0,0,0,0,0,0,0.0335584468865555,0,0.230298181362335,0,0,0,0,0,0,0.117082517214906,0,-0.039935056944231,0.0884146306243375,0,0,0,0
X601328.CH.EQUITY,0,0,0.0665057736123524,0,0.000897782936154355,0,0.046845457315844,0.00578637136762761,0,0,0,0.116054068946077,0,0,0,0,0,0,0,0,0.0128698477442054,0.200604039238359,0,0,0,0,0,0,0,0,0,0.15059505101067,0,0,0,0,0,0,0.170694643443987,0.267135608539345,0,0,0,0,0,0,0,0,0,0
