,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.208289548952883,0,0.106644817747587,0,0,0,0,0.273072837295736,0.0495243195761901,0,0,-6.93889390390723e-18,0,0,0,0,0,0.130761485430343,0,0,0,-0.0440645191748072,0,0,0,0,0,0,0,0.100100735499733,0,0,0,0,0.0545553573465965,0,0,0,0,0,0,0,0,0,0.0118851332530249,0.055131360894213,0,0,0,0
X601939.CH.EQUITY,0.457974064710723,0,0,0.0182119873192591,0,0,-0.0318959999365205,0,0,0,0.192654641867093,0,0.226677070619454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853615538149108,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165270686188061,0,0,0,0,0,0,0,0,0.0301701660311417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149665667669601,0,0,0.0800571502424141,0,0.175627321289924,0.201158564190339,0,0,0,0
X601288.CH.EQUITY,0.425854804438832,0.0834586942562523,0.0661227361459298,0,0.162712310457149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312168850850799,0,0,0,0,0,0,0,0,0,0,0.088980191906664,0,0.0522491410468371,0,0,0,0,0,0,0,0.0599292961886786,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.577368087377029,0,0,0,0,0,0.199996535432986,0,0,0,0,0,0,0.249215212494596,0,0,0,0.012897857338231,0,0,0,0,0,0.00547124343166722,0,0,0.0541717621203326,0,0,0,0,0,-0.132126111380486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0216993677953971,0,0,0,-3.46944695195361e-18,0,0,0,0,0.415391894520797,0,0,0,0,0,0,0,0,0,0,0.0541550690223901,0,0.125594371987503,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0850113854765909,0,0,0,0,0.0600137199957876,-2.16840434497101e-19,0,0,0,0,0,0,0.26955778237069,0
X1299.HK.EQUITY,0,0,0,0,0,0.113976591537679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535599161755642,0,0.200965659677921,0,0,0.054102007507558,0,0,0.194240528056752,0,0,0,0,0,0,0,0,0.00136382061301464,0,0,0,0.190278737461611,0,0,0
X5.HK.EQUITY,0,-0.190994552875183,0,-0.0853569949921793,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.21369258977695,-0.792236459455635,0,0,-0.00332793119097494,0.488091613177951,0,0,0,0,0,0,0,0,0,0,0,0.417421948825499,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.083656988104575
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0811099804516113,0,0,0,0,0,0,0.196307447890758,0.15415962094386,-6.93889390390723e-18,0.156324547144228,0,0,0,0.110038700563199,0,0,0.0473803428539031,0,0,0,0,0,0,0.0571061441383551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458351107635455
X601658.CH.Equity,0,0,-0.0622735574189241,0.619832544914829,0,0,0,0,0.0332441805402399,0,0,0,0,0,-0.451619674355664,0,0,0,0,0,0,0,0.147964586619443,0,0.0902587398074249,0,0,-0.0059840417777427,0.853169720054124,0,0,0,0,0,0,0,0.0701032196218329,0,0,-0.141387236550851,0,0,0,0,0,0,0,0,0,-0.0923702500014897,0
X601328.CH.EQUITY,0,0,0,0.217835100895808,0,0,0,0,0,-0.0734485796367995,0,0,0.214884741786204,0,0,0.0421132626800774,0,0,0,0,0.222833998277661,0,0,0,0,0,0,0,0,0.0203601402063269,0.23436287880363,0,0,0.114684371609833,0,0.0328865247871979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428533968323498
X601166.CH.EQUITY,0,0.0914779661391034,0,0,0,0.274140391371222,0,0,0.0495470223071136,0,0.0397566123584519,0,0,0,0,0,0,0,0.0118153829777335,0,0.0189431036988073,0,0,0,0,0,0,0,0,0,0.198088831799357,0,0,0,0,0,0,0.0285141543368006,0,0,0,0.00642888025395332,0.0158871196469895,0,0,0.193140766634677,0.0619395589830511,0,0,0.0499824984604,-0.00738775376474311
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.3762495035778,0,0,0,0,0,0,0,0,0,0.173894251249441,0,0,0.0500588389313712,0,0.122144258016394,0,0,0,0,0,0,0.0522270766268588,0,0,0,0,0,0.00740481394171669,0,0.0530965372321166,0,0,0,0.102753300947248,0.0648140363441633,0,0,0,0,-0.0278999049051415
X000002.CH.EQUITY,0,0,0.182814270583157,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264359509143431,0,0.0011528631341605,0,0,0.492457216988359,0,0.207681569240704,0,0,0.168260627545202,0,0.00193610845910316,0,0,0,0,0,0,-0.0662978938601771,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.216276356056762,0,0,0.00533451250565214,0.46387698181872,0,0,0,0,0,0,0,0,0,0,0,0.0309299559251436,0,0,0,0,0,0.0362649648029763,0,0,0,0.0084632416169494,0,0,0,0.0153761694247794,0,0,0,0,0,0,0,0,0,0,0.00180908144894431,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444350792542484,0,0,0,0,0,0.189078479602858,0,0,0,0,0,0,0.0587109527357792,0.121496241491656,-0.0221234465328454,0,-6.93889390390723e-18,0,0,0.153345969021763,0,-0.18970981445189,0.112654118450421,0,0,0.105548554451168,0,0,0,0,0,0,0,0,0,0.0122944037839322
