,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.257848681605523,0,0.247919069952622,0,0,0,0,0,0,0,0,0.284043695959359,0,0,0,0.0555718593013101,0,0,0,0,-0.138448738642151,0,0,0,0,-0.0622387718040311,0,0,0,0,0,0,0,0,0,0.00611304729890158,0,0,0.072101525655752,0,0,0,0,0,0,0,0.071173722699276,0,0,0
X601318.CH.EQUITY,0,0,-0.0560587413594644,0,0,0.0632172549383949,0,0,0.220609801983288,0,0,0,0.129842328114613,0,0,0,0,0.21002540932019,0,0,0,0,0,-0.01568784328745,0,0,-0.0964180692519086,0,0,0,-0.145330804182975,0,0,0,0,0.215669471624238,0,0,0,0.135490890786735,-0.239815280058416,0,0.285678475925791,0,0,0.244032593853601,0,0,0,0,0
X601939.CH.EQUITY,0.610592236208158,0,0,8.67361737988404e-19,0.0243123037362017,-1.73472347597681e-18,0,0,0,0,0.137036319209136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351051601487461,0.00598033573082696,0,0,0,0,0.0435027566608269,0,0,0.259051991742062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.321973545034816,0,0,0,0,0.40531636647557,0,0,0,0,0.0749112738633297,0,0,0,0,0,0.128920261516371,0.0450708774268265,0,-0.0701540951847409,0,0,0,0,0,-0.0147737096787621,-0.00604416908889512,0,0,0,0,0,0,0,0,-0.0832297776959036,0,0,0,0,0.169831644061327,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.194718987412363,0.0540014575518313,0.158177073623475,0,0.0890958438223883,0,-0.0713637925915252,0,0,0,0.0277902019122332,0.165426373836939,0,0,0,0,0,0,0,0.486815125534958,0.0121770172666587,0,0,0,0,0,0,0,0,0.32298305281714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200701928808413,-0.00899278370657664,0,-0.0981809244036301
X601988.CH.EQUITY,0.163385085830497,0.144736310648615,0.231022259968358,0,0,0,0,0,0.110510292360149,0,1.38777878078145e-17,0.0748445624586601,0,-0.125567952805271,0,0,0,0,0,0,0.0323031033471152,0,0,0,0,0,0,0,0,0,0,0,0,0.150319864845902,0,0,0.141617614804378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.179895939770075,0,0,0.0257254682103755,0,0.088012555668398,0,0.393055076763879,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697028300899677,0,0,0.077412048070989,0,0,0,0.0623249771305907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449638522708357,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462569327409549,0,0,0,0,0,0.24271888336341,0,0,0,0.0929827207790184,0,0,0,0,0.330359139816476,0,0.180084108345925,-0.0411339247330327,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.287114062504894,0.207555720565441,0,0,0,0,0,0.110765311378395,0,0,0,0,0,0,0,0,0,0,0,0,-0.198384535897963,0.101764987725284,0,0,0,0.0472745069484073,0,-1.73472347597681e-18,0,0,0,0,0.0385910266468528,0,0.0727398155075836,0,-0.26623443333426,0,0,0,0,0.0615612761506835,0.179396414152332,0,0,0,0,0,0,0,0.00186384645021807
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.11182346708781,-0.438476679123354,0,0,0,0,-0.0496489446567887,0,0,0,0,0,0.770771326910692,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.616568336783059,0.196091062140979,0,0,0.133714109874182,0,0,0.219593129984593,-0.0905709273217179,0,-0.0134126610628194,0
