,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00538677610719362,0,0.231898650477672,0,0,0,0,0,-0.216381155380891,0,0,0,0,0,0,0,0,0,0,0,0.470065485203095,0.475026220278836,0,0,0.104621590422382,0,0,0,0,0,-0.0825225976034979,0,0,-0.180867968949695,0,0,0,-0.618052001605693,0,0,-0.0944253908634996,0.0352182363141372,0.0321848660589409,0,0,0,0,0,0
X601939.CH.EQUITY,0.0731521396565066,0,0,0.125541162540351,0,0,0,0,0,0,0,0.250446620836646,0.17047094965016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302756102455053,0,0,0,-0.0538693251519721,0,0,0.0426846604476831,0,6.93889390390723e-18,0.0462036982321325,0,0.429763757676399,0,0.0611181364047615
X601318.CH.EQUITY,0,0,0,0,0.0243562361848062,0.263515410908052,0.138410551894354,0,0,0,0,0,0,0,0,0,0,0,0,0.223195202833636,0,0.153491329435086,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.279162731382546,0,0,0.340689491503536,0,0,0.055590481225563,0,0,0.0254918795766283,0,0.14173414794669,0,0,-0.0276717256161106,0,0,0.0505371476482763,0,0.109386649952846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706928193471519,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.094177106439158,0,0.0386535654115402,0,0,0,0,0,0.539843451566239,0,0.0498735825482694,0,0,0,0,0.143456991902991,0,0,0,0,0,0,0.293885634475441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45571541660566,0.0274426328587907,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.08703322017191,0,0,0,0,0.034937154192141,0.0623742754948829,0,0,0,0.114628174063631,0,0,0,0,0,0,0,0.126720622882942,0,0,0,0,0.0166160147974954,0,0.00161176958495397,0,0,0,0,0,0,0.387471566009533,0,0,0,0,0,0,0,0,0,0,0,0.0727727291968844,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.334533408898954,0,0,0,0,-0.114580106344487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140561377003326,0.0968567374156185,0.128245926682642,0,0.115412350241581,0,0.0264194916071658,0.0128358998237566,-0.0157337684355777,0.0162205063908406,0.121100599608752,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0931192826128763,0,0,0,0,0,0,0,0,0.0571160529581465,0,0,0,0,0,0.231930446022779,0,-0.051782421242304,0,0.0108958097827481,0,-1.38777878078145e-17,0,0,0.135374432044563,0,0,0,0,0,0,0,0,0,0,0,0.050399433932861,0.18367338516511,0,0.483173083753904,0,0,0,0,-0.0590382996132875
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340230253327519,0,-0.0535636460684109,0,0,-0.578115370071403,0.838833382065345,0,0,0.141974517586936,0.641371051730094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.185588435614973,0
X601658.CH.Equity,0,0,0,0.0410493069098656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294571589556244,0.0540603277925522,0,0,0,-0.00683368721455443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21760569482536,0,0,-0.0123279928656277,0,0,0,0,0
