,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0367401812348586,0,0,0.0789179260422082,0,0.274596398631617,0,6.93889390390723e-18,-3.46944695195361e-18,0,0,0.136809511387911,0,0,0,0.126868639005172,0,0,-0.00919894571912322,0,0,0,0,0,0,0,0.0303632288763374,0.257186758681432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0421934221908083,0,0,0
X601939.CH.EQUITY,0.00629002925827547,0,0,0.184056345573893,0,0,0,0,0,0,0,0.372935338894896,0,0.25215306563224,0,0,0,0,0,0,0.0693074915433973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066135222476901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.188557772722466,0,0,0,0,0,0,0,0.201454810722364,0,6.93889390390723e-18,0,0,0,0,0.29818048997078,0,0,0,0.123781339384667,0,0,0,0,0.0233062637493955,0,0,0,0,-0.0362000530463454,0,0,0,0,0,0.0923722660436164,0,0,0,0,0,0,0.0270387045570191,0,0,0,0,0,0,0.10380489538127,0
X601288.CH.EQUITY,0.345331818904311,0.0242104833877286,0,0,0.492569341994807,0,0,0,0,0,0,0,0,0,0.0318667210560189,0.00783784832010282,0,-0.0303233342738575,0,0,0,0,0.0141820756163596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.100778660580729,0,0
X601988.CH.EQUITY,0,0,0.189854583277787,0,0,0,0,0,0,0,0.130996074308797,0,0,0,0,0.0256454347074532,0,0.0903359705660361,0,0,0,0,0,0,0.0398570963297994,0,0,0,6.93889390390723e-18,0,0,0.152816477942794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212446666785902,0,0,0,0.124698589044136,0
X5.HK.EQUITY,0,0,0,-0.0996574530247692,0,0,0,0.403081992748886,0,0,0,0,0.422521184427687,0,0.046713182327568,0,2.77555756156289e-17,0,0,0,0,0.513165606180848,0,0,0,-0.698293382368169,0,0.16624948722575,0,0,0,0,0,0,0,0,0,0,0.238780233385844,0,0,0,0,0,0,0,0,0,0,-0.0364178337718161,-0.233243419666329
X600036.CH.EQUITY,0,0,0,0.060787478973243,0,0,0,0.0924002136329321,0,0,0,0,0,0,0,0.135498838506136,0,0,0.123238459504314,0,0,0,0,0,0,0,0,0.0542621940528318,0,0,0.190750947961103,0,0.230587666419876,0,0,0.0415644601389825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.00855536397488653,0,0,0,0,0,0,0,0,0.131456616799527,0,0,0,0,0.106604125958808,0,0.167852306989605,0,0,0,0,0,0,0.168753276653601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358995287926541,0,0
X601628.CH.EQUITY,0.26197464606182,0,0,0,0,0,0,0.0724019493647222,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0512090471426791,0,0,0,0,0.116939450001723,0,0,0,0,0.25981149224105,0,0,0.0626647916513796,0.109841756728949,0,0,-0.142466253420088,0,0,0,0,0,0,0,0,0,0,0.124474019066556,0
X601658.CH.Equity,0,0,0,0,0,0,-0.115677799227348,0,0,0,0,0,0.186446278060635,0,-0.105858462218032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077044709144953,0,0,-0.225382517825898,0,0,0,0,0,0,0.693018083582359,0,0,0,0,0,0,0.468292457220006,0,-0.161681410633838,0,0
