,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.246299092256734,0,0.0184044250160288,0,0,0,0,0,0,0.269954909145405,0,0,0,0,0,0,0,0,0,0,0,0,0.136471475610224,0,0.0263194231629742,0,0.0962249639879087,0,0.189534467428884,0,0,0,0,0,0,0,0,0,0,-0.0684163945081474,0.0267896362079788,0,0,0,0,0,0,0,-0.105774722954237,0,-0.232421072040613,0.00376162508452426
X601939.CH.EQUITY,0.163550009929046,0,0,0.322994817997232,0,0,0,0,0,0,0.0532144766003529,0,0,0.285301643483545,0,0,0,0,0,0,0,0,0,0,-0.107445785471429,0.203462606200863,0,0,0,0,-0.0997252561806591,0,0,0,0,0,-0.0235617995502907,0,0,0,-0.0153344226713155,0,0,0,0,0,0,0,0.0477348078923662,0,-0.00299200654215847,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0937479241439913,0,0,0,0,0,0,0.0897709171609193,0,0,0,0,0.0624435777577071,0.171418838466083,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0360801555918003,0,0.00701027896606203,0,0,0,0,0,0.023740187800215,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.311926324084839,1.38777878078145e-17,0,0.224349505704965,0,0,0,0,0,0,0,0.192359473078677,0,0,0,0,0,0,0.174978057022732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198422976364747,0,0,0,-0.0252702663576217,0,-0.0451740911566005,0,0,0,0,0.00521269228346769,0,-0.0266028303833692,0,0,0,0.0226367319349645,0
X601988.CH.EQUITY,0,0,0,0.33901552380713,0,0,0,0,0,0.355630054213635,0,0,0,0,0.0463092030497501,0.146675396377498,0,0.0928715135420674,0.072810741645461,0,0,0,0,0,0,0,0.0645160310025951,0,0,0,0,0,0,0,0,0,-0.480551682248674,0,0,0,0.0343109879239019,0,0,0,0,0,0,0,0,0,0,0,0.337998885128949
X600036.CH.EQUITY,0,0.179033676174174,0.0164118855162709,0,0,0,0,0,0.0987892475504232,0,0,-0.0295620285736431,0.124279594358321,0,0,0,0,0.169838758150173,0,0,-0.0217652284775182,0,0,0.13142875964428,0.029610984108164,0,0,0,0,0,0,0,0.367956528473396,0,0,0,0,0,0,0,0,0,0.0310479559125649,0,0,0,0.0615671318889271,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0861041356785226,0,0,0.17546927511311,0,0,0.288849020533544,-6.93889390390723e-18,0,0,0,0.136687936317464,0,0,0,0,0,0,0.0900519931044683,0,0,0,0,0,0,0,0,0,0,0.150651824450928,0,0.0357588749431161,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436568235154326,0,0,-0.0376182563735745,0,0,0,-0.381251570994846,0.61046600717537,0,0,0.0433560676658578,0,0.690244920457752,0,0.0174761920481758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148249777579552,0,0,0.28614409343333,0,0,0,0,0
X601628.CH.EQUITY,0,0.0182661461697282,0.0141993913604725,0,0,0.286443223587994,0,0,0,0,0,-0.116916432672525,0,0,0,0,0,0,0,0,0,0.325686555281134,0,0.0887998279659843,0,0,0,0,0.0798241151464868,0,0,0,0,0,0.0586480692656114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167946516428385,0,0.0621917169953333
X601658.CH.Equity,0,0,0,0,0.118490855497419,0,0,0,0,0,0,-0.10691704491837,0,0.114735357491033,0,0,0,0.096793032960877,0.227108488409469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157175267083156,0.323856858476129,0,-0.147223975099237,-0.135906041803345,0,0,0,0,0.104316888322542,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.434996598592002,0,0,0.195787064060336,0,0,0,0,0,0,0,0,0,0,0,0.0761984696614957,0,0,0,6.93889390390723e-18,0,0,0,0,0.0448534107520719,0,0,0,0,0.209928343001121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255911827811796,0,0,0.0458002780294218,0,0,0.0352405613971864,0
X388.HK.EQUITY,0,0,0.413145486323758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855120470048549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521382694646674,0,0,0.00545943674511643,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00578627725992187,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.487877199385773,0,0,0,0.0313257903422553,0,0,0,0.0337100894392595,0,0,0,0.0245185151639679,0,0,0,0,0,0,0,0,0,0,0,0.226491756724903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335133784333427,0,0,0,0.0363165379404552,0.111378245657088,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.26007062202277,0,0,0,0,0.0892198616873161,0,0,0,0.219232792699946,0,0,0,0,0.0182013452169776,0,0.0193616031553944,0,0,0,0,0,0.0405484722209178,0,0,0.155063313328693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598483169248182,0,0,0,0.00238472498667516,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118979697331954,0,0,0,0,0,0,0,0,0,0,0.274610330982497,0.0433361316871479,-4.33680868994202e-19,0,0.266292350209468,0.0168206646388178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112896423842085,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0547077441871675,0,0,0,0,0,0.0771532113939784,0,0,0,0.0356810476012591,0,0,0.262209780684016,0,0,0,0,0,0,0,2.16840434497101e-19,0.160801990548975,0.247648060491859,0.0831795272808385,0.0574178892709818,0,0,0.00929127454184341,0.0048537522581663,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348307008925677,0,0,0,0,0,0,0,0,0,0,0,0,0.198193838940108,0,0,0,0,0,0,0,0,0.0483281064162647,0,0,0.0197504846224948,-0.0604104899997447,0,0,0,0,0.28540022067029,0,0.139935696267525,0,-0.0770271302835779,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.151481540142217,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.0980154276898434,0,0,0,0.0259166293312864,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-6.93889390390723e-18,0,0.212929969894472,0,0.240164405375322,0,0,0,0,0,0.0966028896134627,0,0.0853172062635375,0,0,0,0,0,0,0,0,0.160143757033789,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.0464275067045252,0,0,0,0,0.0344877703195779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108218341461592,0,-0.0171262684535168,0.25868337233672,0,0,0,0,0,0,0.232346433969159,0.158093592250661,0,0,0,0,0,0.12320690361045,0,0,0,0,0,0,0,0,0,0.0591853394103112,0,0
