,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.171131325623611,0,0.187754100601906,0,0,0,0,0.220149833292487,0.0141505736900794,0,0,0,0,0,0,0,-0.0229096063022617,0.300070070653032,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616245137161614,0,0,0,0,0,0
X601939.CH.EQUITY,0.485070779737414,0,0,0,0,0,-0.0489347908772127,0,0,0.0162562774969415,0.192079751831819,0,0.22964867614088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149457947871363,0,0,0
X601318.CH.EQUITY,0,0,0,0.0321213818926957,0,0,0,0,0,0,0,0.200559640592704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129679713648815,0,0.129161941660656,0,0.126923969560266,0.207894405275204,0,0,0,0,0,0
X601288.CH.EQUITY,0.38537413625827,0.108961829895024,0.0844579363259985,0,0.130250753899582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554247718527473,0.0290231383519457,0,0,0,0,0,0,0,0,0.0912459281128386,0,0.0219522020351774,0.00618329649148158,0,0,0,0,0,0,0,0.0493945073625675,0.00196501497639024,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.307355453286623,0,0,0,0,0,0,0.295764186334778,0.239113601520791,0,0.0481832709016459,0.0668018001438675,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208170673404835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281388128315627,0,0
X600036.CH.EQUITY,0,0,0.0211413813980339,0,0,0,3.46944695195361e-18,0,0,0,0,0.409110836577631,0,0,0,0,0,0,0,0,0,0,0.0525329051901814,0.121981815693567,0,0,0,0,0,0,0,0,0,0,0,0.0842579929057074,0,0,0,0.0583539278655333,0,0,0,0,0,0,0,0,0,0.261039941330605,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0877600594556086,0,0,0,0,0,0,0,0,0,0,0,0.162497098862323,0,0,0,0,0.108839215231967,0,0,0,0,0,0.108000164957437,0,0,0.0772373275500631,0,0,0.221767790917182,0,0,0,0,0,0,0,0,0.00909374701867537,0,0,0,0.17600856883933,0,0,0,0,0
X5.HK.EQUITY,0,-0.360693349433694,0,-0.00529867672200182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28403661695968,0.133322207982699,-0.873089547244455,0,0.363660753406346,0,0,0,0,0,0,0,0,0.0288395157477055,0,0,0,0,0.421450191397755,0,0,0,0,0,0,0,0,0,0,-0.106701341528646,-0.0694103356970351
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0853149289526916,0,0,0,0,0,0,0,-3.46944695195361e-18,0.250385918608451,6.93889390390723e-18,0,0,0,0.348015287026387,0,0,0.0649049708316603,0,0,0,0,0,0,0,0.00769500825442026,0,0,0,0,0,0,0.0144692020444848,0,0,0,0,0,0,0.0723418985741991,0,0
X601658.CH.Equity,0,0,-0.151316159929109,0.304615959741642,0,0,0,0.10291667594591,0,0,0,0,0,0,-0.222760990810319,0,0,0,0,0,0,0,0,0.0141626393919633,0,0,0,0,0.776918604212363,0,0,0,-0.128899521106739,0,0,0,0,0,0,0,-0.13496390555704,0,0,0,0,0.720402259044314,0,0,0,-0.125109336665997,0,0,-0.0386448855530075
