,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0273774373073444,0,0.0366832329471072,0,0,0,0,0,0,0,0.406174987089237,0,0,0,-0.0568718292582638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563617424081983,0,0,0,0.135798965830137,0,0,0,0.151452365453406,0,0,0,0,0.0312106926572163,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0835723486555286,0,0.22045957591211,0,0,0.139779500648637,0,0.154806520270773,0,0,-0.0702343130982529,0.0321576090972147,0.115771372085338,0,0,-0.00548040810828371,0,0,0,-0.0954256073906528,0,0,0,0,0,0,0,0,0,0,0,0.145038940095381,0,0,0,0,0.363783350316856,-0.204906663730652,0,0.30740800751613,0,0.127894922716995,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.32807086477425,0,0,0.257895810114973,0,0.134008171517067,0,0,0,0,0,-3.46944695195361e-18,0,0,0.122399788951809,0,0,0,0,0,0,0,0.0772785167070118,0,0,-0.0653035290873158,0,0,0,0,0,-0.02519395167659,0,0,0,0,0,0,-0.100002797988068,0,0.369775172516462,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.263476276695981,0,0.226339099238015,0,0.126799551992806,0.284138343470383,0,0,0,-0.164126798922953,0,0,0,0,0,0,0,0,0,0.089472137040288,-6.93889390390723e-18,0,0,-0.172277068303405,0,0,0,-0.02224183671367,0,0,0,0,0,0,0,0,0,0,0,0,0.151194492048901,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0498752813130122,0.232504261745007,0,0.142585606887168,0,-0.366500961687152,0,0,0,0,0.0947355669873166,0,0,0,0,0,-0.0116358657709303,0,0,0.399921688269223,0,0,0,0.460308864159942,0,0,0,0,0,0,0.0900399206277836,0,0,0,0,0,0,0,0,0,0,-0.0647559421806316,0,0,0,0.157055278316939,-0.0717314777790418,0,0,-0.00194754657031811,0
X601988.CH.EQUITY,0.224971830454442,0.0841046849814511,0.32598809307361,0,0,0,0,0,0.114314532862593,0,0,0.144866995272442,0,-0.222085820726209,0,0,0,0,-0.109396837696095,0,0,0,0,0.140925471659825,0.0800034989202459,0,0.134641269512847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320503296010805,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0193296408698942,-0.011635625713731,0,0.0960601800222597,0,-0.0252878877341158,0.0284186738119874,0,0.318234599719104,0,0.26541904779289,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0531368534096797,0.0697929856934888,0,0,0.0757444324620895,0,0,0.091033181666289,0,0,0,0.114090246904571,0,0,0,0,0,0,0.0634405417642839,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0434120412239577,0,0,-0.0134353740075463,0,0.0178021169737818,0,0,0,0.336613534202363,0,0.109740481560477,0,0,0,0,0.15223829464051,0,0,0,0,0,0,0,0,0,0,0,0.0204845822577359,0,0,0,0.125222944158027,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0778118323758061,0.273469695010777,0,0,0.119889125271101,0.075960769649604,0,0,0,0.0292607775380483,0,0,0,0,0,0.0361721624661099,0,0,0.106317456612129,0,0,-0.165959214751886,0,0,0,0,0.152197473781987,0,0,0,-0.169530242257364,0,0,0,0,0,0,0,-0.162654703443636,0,0,0,0.12458739307832,0,0,0,0,0.0553969133180347,0,0,0,0.0153872226835558,0.102006927766036
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190716876280489,0,-0.138069435314113,-0.0575134030052051,0,0,0,0,0,0,0,0.244403316348829,0,0,0,0,0,0.0943735063748965,0,0,0,0,0,0.384714737520073,0,0,-0.158373018782295,0,0,0,0,0,0,0,-0.0556268282935967,0,-0.247014255511085,0,0,0
X601166.CH.EQUITY,0,0,0.114906694219089,0,0,0,0.524272021539863,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522357837632467,0,0,0,0,0,0,0,0.0222918205010311,0,0,0,0,0,0,0,0,0,0,0,0,0.0819144590725989,0,0,0.0164282638262108,0.12632779158132,0,0.0139138917672667,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.00315890953888871,0,0,0.13339082864795,0.00944806496530112,0,0,0,0,0,0.497336898608092,0,0,0,0,0,0,0,0,0,0.0768337741524965,0,0,0,0,0,0,0,0,0,0,0.0173032602045108,0,0,0,0,0,0,0.164680243800456,0,0,0,0.0366270430608786,0,0,0,0,0,0,0,0
