,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0343402342037816,0,0,0,0,0,0,0,0,0,0,-0.00192650237630757,0,0.539334768370623,0.787904107004163,-0.10697498519514,0.0109499429911138,0,0,0,0.201064868700257,0,-0.230939357526043,0,0,-0.324045051417849,0,0,0,0,-0.0446878605898017,-0.0800279077047171,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.201006586833245,0,0,0,-0.0163698862727341,0,0,0,-3.46944695195361e-18,0,0,0,0.0882671697752339,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0288391181376397,0,0.0766310586220725,0.00236403325158436,0,0,0,0,0,0.241550310945755,0,0,0,0,0,0,0,0.0898049886527086,0,0,0,0.225770600051213,0,0,0.0866691768821988
X601939.CH.EQUITY,0,0,0,0.848225906070899,0,0,0,0,0,0.0139939626321896,0,0,-0.115431775656486,0,0,0.0249816314141431,0,0.0654613139376682,0,0,0,0,0,0,0,0,0.0477568881998504,0,0,0.0584704155161149,0,0,0,0,0.0158427418101515,0,0,0,0,0,0,0,0,0.0696659815996207,0,0.0168797780436225,0,0,0.0088757675506509,0.0417077440347437,0,0,0
X601288.CH.EQUITY,0.024304318044571,0,0.897744964517738,0,-0.0653712314184096,0,0,0,0,0,0,0,0,0,0,0,0.0103107579967194,0.136180562891663,0,0,0,0,0,0,0,0,0.0507566705643224,0,0,0,0,0,0.0019653657471441,0,0,0,0,0,0,-0.0956515434964226,0,0,0,0,0,-0.0313125362184209,0,0,0,0,-0.0526932150437608,-3.46944695195361e-18,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.118254079141234,0,0.246165201889182,0.153278088189409,0,0,0,0,0,0,0,0,0.0331277819490342,0,0,0,0,0,0,0,0,0,0,0,0,-0.00901833721647978,0.217662477463233,0,0.234423142133499,0,0,0,0,0,0.164571422802949,0,0,0,0,0,0,0.171577664595491,0.0744682392599574,0.111139283719259
X600036.CH.EQUITY,0,0,0.394227724812543,0,0,0,0,0,0.0216195137323371,-0.0110854640580736,0,0,0,0,2.16840434497101e-19,0.116489695009791,0,0,0,0.0092906497734872,0,0,0,0,0,0,0.184100939964646,0,0.0278496538099124,0.141503587961941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186809364014659,0,0
X601988.CH.EQUITY,0,0,0,0.00348802217626879,-0.144367640743125,0.0829398788922027,0,0.0302983170180508,0,0,0,0,0,0.0232751871742999,0,0,0,0,0,0,-0.0806521657763035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10412755958201,0,0,0.00980241750114964,0,0,0,0,0,0,1.02520009776614,0,0.0275810243170983,0
X1299.HK.EQUITY,0,0.10661483448153,0,0,0.158076340876963,0,0,0,0,0.246629994575497,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216038604763181,0,0,0.351648135639339,0,0.225547744212732,0,0.124871029177209,0.120414499581178,0,0,0,0,0,0,0,0,0,0.115535477619368,0,0,-0.104040841962322,0,0,0,0,0,0.110500223404914,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098636135296558,0,-0.0852243762398918,0,0,0,0.048363372588813,0,0,0.00891932465212514,0.323291132083088,0.392459770464743,0,0,0,0,0,0,0,-0.0840090561452983,0,0,0,0,0,0,0.0584506245214896,-0.138044090592122,0,0,0,0,0,0,0.204871969454051,0,-0.0750760333063356
X388.HK.EQUITY,0,0,0,0,0.304077951474308,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152040502364845,0,0,0,0,0,0,0.412554827310217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115107519398755,0.224482435838007,-0.155990777768982,0,0.0796667781213046,0,0,0,-0.137747438353928,0,0.0584969205212749
X601658.CH.Equity,0,0,0,0.23169082822823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279884695212491,0,0.00088615152740941,-0.0995411604377806,0,0,0,0,-0.0752974802828206,0,0,0,0,0,0.0813627148457723,0,0,0,0,0,0,-0.00265687834031477,0,0,0.331357926656972,0,0,0,0,0,0,0,0,0,-0.00639488075089894,0
X600030.CH.EQUITY,0,0,0,0,0.0339197651966597,0,0,0,0,0.0666562092746222,0,0,0.186662904551036,0,0,0,0,0,0,0,0,0,0,0,0.0120945486099513,0,-0.0136920080935041,0,0,0,0,0,0,0.451655080650605,-0.0282023441254098,0.0421109388727533,0,0,0,0,0,0,0,0.0688133358518675,0,0.159431744201605,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0.0158178013331596,0,0,0,0,0,0,0,0,0,0.470345817017244,0,0,0,0,0,0,0,0,0.0180718440041895,0,0,0,0.302422964069446,0,0,0,0,0,0,0,0,0,0.114156662335095,0,0,0,0,0,0.0907217412642917,0,0.0197262930210406,0.0369290754408427,0,0.0316459649026254,0,0.0064934429521697,0,0,-0.0127307870092093,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.20360148090834,0.146160776215306,0,0,0,0.0491632341253855,0,0,0,0,0.00664153453652148,0,0,0,0,0,0.0595744558414134,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0281024312230979,0,0.0112283976147449,0,0,0.010464467070291,0.00533357224299712,0,0,0,0,0,0,0,0,0,0,0.490970989361138,0,0,0
X601328.CH.EQUITY,0,0,0,0.0670107027285366,0,0.0459584268992233,0.0211705391600083,0,0,0,0,3.46944695195361e-18,0,0,0,0.0446533653999336,0,0,0,0,0,0.414626651203699,0,0,0,0,0,0,0,0,0,0.00763354047192163,0,0,0,0,0,0,0,0,0,0,0,0,0.252206766345677,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.175903637264423,0.145196168126119,0,0.168470411171987,0,0,0,-0.0139324378504615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122463500160947,0,0,0,0,0,0,0,0,0.267759068978752,0,0,0,0,0.695189475339786,0,0,0.0789590385342731,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.161277199025592,0.0381263133348047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106841850009484,0,0,0,0,0,0,0.0352403656667886,0,0,-0.0424108965747023,0,0,0.129840934487879,0.0752704156371565,0,0,0,0,0,0,0,0,0,0,0,-0.0215041525364086,0,0.191335208312199,0,0,0,-1.73472347597681e-18,0,0,-0.00442664561899574
X601319.CH.EQUITY,0,0,0.0879752964714472,0.132612944084897,0,0,0,0,0,-0.0476105762647114,0,0,0,0,0,0,0.106839531464446,0,0,0.186645335042916,0,0,0,0.0215784764224326,0,-0.0209902204096785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164047421464569,0,0,0,0,0,0,0.217759859130349,0,0,-0.0535509194136855,-0.0581726727989864,0
X000001.CH.EQUITY,0,0.143553739709506,0,0,0,0.111639128297704,0,0,0,0,0,0,0,0.12551859070861,0,0.125362553646675,0,0,0,0.0689948995601519,0,0,0,0,0,0,0,0.0726074571746542,0,0.132854120389379,0.0184656525743631,0,0,0,0,0,0,0.024279030936728,0,0.0333805246391069,0,0,0.0433003195406661,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.195114272515176,3.46944695195361e-18,0,0.0605283881496466,0.167577761988585,0,0,0,0,0,0,0,0,0,0,0,0.318851217977561,0.00590376642653268,0,0.00902605958976796,0,0,0,0,0,0,0.000719767463110341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170672044102861,-0.0907145947614831,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.133458460872964,0.147543218984842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103836658902373,0,0,0,0,0,0,0,0.0983285991982627,0.0969687035811248,0,0,0.0262628515901165,0,0,0,0,0,0,0.248136711775763,0,0,0,0,0.293204773829087,0,-0.165879689851421,0,-0.00219851595103731,0,0
