,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.265724813259334,0.0561281309016751,0.00219413852657048,-0.0128233564287742,0,0.460843718940202,0,0,0,0.054630734218412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903286933679702,0.0329400622037742,0,0,0,0,0,0,0,0,0,0,0.0856197345186478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.241622645473853,0,0,0,0,0,0.103160240243487,0,0,0,0.0601606661768911,0,0.0310566055519409,0,0,0,0,0,0.177517350997351,0,0,0,0,0,0,0,0,0,0,0,0.0437338364387705,0,0,0,0,0.109902305199333,0,0,0,0,0,0,0.0269656957506168,0,0,0,0,0,0,0,0.102049892460009
X601939.CH.EQUITY,0.457108423399578,0.131750092086689,0,0,0,0,0,0.244120321545225,0,0,0,0,0,0,0,0,0.0118178201572693,0,0,0,0,-0.142134245816185,0,0,0,0,0,0,0.159906325277747,0,0,0,0.118117590769297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117621115875136,0.162778229465132,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.246674117627273,0,0,0,0,-0.0827353707084843,0.208468809093562,0,0,0.14577802411131,0,0,0,0,0,0,0,0,0,0,0.174534731968372,0,0.0557701619916532,0.0542967273613876,0,0,0,0,0,0,0,0.0194947465600083,0,0,0,0,0,0,0,0,0,0,0,0.370820735453628,-0.113939006164458,0,0.000185462162313094
X601288.CH.EQUITY,0,0,0.0210696308934237,0,0,0.0857871893721073,0,0.471343951217705,0,0,-0.0902850980477658,0.145090126610642,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376181400170841,0,0,0,0.0329589584561918,0,0,0,0,0,0,0,0,0,0,0,0.0731935395485778,0,0,0,0.0520775043491287,0,0,0,-0.0233229111004938
X601628.CH.EQUITY,0.0889481965069354,0,0,0,0.0457914575188458,0,0,0,0,0,0,0.0493996021517568,-0.0773266024641422,0,0,-0.229047292563957,0,0,0,0,0,0,0,0,0,0,-0.0201453927073228,0,0,0,0,0,0,0.105086489107436,0.602978643299434,0,0,0,0,0.00273762133035408,0,0,0,0,0,0,0,0,0,0,0,-0.00188892060289554,0.189158673548179
X1299.HK.EQUITY,0,0,-0.207145207414789,0,0,0,0,0,0,0,0.106521779693686,0,0,0,0,0,0,0,0,0.0197844361793163,0,0,0.112596437266875,0,0,0,0,0,0,0,0,0,0.171592625000019,0,0,0,0,0,0.093222516357457,0.157446367891009,0.065191284369418,0,0.296063572066438,0,0,0,0,0.29861013071908,0,0,0,0,0
X601988.CH.EQUITY,0.0403427635459769,0,0.090323065998671,0,0.358120872205252,0,0,0,-2.71050543121376e-20,0,0,0,0.20960920939434,0,0,0,0.150785414037913,0,0.0179499236587016,0,0,0,0.00951486630317915,0,0,0.0266048131882936,0,0,0,0,0.125469222222346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.106436798475336,0,0,0,0,0,0,0,0,0,0,0,-0.120739382672104,0,0,0,0,0,0,0.229046446016175,0,0.179628485942253,0.130651787670795,0,0,0,0,0,0,-0.0101408016619474,0,0.0782197167530475,0,0,0,0,0,0.217094901727472,0.0671232568994698,0,-0.0392102587373691,0.247147755648226,0,0.00724887379353727,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0570935298240662,-0.0105964369541545,0,0,0,0,0.0785744694695292,0.111084487632237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186768842924023,0.0800101034729221,0.414125033792855,0,0,0,0,0,0.010522192425376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824902238887379
