,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.344117937946368,0.34687735030074,0,0.00646725834450182,0,-0.0754035677859445,0,0,-2.16840434497101e-19,0,0,-0.014108756843568,0,0,0,-0.0282781344892255,0,0,0,0.0863404552510052,0,0,0,0.14226522307785,0,0,-0.0319904203143002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758585925437931,-0.0434819719634301,-0.111144737496208,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.204470012816388,0,0.290901790065465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208962253543282,0.0607336026981271,0,0,-0.0123032760236148,0,0,0,0,-0.262028778436827,0.27241237682404,0,0.194219434417483,0,0,0,0,0,0.0650048468643302,0,0,0,0
X601939.CH.EQUITY,0.460248134593239,0,0,0.0615537507948901,0.111378773747776,0,0,0.0319875146780387,0,0,0,0,0.156862207684715,0,0,0,0,0,0,1.38777878078145e-17,0.139574403005003,0,0,0.0177644362486306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31638758785054,0,0,3.46944695195361e-18,0,0.0140721355014532,0,-0.147393942355992,0,0,0,0,0,0
X601288.CH.EQUITY,0.392814592571249,0,0.206297363596797,0,0.151998848257803,0.0740295528643412,0,0.0445668691188627,0,0,0,0,0,0,0.0213599149233726,0,0,0,0,0,0,0,0,0,0,0,0,0.0732962511220384,0,0,0,0,0,0.0476710102494949,0,0,0,0.0592377308882799,0.164117977253124,0,0,0.0217032522761088,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.243272373076338,0,0.00363018241411248,0,0,0,-0.0444206460288514,-0.317829164230402,0,0.252812974310343,0,0,0,0.0569383798452757,0,0,0,0.147939691442619,0.0313789125402618,0,0,-0.0878806370715379,0.593402448217584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448211415488968,0,0.0867891120782552,0.0504769846310803,0,0,0,0,0,0,0,0,-0.314629953286428,0
X601988.CH.EQUITY,0.0756854322908274,0,0.193712278243703,0.142053776004547,0,0,0,0.0819330439936336,0,0.121052141825102,0.255548395374498,0,0,0,-0.316553505352071,0,0,0,0,0,0.0246870756786434,0,0,0,0,0,0,0.0739358125156525,0,0,0,0,0,0,0,0,0,0,0,0,0.0434976947516008,0,0,0,0.139724747155344,0,0,0,0,0.00862834051848468,0,0.0803409461127308
X600036.CH.EQUITY,0,0.187581290308225,0,0,0,0,0,0,0,0,0,0,0.131924281767169,0.0673953387324896,0,0,0,0.0503318780350067,0,0,0,0,0,0.109558036609973,0,0,0,-0.0230687827513161,0,0,0.32553019640617,0,0,-0.0115135203579612,0,0,0,0,0,0,0.0390943274212742,0,0,0,0,0,0.113318357230883,0,0.17348659087876,0.0483924997846022,0,0
X601628.CH.EQUITY,0,0,0,0.0581366105789251,0,0,0,0,0,0.0709807653384646,0,0,0,0.0200809405763783,0,0,0,0,0,0.193133115632448,0,0,0,0,0,0,0,0.0314584593235477,0,0,0,0,0,0.056103316413325,0,0,0,0,0,0,0.0839003491192673,0,0,0,0,0,0,0,0.0344795257579527,0.17094066935093,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689293530423851,0,0,0,0,0.195418195560233,0.0166716320261957,0,0.112190517614206,0,0.187494241832701,0,0,0,0,0,0.342239739874363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701079017500043,0,0,0.01991518504387,0.0229324685779238,0,0
X601166.CH.EQUITY,0,0,0.0149281311973923,0,0,0.128908867329209,0,0.091609554710544,0,0,0,0,0,0.160782029215101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457681340287323,0,0,0.184067606740388,0,0,0,0,0,0.0869437363417702,0,0,0,0,0,0,0,0,0,0,0,-0.0818973511966062
