,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.296219465405368,0,0.00556022028608898,0,0,0.444308548671836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115302685208962,0,0,0,0.0651450825373145,0,0,0.0179452862585685,0,0,0,0,0,0,0,0.0769366292523435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.194191925074831,0,0,0,0,0,0.203924460125638,0,0,0,0.0574779845068417,0,0.109057781440018,0,0,0.0736097644592189,0,0,0.0366286718447717,0,0,0,0,0,0,0,0.147280765032503,0,0,0,0,0,0,0.117631992409096,0,0.0337535558954167,0,0,0,0,0,0,0.0167860462372387,0,0,0,0,0,0,-0.0528956867307506,0
X601939.CH.EQUITY,0.460673477765136,0.153288368587851,0,0,0,0,0,0.226739848460316,0,0,0,0.0121717148135314,0,0,0,0,0,0,0,0,0,-0.133517551857932,0,0,0,0,0,0,0.135435955218587,-0.0234612721152174,0,0,0.114169241058009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13279190808112,0.161846746213593,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.568879369060883,0,-0.0831722877949501,0,0.038441094420353,0,0,0,0,0,0,0,0,0.000408005782778849,0.0624851521531601,0.10458509497064,0.07658755151893,0,0,0,0,0.114510847411985,0,0,0,0.0558190402463432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540278169352686,0,0,0,0.00544664524433045,0,0
X600036.CH.EQUITY,0,0.156008996853132,0,0,0,0.0176625898117921,0,0,0,0,0,-0.00710440065317859,0.11263321782937,0,0,0.0297625353173114,0,0,0,0,0,0,0.0923483973991926,0,0,0,0.0847839466173906,0,0,0.0315830600156953,8.67361737988404e-19,0,0,0,0,0,0,0.053488134200315,0,0,0.0809294422815458,0,0,0,0,0,0,0,0,0.358497664268026,-0.287177379884467,0,0
X1299.HK.EQUITY,0,0,-0.155514695933195,0,0,0,0,0,0,0.174696059352309,0,0,0,0,0,0,0,0,0,0.147494340964622,0,0,0.0666764000813236,0.160943419847749,0,0,0,0,0,0,0,0,0.0717856687604479,0,0,0,0,0.21072084917772,0.0262919390816895,0,0.0476772871662257,0.0725768029070816,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.123921429056624,0,0,0,-0.00755542906972058,0,0,0,0,0,0,0,-0.0228576367156518,0,0,-0.179868610721414,0,0,0,0,0,0.121753701198465,0,0,0,0,-0.0931085714263976,0,0,0,0,0,0,0.581933479069186,0,0,0,0,0.00105311154249364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645152985549591
X601988.CH.EQUITY,0.123664550319195,0,0.100267072091479,0.318276581971649,0,0,0,0,0,0,0,0,0.273305660236104,0,0,0,0.0902111314961056,0,0,0,0,0,0.00938018794406862,0.0196889147935495,0,0,0,0,0,0,0.171162728724539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.271181007071188,0,0,0,0,0,0,0,0,0,0,0,-0.0297492479987646,-0.102740241731354,0,0,0,0,0,0,0,0,0.382089701291879,0,0.0733455188650981,0,0.0994888182370462,-0.019457686077663,0,-0.0396403386303936,0,0.0683652591733165,0,0,0,0,0,0,-0.0530642668526269,0.209565549267057,0,0.0657405264214933,0,0,0,0.153526017925826,0,0,0,0.0287629407447265,0,0
X388.HK.EQUITY,0,0,0,0,-0.0734670040965791,0.24366808853876,0,0,0,0,0,0,0,0,-0.0100095309876699,0,0,0,0,-0.113614462877579,0,0.475772767543303,0,0,0,0,0,0.0261139638331252,0,0,0,0,0,0,0,0,0,0,0.0800675705951089,0.133208936398271,0,-0.081566355551074,0,0.155761917008238,0,-0.349702927152548,0.00485627644779587,0,0,0,0.170240179960432,0,0
