,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.4186050741062,0,0,0.0385180880915829,0,0,0,0,0,0,0,0,0.0191063501189108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156358042852753,0,0,0,0,0,0.240018051460123,0,0,0,0,0,0,0,0,0,0.21879423818255,0,0,-0.00934333600413019,0,0
X601318.CH.EQUITY,0,0,0,0,0.0211722138893225,0,0,0.0219066641545227,0.139763044308977,0,0.0515522529042408,0,0,0.0998341243843931,0,0,0,0,0.216400558074979,0,0.220019198376686,0.0276039323671444,0,-0.0163437470527395,0,0,0.0964429138107156,0,0,0,0,0,0,0,0,0,0.0350869753700125,-1.73472347597681e-18,0,0,0,0,0,0.0375817837972842,0,0,0,0,0,0,0,0,0.0844554500745762
X601939.CH.EQUITY,0,0,0,0.290643920123115,0,0,0,0,0,0,0.0499229017192438,0,0,0,0,0,0,0,0,0.0114838442996994,0,-0.258478911876656,0.694688474610793,0.00418162663589719,0.0608514548004046,0,0.0631285819820745,-0.129688528884575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131456969881514,0,-0.0402551632208959,0,0,0,0,0,0,-0.0842459543895722,-0.0040012522243857
X601288.CH.EQUITY,0.145789928669701,0,0.0396564759107003,0,0,0.0651950338854707,0.397360641995583,-0.0794434949318539,0,0,0,0,0,0,0,0.0598946323019624,0,0.0226695707767457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180006803831592,0,0,0,0,0,0,0.0251487511764182,-0.106519724482499,0
X600036.CH.EQUITY,0,0.181594928965696,0,0,0,0.0681336275605437,0.0911303407099898,0,0,0,0,0,0,0.206417678086365,0,0,0,0,0,0,0,0,0,0.0286955484626747,0,0,0,0,0.319142084815389,0,0,0.0873388175999855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178215801394779
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0375045331725551,0,0,0,0,0,0,0,0.160693814412647,0,0,0,0.121714949020989,0,0,0,0,0,0,-0.0620832902174006,0,0,0,0.185547185872684,0,0.0527666088617805,0,0,0.537476689574136,0,-0.0496506746000995,0,0,0.102838470798706,0,0,0,0,0,0.00180223073371361,0,0,0,0.075498522745766
X601988.CH.EQUITY,0.194178479567229,0.26380457039094,0,0.0406849192480987,0.271797991358418,0,0,0,0,0,0,0,0,0,0,0.145553999312578,0,0,0,0.114587548679118,0,0,0,0,0,0,0.123542619706942,0,0,0,0,0.0404317644593112,-0.0589925708405713,0,0,0,0,0,0,0,0,-0.0973586632372672,0,0,0,0,0,0,0,0,0,0.0381414011682194,0
X1299.HK.EQUITY,0,0,0,-0.0452172412408297,0,0,-0.00228957612370014,0,0,0.128672466338442,0,8.67361737988404e-19,0,-0.18385693167036,0,0,0,0,0,0,0,0,0,0,0,0.226997642133488,0,0.0279750736024529,0,0,0,0,0,0,0,0,0,0,0,0.140055455138329,0.114850291585541,0.05737585212934,0,0.0671366312725756,0,0.0247466760945152,0.18062358679305,0,0.136624986735028,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229153781794055,0,0.147575737189693,0,0,0,0,0.19038410791612,0,0.151982428949125,0,0,0,0.0699645210316365,-0.0560468864732537,0.453465806213833,0,0.096782399803685,0,0,0,0,0,0,0,0,0,-0.11334972120525,0,0.203257156212727,0,0,0,0,0.118083256142495,0,0.276456795054458,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.104806296906397,0,0,0,0,0,0.00658935588404885,0,0,-0.0397431051336641,0,0,-0.133587764935184,0,0.475798725761619,0,0.225815747633764,0,0,0,0.197549534860605,0,0,0,0.155970716634789,0.188272837705102,0,0,0,0.136766156701851,0,0,0,0,0,0.0602703125032686,0,-0.342282563329793,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.192425953629076,0,0.112342771830926,0,0,0,0.0221649269886725,0,0,0,0,0.0345151010147975,0,0.0101260110546097,0,0,0,0,0.37283886030836,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.01664016631374,0,0,-0.145549379875719,0,0,0,0,0.000510385471281113,0,0.0989759131166582,0,0,-0.0600418194166253,0
X601166.CH.EQUITY,0,0,0,0,0.155905487932931,0.0172427038609126,0,0,0,0,0,0,0,0.101859355434251,0,0,0,0.00994833908659651,0,0,0,0,0,0,0,0,0,0,0.154534888693832,0,0.275446354654083,0,0,0,0.059364811756492,0,0,0.0255118214605051,0,0,0,0,0,0,0.117346423294422,0.0199626516111556,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567579501734308,0,0,-0.121776295110473,0.219607326629451,0.164353837870441,0,0,0,0,0,0,0,0,0,0,0,0,0.0257130741204929,0.0713689157728129,-0.0352197894049765,0,0.0430374119654606,0,0,0,0.0148157485641206,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.471512189873168,0,0,0,0,0.0153404890441739,0,0,0,0,0,0.0159875396128056,0,0,0,0,0,0,0,0.0476925873396036,0,0,-0.248630380048118,0.0922536822541222,0.248292262908699,0,0.187836762426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306700790159263,0,0,-0.0403331534308938
X000002.CH.EQUITY,0,0,0,0,0,-0.244751931807563,0,0,0.336473006994159,0,0,0.127290605425834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065010045825566,-0.0108565330505845,0,0,0,0,0,0,0,-0.028178776437608,0,0,0,0,0,-0.0932968725334803,0.287712773257751,0,0,0,0,0,0,0,0,0,0.100464879313602
X601328.CH.EQUITY,0,0.0222292531953525,0,0,0,0,0.0554534218734042,0,0,0,0.0151781704666588,0,0,0,0,0,0,0.0396655449784279,0.343842662587592,0,0,0,0,0,0.0609522980569342,0,0,0,0,0.205987558659108,0,0,0,0,0,0.0283380298616258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0139619086496716,0,0.0395333868650653,0,0,0.0140069234951534,0,0,0,0.0157032202477625,0.718012215233149,0,0.109075638607007,-0.0568551981094106,0,0,0,0,-0.110124700252788,0,0,0.0833079974081318,0.0134726165910382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983315713506153,0,0,0,0,0,0,0,0,0,-0.0255286227804286,0,0,0,0
X601601.CH.EQUITY,0,0.238307425834257,0,0.169701056876422,0,0.195888544370666,0,0,0,-0.0940732116905716,0,0.113173511135759,0,0.123942460283961,0,0,0,0,0,0,0.311133758906214,0,0,0,0,0,-0.0359298765358437,0,0.0432733015422321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109875562326417
X600000.CH.EQUITY,-8.67361737988404e-19,0.171057037483847,0,0,0,0,0,0,0,0,0,0.0599693973682953,0,0,0,0.367424061618258,0,0,0,0,0,0,0.0411761861914819,0,0,0,0,0,0,0.0310281210162541,0.00934753765164252,0,0,0,0,0,0.0034332979797118,0,0,0.0353951454009682,0,0,0,0,0,0.0140566087543803,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.147429297295697,0,0,-0.0828486186307064,-0.100833986449969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135271217959151,0,0.0781357382671224,0,0,0,0,0,0,-0.0615071018876393,0.232537203413657,0,0.164034056392462,0,0.249940310029839,0,-0.173202783379961,0.200564109157063,0,0,0,0.235855677874671,0,0
X601319.CH.EQUITY,0,0,0,0,0,0.0739921829581867,0,0,0,0,0,0,0,0.235127795659893,0,0.165755844140609,0,0,0,0,0,0,0,0,0.027645280087007,0,0,0,0,0.306225164516681,0,0,0,0,0,0,0,0.0419015704698645,0,-0.0309056639365492,0,0,0,0,0,0,0,0,-0.109891794040165,0,0,0,-0.00583670277187205
X300059.CH.EQUITY,0,0,0,0,0,0.128202099861868,0,0,0,8.67361737988404e-19,0,0,0.0241808016870241,0,0,-0.00205763394454662,0,0,0,0,0,0,0,0,0,0,0,-0.0130268642268829,0,-0.0904910972211923,0,0,0,0.213775742840277,0,0,0,0,0,0,0.0169233904498972,0.0440696868045958,0,0,-0.018541765860671,0,-0.0169930260249201,0,0,0.51138989857005,0,0,0.0157403051890907
X601998.CH.EQUITY,0,0,0.10018614513872,0.204412480117081,0,0,0,0,0,0,0.0151489502838636,0,0,0,0,0.0812804952588548,0.220990428634785,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039087195550991,0,0,0.0525991567802608,0.0909540988441277,0,0,0.346454790053232,0,0,0,0,0,0,0,0.0717195064026852
X1109.HK.EQUITY,0,0,0,0,0,0.0886175961932304,0,0,0,0.052921979922085,0,0,0,0,0,0,0,0.123534713668045,0,0.159179762100356,0,0,0,0,0,0,0,0,0,0,0,0.0868417088445994,0,0,0,0,0.17375540998893,0,0,0.0509821862542006,0,0,0,0,0,0,0,0,-0.0227962365448225,0,0,-0.0548804098486854,0.0265777001862364
X600016.CH.EQUITY,0,0,0.181872423143892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132737472819442,0,0,0,0.0851059831326154,0,0,0.0321358492975894,0,0.121260059972891,0.105919103034353,0,0,0,0.649643298887466,0,0,0,0.0059782624425324,0,0,-0.473970651399285,0,0,0.193796856964929,0,0,0,0,0,0,0,-0.10298422373788,0
X2388.HK.EQUITY,0,0,0,0,-0.00884877476562439,0,0,0,0.177517106291324,0.122363126038067,0.0180055715968833,0,-0.274151371415484,0,0,0,0,0.187081799047288,0,0,0,0,0,0,0,0,0,0,0,0,0.263373993598652,0,0,0,0,0,0.16738656612827,-0.172927733778164,0,0.12609310919367,0,0,0.201591336667755,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0.186931477458788,0,0,0,0,0.0724052466358592,0,0,0,0,0,0,0,0,-0.587785069286033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122672108109757,0,0.166528033592267,-0.0509714264439325,0,0,0,0.391520018470794,0,0,0,0,0,0,0.250978370748411,0,0,-0.0797369613673977,0,0,-0.103267495390241,0,0,0.0613319837904424
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.441829004254439,0.0676430305289515,-0.180163149869645,0,0,0.114791015822326,0,0,0,0,0,0,0,0,0,0.0663020103234092,0,0.174592170277573,0,0,0,0,0,0,0,0,0,0,0.209186803459274,0,0,0,0,0,0,0,0,0,0,0,0.0703446463726275,0,0,0,0.0482274140115055
