,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.12733400636937,0.0123128537074045,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094744960761643,0,0.481667144396453,0.326645190752431,0.0403817331638005,0,0.164887487765755,0,-0.252715252288091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363333443375574,0,0.00339148628677924,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.112465561169049,0,0,0,-0.0129400080776954,0,0,0.0666368944264156,0.144649207346766,0,0,0,0,0.142755607853516,0,0,0,0,0,0,0,0,0,0,0.0513885761596887,0.00501167846657156,0.0507395183020863,0,0,0,0,0.223388795333934,0,0,0,0,0,0,0,0,0,0,0,0.0724844796155025,0,0,0,0.142302935326586
X601939.CH.EQUITY,0,0.0642908203936661,0,0.814589224661255,0,0,0,0,0,0,0,0,-0.0308722598562395,0.014018836060604,0,0,0.0778907812353664,0.0430669484131892,0.0213925200127837,0,0,0,0,0,0,0.0177637805543663,0.0271188356367994,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240532714860264,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0485944036419297,0,0.926515117736781,0,-0.00713481658327881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314357104166389,0,0,0,0,0,0,0.0756668565032691,0,0,0,0,0,-0.0433967167326911,0,0,-0.0913475491447598,0,0,0,-0.00872072279768046,0,0,0,0,-0.105710247457281,-0.0394412505957861,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.105510288816201,-0.0968768029879372,0.39958243524858,0,0,0,0,0,0,0,0,0,0.00275329004631141,0,0,0,0,0,0,0.00441772128047863,0,0,0,0,0,0,0,0.590167538074999,0,0,0,0,0,0,0,0,0.271380248111527,0,0,0,-0.0474545415160041,0,0,0.066734340350618
X600036.CH.EQUITY,0,0,0.408636345709189,0,0,0,0,0,0.0223462850893089,-0.00517109251957152,0,0,0,0,0,0,0.105591495316444,0,0,0.00634911702042417,0.0126624904609482,0,0,0,0,0.188886253871676,0.12002247300822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.159613759293767,0.0816887107285153,0,0.0269884238866751,0,0,0,-0.000831304107966427,0,0.038480654413443,0,0,0,0,0,0,-0.0725944130026871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105750665384198,0,0.0108096081953088,0,0,0,0,1.01773498885674,0,0,0.0348200040919491,0
X1299.HK.EQUITY,0,0,0,0,0.157267511574766,0,0,0,0,0.128041379392939,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205872885856575,0,0.417835822349993,0,0,0.0890952896157681,0.38513820848891,0.164599783876169,0.0943047912533946,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.176600697485884,0,-6.93889390390723e-18,0,0,0,0.0893974015474975,0,0
X5.HK.EQUITY,0,0,0,0,-0.0201240797767579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944221721757091,0,0,0,0.0153392466906962,0,0,0.243328013609189,0,0.472625530950454,-0.146884782891035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0463834869626937,0,0,0,0,0.134365869283754,0.0649462011787647,0,0
X388.HK.EQUITY,0,0,0,0,0.236376784207822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33008683011924,0,0,0,0.180366995871286,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.154613544499517,0,0,0,-0.00604150135342501,0.110633726466161,0.152107976767307,0,0,-0.213011457605648,0,0,0.0560046809985874
X601658.CH.Equity,0,0,0.0517824546221582,0.181159693336802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301159667963454,0,-0.05641001892525,0,0,0,-0.0479434536245446,0,0,0,0,0,0.0606032656619504,0,0,0,0,0,0,0,0,-0.0187321993677903,0,0,0.27246903211443,0,0,0,0,0,0,0,0,-0.00618015906124478,0
X600030.CH.EQUITY,0,0,0,0,0.0426202528113348,0,0,0,-0.0585727623542925,0.053297413422384,0,0,0.263794356018344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384058251286748,0,0.0532905249935051,0,0,0,0,0,-3.46944695195361e-18,0.227215425686292,0,0,0.2376584752947,0,0.089227016982369,0,0,0.100501518129936,0,0.0543016633227993,0,0,0,0.0402327142325234,0,0.0694413090557389,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.657181414466691,0,0,0,0.0652102610731122,0,0,0,0,0,0,-0.0556180556847969,0,0,0,0,0.0100419182954304,0.139343693622948,0,0,0,0,0,0,0,0,-0.0650101890174937,0,0.0493319088169815,0,0,0,0.0888199742394496,0,0.0337160095808329,0,0,0,0,-0.085631653449192,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.13212706537801,0.215782334184007,0,0,0,0.0500653579440908,0,0,0,0,0,0.0262795246880777,0,0,0,0,0.0710731041483019,0,0,0,0,0,0,0,0,0,0.0311195430225048,0.0998983616389883,0.00762401112282891,0,0,0.0472721605026667,0,0,0.00153263276169143,0,0,0,0,0,-0.0192507852527179,0,0,0.41593802459187,0,0,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0.0462937528515183,0,0.113088209464846,0.0205459323286292,0,0,0,0,0,0,0,0,0,0.0291087316390039,0,0,0,0,0.373418591713352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.248241941956584,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.174343816980201,0.091041487220252,-0.129633946979577,0,0,0,0.0960192615731035,0,0,0,0.200105389693094,0.00119785195005556,0,0,0,0,0,0,0,0,0,0,0.155056034191449,0,-0.0497617947365748,-0.160654465562509,0.0776422850102818,0,0.111974010695386,0,0,0,0,0.0406127001407949,0,0,0,0,0,0,0,0.0293194339568943,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0860124821577208,0.263427636728996,0,0.154056500176677,0,0,0,-0.047011009568294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337714702978364,0,0,0,0,-0.0983678446167496,0,0,0,0.309110092853835,-8.67361737988404e-19,0,0,0,0,0,0,0.691624309186183,0,0,0,0,0,0,0,0.0784853978568412,0,0,0.0407438443588552
X000001.CH.EQUITY,0,0.158284112481177,0,0,0,0,0,0,0,0,0,0,0,0.111766635458134,0,0,0.145703834476994,0,0,0.147325299664603,0.0223573114165122,0,0,0,0,0,0.173057973774116,0,0,0,0.00147923000559131,-0.0173657432900048,0.0917282234606147,0,0,0,0,0,0,0,0,0.0222209364323596,0,0.0241454312393932,0,0,0.0620684507058008,0,0,0.0342428745853368,0,0,0
X601319.CH.EQUITY,0,0.0364711194067349,0,0.165365845063873,0,0,0,0,0,-0.00271787891444638,0,0,0,0,0,0.104614778640092,0.0173603136347666,0,0,0.198790520185985,0,0,0,0,-0.0546893113811679,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.21438977922779,0,0,0,0,0,0,0.192377335349842,0,0,-0.0568709592806783,-0.020814914907675,0
X601601.CH.EQUITY,0,0.188479207679991,0,0,0.362091951024747,0,0,0,0.0366803224213753,0,0,0,0,0,0,0,0,0.0763175219663778,0.159624730176031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372440160005587,0,-0.206424905227176,0,0,0,0,0,0,0
