,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0182379193671928,0.504619494638291,0,0,0,0.0464022873785936,0,0,0,0.0563252367938296,0,0.0982630730815224,-0.0441053513055461,0,0,0.0962499471921422,0,0,0,0,0,0,0,0.0566834819880408,0,0,0,0,0,0,0,-0.0487139839241285,0,0,0,0,0,0.0798295489658916,0,0,0,0,0,0,0,-0.0594763299214756,0,0,-1.73472347597681e-18,0,0.00981193042176666
X601318.CH.EQUITY,0,0,0,0,0,0,0.0296502984656916,0,0.0390154171526551,0,0,0,0,0,0,0,0.309023219013952,0.07497198487689,0,0,0,0,0,0,0.137420623340148,0,0,0,0,-3.46944695195361e-18,-0.00629860075628985,-8.67361737988404e-19,0,0,0,0.0471906943530199,0,0,0.227076735044176,0,0,0,0,0,0,0.0339670312295854,0,0.0604528862239575,0,0,0,0
X601939.CH.EQUITY,0.141810523463284,0,0,0.613247695414256,0,0,0,0,0,0,0.0137656407715937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190075200176679,0,0,0,0,0,0,0,0.130617523114831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669182303228891,0,0.018218534907289
X601288.CH.EQUITY,0,0.129550722859803,0.208797494284956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394734354092574,0,0.0826325627765922,0,0,0,0,0,0,0,0.0280195046312896,0,0,0,0.00949730638982173,0,0,0,0,0,1.73472347597681e-18,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0.29952962919673,0,0,0,0,0,0,0,0.552650495626183,0,0.0750255413201226,0,0,0,0,0,0,0,0,0,0,0,0.29855908993349,0.00534349756715317,0,0,0.235268157921226,0,0,0,0,0,0,0,0,0,0,0,-0.328692367365461,-0.15625995662043,-0.0729212339087933,0.00479880587182905,0,0,0
X601988.CH.EQUITY,0.0184943908450928,0,0.045553403734549,0,0.0390949292867071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611415603813808,0,0,0,0,0,0,0,0.112242622218777,0,0,0,0,0,0,0,0,0.0443644140961252,0,0,0,0,0.0631751512169621,0,0,0,0,0,0.090864720242049,0,0
X600036.CH.EQUITY,0,0,0,0,-0.0246952628307737,0,0,0,0.0322849307955369,0,0,0,0,0,0,0,0.0393795195303952,-0.0207358340318076,-1.73472347597681e-18,0,0,0,0,0,0.753859368636663,-0.00620517608797013,0,0.0329163581628267,0,0.103463786371196,0,0,0,0,0,0,0,0,0,0,0,0,0.0655498696786152,0,0.0710408128535658,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267369583106244,0,0,0,0,0,0,0,0.191729546247183,0,0,0,0,0,0.0912587198579675,0,0.0449360682763224,0,0,0,0,0,0.104723498891762,0,0.0888623463360897,-0.00482999733672337,0,0,0,0.158125342357183,0,0.107226064687723,0,0,0,0,0,0,0,0,-0.146652937930283,1.73472347597681e-18,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.219232548697329,0,-1.73472347597681e-18,0,0,0.0308362258911002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504187310408788,0,0,0,0,0,0,0,0,0,0.422555480463235,0,0,0,0,0,0.236206611091971,0,0.029446632633331,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.17136405681036,0,0,0,0.115681363529703,0,0,0,0,0,0,0,0.261845998192815,0,0,0,0,0,0,0,0.228147858268181,0,0,0,0,0.0671700926652662,0,0,0,0.00573318669900915,0,-0.00584389041882361,1.73472347597681e-18,0,0,0,0.203136218728148,0,0,0,0,0,0.00225054455628071,0,0,0,0.0287589812546676,0,0,0
X601166.CH.EQUITY,0.241279330213357,0,0,0,0,0,0.077440534731584,0,0,0.045513539557988,0,-0.0150270007365801,0,0.0666274306407121,0.210602586779703,0.00324722791234588,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00526421169858101,0,0,0,0.10757478494482,0,0,0,0,0,0.124082925101624,0,0,0,0,0,0,0,0.0199214049547977,0,0.0409759243023928
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.204095865257185,0,0,0,0,0,0.0964262383362075,0.087039191223443,0,0,0,0,0,0,0,0,0.250764901728533,0,0,0,0,-0.297859316929078,0.231249020288191,0,0,0.564310175518685,0.164783350768713,0,0,0,0,0,0.0224796931631023,0,0,0,0,0,0,0,0,0,0,0,0.0419536680321739
X11.HK.EQUITY,0,0,0,0,0.0278258727771454,0,0,0,0,0,0,0,0,0,0,0,0.124583558543001,0,0,0.409674116181198,0,0,0,0,0,0,0,0,0.253873619590083,0,0.373592850475904,0,0,0,0,0,0,0,0,0,0,0,0,0.254326459582124,0.0313039391393688,0.0703115443647414,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0.0884689622910152,0,0.0653569532502985,0,0,-0.0106142463666609,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0636024281349883,0,8.67361737988404e-19,0,0,0,0,0,0,-0.147263015235975,0,0,0.211795908684438,0.207052716494022,0.0546496115306665,0.120004548372805,0,0.072506269690703,-0.53689092713447,0.215019999545354,0,0,0,0.109085079472515,0,0,0,0,0,0,0,0,0,0,0,-0.0112230289985787
X600000.CH.EQUITY,0,0.0206757620863031,0,0,0,0,0.260376403746718,0,0,0,0.219823939101903,0,0.0744799471610508,0,0,0,0,0.114622290242897,0,0.0743943982875824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120641248572495,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875700779644091,0,0.0236478181194885,0.0151618516607017,0.0767993316985995,0,0,0.718146957293357,0,0.07584672358161,0,0,0,0,0,0,0.0312978485235969,0,0,0,0.00278035655546549,-6.93889390390723e-18,-0.05664795218621,0
X601601.CH.EQUITY,0.0865589535346877,0.0904773867823852,0,0,0,0,0.125655317480967,0,0,0,0,0,0,0,0,0,0,0,0.0444788443542732,0,0,0,0,0,0,0,0,0,-0.00558553084822242,0,-0.011875853072212,0,0,0,0.0578975308910101,0.0842758009978693,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.24551394261221,0,0.0170712766842921,0,0
