,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.270335423890166,0,0.0656461810490046,0,0,0.419783598909412,0,0,0,0.074331578669389,0,0,0,0.010059544812619,0,0,0,0,0,0,0,0,0,0.0987385868041653,0.0165863247555944,0,0,0,0,0,0,0,0,0,0,0.108592596673598,0,0,-0.000285816304746163,0,0,0,0,0,0,-0.0231487560219586,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.186539895423567,0,0,0,0,0,0.175362513903677,0,0,0.0125473892756159,0.0945741523865154,0,0.0403277356436916,0,0,0.0354881202688618,0,0.191670458720527,0,0,0,0,0,0,0,0,0,0,0,0,0.00648274958126056,0,0,0,0,0.0484262780726144,0,0,0.0580404826216152,0,0,-0.0937632404199852,0,0,0,0,0.0658264005198625,0,0,0,0.0960883366953617
X601939.CH.EQUITY,0.277794974077352,0.148479244326727,0,0.273918841935408,0,0,0,0,0,0,0,0.020207744049314,0.064563761208241,0,0,0,0,0,0.26235841034884,0,0.00339435658653792,-0.239469073481929,0,0,0,0.135728932285657,0,0,0.0713680508267747,0,0,0,0.244629593492964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0676605224339081,0.0367289341458485,0.0461849004644598,0,0,0.129760303479951,0,0.447160776099867,0,0,-0.038266459759522,0.0297372979295761,0,0,0,0,0.0569500018176829,0,0,0,0,0,0.0554237008512437,0,0,0,0,0,0.0490800846074318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836511891582134,0,0,0,-0.0217764501507797,-0.0784639591330665
X600036.CH.EQUITY,0,0.1144688181474,0,0,0,0,0.219038934631876,0,0,0,0,-0.0180424069962348,0.211591915833917,0,0,0.181506773372058,0,0,0.026617413726186,0,0,0,2.16840434497101e-19,0,0,0.165965297421558,0.243422302897282,0,0,0,0,0,0,0,0,0,0,0,0,0.0787242157216011,0.0478400229579387,0,0,0,0,0,0,0,0,0,-0.0686092245546523,0,0
X601628.CH.EQUITY,0,0,0,0.0874919985518741,0,0,0,0,0,0,0,0,0,0,0,-0.194610707643735,0,0,0.0322649931033552,0,0,0.0472177185674974,0,0,0,0,-0.0286890231271152,0,0,0,0,0,0,0.0444410754991912,0.633665406137813,0,0,0,0,0,0,0,0.0152868074679569,0,0,0,0,0.057508882815993,0,0,0,0,0.195118109503643
X1299.HK.EQUITY,0,0,-0.0309684821381246,0,0.0126783882223494,0,0,0,0,0,0.0860104241805983,-0.0291783325079677,0,0,0,0,0,0,0,0,0.125647142221077,0,0.196668288758127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20105578416073,0,0,0.0497566382333327,0.108927187799781,0,0.11661480367885,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0374667686491228,0.0154867699165793,0.580589580452718,0.133333176826197,0,0,0,0,0,0,0,0.172191950484884,0,0,0,0.0403569176636469,0,0,0,0,0,0.0213744923418505,0,0,0,0,0,0,0.00741211299860432,0,0.11609530946134,0,0,0,0,0.00331621299801997,0,0,0,0,0,0,0.0499081303692106,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.106623850746905,0,0,0,0,0,0,0,0,0.00188912525188974,0,0,-0.0325716296659605,0,0,0,0,0,0.225834242532607,0,0,0.192668502779607,0,0.12938633423467,0,0,0,0,0,0,0,0.0637020528850876,0,0,0,0,0,-0.079473757853189,0.160020894403942,3.46944695195361e-18,0,0.0559512972124535,0.310340064487306,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0646656265473815,0,0.124016473393714,0,0,0,0,0,0,0.0370822066889363,0.0794475502349146,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.158133730480597,0.0251009979380912,0.347221090268687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
