,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.244205444299742,0,0.133788907073704,0,0.0384436048918769,0,0,0.250280678912121,0.0714563522278356,0,0.107492348833497,0,-6.93889390390723e-18,0,0,0,0,0.0598096350965087,0,0,-0.0873071923298529,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0590476961640863,0,0,0,0,0,0,0,0,0,0.0518208683654071,0.0131531627562042,0,0,0,0,0,0
X601939.CH.EQUITY,0.462068963201355,0,0,0.0176509382480723,0.000390466227351937,0,-0.0311121578899165,0,0,0,0.192554688795576,0,0,0.226241685508091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008581019256719,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232925704869547,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019979175808148,0,0,0,0,0,0,0.152663598154382,0,0,0.0792287041461669,0,0.173923576305147,0.183717057666238,0,0,0,0,0,0
X601288.CH.EQUITY,0.372398719302283,0,0,0,0.371548406732316,0,0,0,0,0,0.0703217968972654,0,0,0,0.0714146501338932,0,0,0,0.0610727410655746,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0173915218865823,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.052500560442738,0,0.318620025078975,0,0,0,0,0,0,0.181470348442426,0,0.0822035577821141,0,0,0,0,0,0.199306699237721,0,0,0,0,0,0,0.0400640276161277,0,-0.00842631489225082,0,0,0.0784594606346014,0,0,0,0,0,0,0,0,0.0645750210223132,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0210325840011211,0,0,0,0,0,0,0,0,0.413718643106049,0,0,0,0,0,0,0,0,0,0.0529784871734491,0,0,0,0.129785431578302,0,0,0,0,0,0,0,0,0,0,0.0833123517033475,0,0,0.0595002586455015,0,0,0,0,0,0,0,0,0,0.260757858902234,0,0,0
X1299.HK.EQUITY,0,0,0,0,-8.67361737988404e-19,0.0197296327082412,0,0,0,0,0,0,0,0,0,0.0305341383578235,0,0.178046994613331,0.0698251087303693,0,0,0.0921031095918445,0,0,0,0,0,0,0.130848547577349,0,0,0,0,0.237370727216865,0,0,0,0,0,0,0,0,0,0.0228282885012849,0,0,0,0.208595113549674,0,0,0,0,0
X5.HK.EQUITY,0,-0.190143352719574,0,-0.0923350683447935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22389603036072,0,-0.794754717927555,0,0,0,0.486605447965225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413211472613362,0,0,0,0,0,0,0,0,0,-0.104445409553499,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.109519495559187,0,0,0,0,0,0,0,0,0.229454342362145,0,0.121077035644323,0,0.196902180332468,0,0,0,0.0816858011061058,0,0,0,0,0,0,0.0161813096345681,0,0,0,0,0,0,0,0,0,0,0.0460663309996185,0,0,0,0.0522849209618046,0,0
X601658.CH.Equity,0,0,-0.204298395992817,0.303527806653256,0,0,0,0.116330006128989,0.0410276394780583,0,0,0,0,0,-0.23434202251625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704660017378012,0,0,0,0,0,0,0,0.00479567766080072,0,0,0,0,-0.10065238048321,0,0,0,0.620954299570059,0.0463729633427851,0,0,-0.109168393323529,0,0,0
X601328.CH.EQUITY,0,0,0,0.312880938958963,0,0,0,0,0,0,0,0,0.0610606709590979,0.411216807069909,0,0,0,0,0,0.115242660417965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299920721906093,0.0388544411405527,0,0,0.0471447953612574,0,0,0.0428370161126973,0,0,0,0,0,0,0,0,0,0.0169045612931131,0
X601166.CH.EQUITY,0,0.0916042157589335,0,0.0161572128668928,0,0.158758609860199,0,0,0,0,0,0,0,0.0369741128284189,0,0,0,0,0.0245459033229793,0,0,0,0,0,0,0,0,0,0,0,0.310105384532907,0,0,0,0,0,0,0.0706639570202408,0,0,0,0,0,0,0,0.226353559076066,0,0,0,0.0848581671616043,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0796095698858066,0,0,0,0,0.0471770266818888,0,0,0.544218433554115,0,0.18695451437094,0,0.156128961367077,0,0,0.0366030033423612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.344296721782392,0,0,0,0,0,0,0,0,0.211094331304522,0,0,0,0,0.151091534277685,0,0,0,0,0,0.0317539534553818,0,0,0,0,0,0,0,0,0,0.126639816374513,0,0,0,0.121940794163172,0.0067514949473409,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.0493751498136958,0,0,0,0.493522329738401,0,0,0,0.10041330095935,0,0,0,0,-4.33680868994202e-19,0,0,0.0274478192358359,0,0,0,0,0,0,0.0528401809861409,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0387765892988862,0,0,0,0,0.0633609109248952,0,8.67361737988404e-19,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X16.HK.EQUITY,0,0.111909185375692,0,0,0,0,0,0,0,0,0,0,0,0,0.0594986631230385,0,0,0,0,0.108872350266273,0,0,0,0.0624150527117279,0,0,0,0,0,-0.0795618690864923,0,0.196829986752755,0.0588715727450366,0.234426106058711,0,0,0,0.249278065957579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0131588169234946,0,0,0,0,0,0,0,0.293627225360621,0,0.171255628304138,0,0,0,0,0.00819420186082673,0,0,0.0177000018780593,0,0.229943433989549,0,0,0,0.185470946985463,0,0,0,0
