,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0383745421874661,0.536847203514398,0,0,0,0.0202101108641564,0,0,0,0.129723561843435,0,0.0891318384594185,0,0,0,0,0,0.0321415612492332,0,0,0,0,0,0.0894428206220095,0,0,0,0,0,0,0,-0.02908092503431,0,0,-0.0485706217442582,0,0,0.0752932490784665,0,0,0,0,0,0,0,-0.00244631714318982,0,0,0,0,0.0343397986934108
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00947150878144856,0,0,0,0,0,0,0,0,0.0761737812778134,0,0.307904175620234,0,0,0,0,0,0.11533490926727,0.00162476258695867,0,0,0,0,-0.0234907553644271,0,0,0,0.0590593426233687,0,0,0,0.195349770908606,0.0982402608267258,0,0,0,0,0,0.0239342858491161,0,0.061127721202209,0,0,0,0
X601939.CH.EQUITY,0.153447493433178,0,0,0.610298509909761,0,0.0160205620615557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.134259933892351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688296902437259,0,0.0119245323054905
X601288.CH.EQUITY,0.0483897076558367,0.0433564306784735,0.194682217897321,0,0,0,0,0,0,0.12329304806004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168162003349755,0,0,0.207809333941615,0.116496222853027,0,0,0.010661626481534,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.272887307086616,0,0,0,0,0,0.0807961089671542,0,0.477211618745816,0.087018489270896,0,0,0,0,0,0,0,0,0,0,0,0.319701752897562,0,0,0,0,0.133324058765596,0,0,0,0,0,0,0,0.0207331188460514,0,0,0,-0.289641935768211,-0.119881577610831,-0.134701789399271,0,0,0,0.106739290514274
X601988.CH.EQUITY,0.0184624614052794,0,0.0455033112208583,0,0.0385409041790499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609693343677573,0,0,0,0,0,0,0.111857221162224,0,0,0,0,0,0,0,0,0,0.0442305166079744,0,0,0,0,0.0631599723821789,0,0,0,0,0,0.0984144678162312,0,0
X600036.CH.EQUITY,0,0,0,0,-0.00391908234027773,0,0,0,0.0795252202822111,0,0,4.33680868994202e-19,0,0,0,0,-0.0122667858658989,0,0.0178972052108459,0,0,0,0,0,0.614397302215341,0,0,0.0859466429802584,0.124606293907398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718944660615849,0,0.0341592043546938,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.22634165007754,0,0,0,0,0,0,0,0.202471782597947,0,0,0,0,0.0631670598649226,0,0,0.0591568623497386,0,0,0,0,0,0,0,-0.044589728885458,0.0828416067674133,0,0.300604835651226,0,0.200178168432212,0,0,0,0,0,0,0,0,0,0,-0.0808163192266399,-4.33680868994202e-19,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.21087591488803,0,0,0,0,0.0339274780571153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693785958286837,0,0,0,0,0,0,0,0,0,0,0,0,0.399232727881791,0,0.240415756940044,0,0,0.0269291041562184,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171226473161109,-1.38777878078145e-17,0,0,0.115788169446973,0,0,0,0,0,0,0.260401938626417,0,0,0,0,0,0,0,0,0.228197308421329,0,0,0,0,0.0670034563988292,0,0,0,0.00600887258798075,0,-0.00595765257751238,0,0,0,0,0.202638010718659,0,0,0,0,0,0.00228362698474992,0,0,0,0.0287995214305498,0,0,0
X601166.CH.EQUITY,0.158981426259686,0,0.134452634634938,0,0,0,0.124045180946273,0,0,0.0424373078279425,0,0,0.0125962466905297,0.192827314210148,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745084924705835,0,0,0,0,0,0,0.100644152357116,0,0,0,0,0,0,0,0.0297135664462069,-0.00690626611343805,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.176043885293661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368559026769536,0,0,0.122007519010323,0.308915468753509,0.197191898360009,0.296864636162833,-0.135222446833387,0.152604133196878,0,0,0,0,0,0,0,0,0,0,0,0.080840724224685,0,0,0,0,-0.173498653977614,0
X11.HK.EQUITY,0,0,0,0,0.0220193211865841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120902704470868,0.394760862865774,0,0,0,0,0,0,0,0,0,0.253949895681229,0.370712478289464,0,0,0,0,0,0,0,0,0,0,0,0,0.236920148521634,0.0603127380498982,0.0763662692356514,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0258235495236287,0,0.277622489546218,-3.46944695195361e-18,0,0,0.217157738553589,0,0.0776432544104037,0,0,0,0.112530174722253,0,0,0.0553875461412487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116449751762335,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.211475107536828,0,0,0,0.0947005804157735,0,0.0883642958567162,0,0,0,0,0,0,0,0,0,0.256512017883055,0,0,0,0,0.235419269087295,-0.305088357880909,0,0,0.576795311413634,0.171479398423765,0,0,0,0,0,0,0.0229634221328554,0,0,0,0,0,0,0,0,0,0,0.0429045418339681
