,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.213679520994228,0,0,0.0118588770179811,0,0.405085027272632,0,0,0.0132603164643997,0,0,0.0239752506526042,0,0,0,0,0,0,0,0,0,0,0.24676469830889,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0671549655182745,0.0640847676361076,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911990594746299,0,0,0,0
X601318.CH.EQUITY,0,0,0.116718583270164,0,0,0,0,0,0.244510297330829,0,0,0,0.0355561133797043,0,0.271062171467982,0,0.0568085895479707,0,0,0,0,0,0,0,0,0,0,0.223263123476478,0.165640783492779,0,0.0641015886440333,0,0,0,0,0,0,0,0,0.0134929262606774,0,0,0,0,-0.116573055181618,0,0.0667223135433512,0.0173783104547841,0,0,0,-0.00457211620419324,0
X601939.CH.EQUITY,0.289895869344125,0.242696117193835,0,0,0,0,0,0.506261232530094,0.081491685892489,0,0,0,0,0,0,0,0,0.0301257541610029,0,0,0,0,0,0,0,0,0,0,0,-0.0218832872200164,0,0,0,0.0606583923970314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182321699208107,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.203345424968086,0,0,0.0199512336942001,-0.125537546647566,0,0,0.0353749784070773,0,0,0.118911369371934,0,0,0.0486618303168467,0,0,0,0,0,0,0.474694863833609,0,0.0385784816147088,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496269359670864,0,0,0,0,0,0,0,0,0,-0.0204615946874299,0,0
X601288.CH.EQUITY,0.00355602542737593,0,0,0,0,0,0,0.516170482826868,0,-0.0766355520334162,0,0.0322544886050377,0,0,0,0,0,0,0.049448847190281,0,0,0,0.0616325801302515,0,0.163989554278793,0,0,0.103617785218382,0,0,0,0,0,0.0876911012830337,0,0,0,0,0,0,0,0,0,0,0,0,0.0310901703410587,0,0.000141454429185106,0,0.0519293906344284,0,0
X1299.HK.EQUITY,0,0,-0.0409379854372942,0,0,0,0,-0.075965738464914,0,0.193797287426767,0,0,-0.0180403588540709,0,0,0,0,0,0,0,0,0,0.183508133476546,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.127002058414377,0.0599031899821182,0,0,0,0,0.156774710291107,0,0,0.177546441820629,0,0,0,0,0,0.219353674427498,0,-0.123885478021987,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963942852974127,0,0,0,0,0,0,0,0,0,-0.139818770426642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418877583876822,0.0698058100071795,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0165710627253008,0
X601988.CH.EQUITY,0,0,0,0,0.523843256690153,0,0,0,-0.00784532938055324,0,0,0,0,0,0,0,0,0.283657949178358,0.0428415870384607,0.146065751451629,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.041793633356323,0,0,0,0,0,0,0,0,0,0,-0.0982913872065205,0,0,0.00140255684879176,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0512290279350729,0,0,0,0,0,0,0,0.166251739696453,0,0,0,0,0,0,0,0,0,0,0,0.130879410601764,0.031428245275285,0,0,0.115413328324792,0,0,0,0,0.0255561348276571,0,0.14373560625038,0.0281483885143415,0,0,0,0,0,0.378201781339547,0,0,0,0,0,0.0303625597484687,0,0,0,0,0,-0.0356091971209259
X388.HK.EQUITY,0,0,0,-0.0860928906573356,0,0,-0.112499206578752,0,-0.0902458493772008,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.197174899597964,0,0,0,0.115600439953553,0,0,0,0,0,0.488581467892083,0,0.0751263412187872,0,0,0.123930710930838,0,0.131391277291819,0,0
