,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.359366707150694,0,0,0.084226333437805,0,0,0,0,0,0,0,0,0.0395720791083329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338988859989657,0,0,0,0.206050281062919,0,0,0.0290653610100732,0,0,0,0,0,0,0,0,0.209810652722522,0,0,-0.00158987938834498,0,0
X601318.CH.EQUITY,0,0,0,0,0.022318672918443,0,0,0.0233811697774096,0.145131813742249,0,0.053446288265492,0,0.0996059231033235,0,0,0,0,0,0.215348957410833,0,0.228888712711735,0,0,0,0.0247699334760782,0,0,-0.0150762022436371,0,0.0824700789585091,0,0,0,0,0,0,0,0.032790256895568,0,0,0,0,0,0.0370504835821373,0,0,0,0,0,0,0,0,0.0854772695751316
X601939.CH.EQUITY,0,0,0,0.249972507581635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728308781495832,0,0.0290273602984828,-0.267089455520247,0,-0.16609590098004,0.0188787738803253,0,0.123444737137704,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,-0.0961690244799853,0,0,0,0,0,0,0,0,0,0,-0.0560062241180537,0
X601288.CH.EQUITY,0.170038549372906,0,0.010780287267867,0,0,0.0576199737559629,0.383951242549203,-0.0710380355448896,0,0,0,0,0,0,0,0.0474119473293834,0,0,0,0,0,0.0519574084255994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198282393370485,0,0,0,0,0,0,0,-0.101847187738609,0
X600036.CH.EQUITY,0,0.180834835824677,0,0,0,0.0679023152040878,0.0915999491136677,0,0,0,0,0,0.201705245080739,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.312893949292206,0,0,0,0,0.0248795174715053,0,0,0,0.0813932476166383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179302718660859
X601628.CH.EQUITY,0,0,0,0.101676874968222,0,0,0,0,0,0.0334273694205705,0,0,0,0,0,0,0,0.0583819666118834,0,0,0,0,-0.0996038471031519,0,0.263866285512587,0,0,0,0,0,0,0,0.253060773695224,0,0,0.487656662733808,0,0,0,0,0.0193448474917335,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.249790931630486,0.00246321586752052,0,0.0614762951932855,0.0596896544243038,0,0,0,0,0,0,0,0.179053785069956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263766553281783,0,0.104064806641008,0,0,0,0,0,0.00521953506266778,0,0,0,0,-0.0841016975671479,0,0,0,0,0,0,0.344892411383044,0,0.00993404979196309,0
X1299.HK.EQUITY,0,0,0,-0.0711015587937275,0,0,0,0,0,0.177276634296161,0,-0.00494742242532322,-0.116478431313893,0,0,0,0,0,0,0,0,0,0,0,0,0.207681201227976,0.0550575083485873,0,0,0,0,0,0,0,0.0306537059681023,0,0,0,0,0.0700429960086688,0,0.116082369073681,0,0.0615805991464994,0,0.0198607558590316,0.158703348852441,0,0.13529255980415,0,0.0361471587539169,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659277468319759,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0373509350204348,0.10441572496444,0.609258254776533,0,0,0,0.0544674900722773,0.106399532451207,0,0,0,0,0,0,0,0,0.207214599302508,-0.0972923455295691,0.0993227135071927,0,0,0,0.130176545321157,0,0.173590981032059,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.143991373615516,0,0,0,0,0,0,0,0,0,0,0,-0.0148265901774449,0,0,1.73472347597681e-18,0,0.479759966355647,0,0.185541820368365,0,0,0,0,0.119660903396324,0.150330977573549,0,0,0,0,0.0785575775667258,0,0,0.0201175880498105,0,0,-0.0583078489385074,-0.176094953526128,0.105661236012765,0.0329939874802307,0,0,0,0,0,0
X601658.CH.Equity,0.1773199462454,0,0.0871924641558125,0,8.67361737988404e-19,0,0.033051799747983,0,0,0,0,0.0331776495064064,0.0450058254981186,0,0,0,0,0,0.380600555069144,0,0,0,0,0,0,0,0,0.0120580710117247,0,0,0,0,0,0,0,0,0,0,0.000828154583207178,0,0,0,-0.151680770386208,0,0,0,0,0,0.0957067350052444,0,0,-0.0601480444612617,-0.0195975746778186
