,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.0319708797773468,0.183421593211394,0.162809910606768,0.0777806199058078,0,0,-0.0440298122565476,0,0.0251802584571092,0,0,0,0,0.0229406968301526,0,0.129555918216365,0,-0.112766186178747,0,0,0,0,0,0.0146512620667487,0,0,0,0,0,0,0,0,0,0.0513520908522297,0,0,0,0,0.082859169750817,0,0,0.428134949650608,0,0,-0.0150790037682775,0,0,-0.0933049694309374,0,-0.0938544129083205
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0112353371470817,0,0,0,0,0,0.169686136219888,0,3.46944695195361e-18,0,0.33477536979454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198261890559459,0,0,0.0495023512964639,0,0,0,0,0,0.00325685560653504,0,0,0,0,0,0,0,0,0.15736136847365
X601939.CH.EQUITY,0,0,0,0,0.665860647182303,0,0,0,0,0.00634362755917399,0,0.306126483171206,0,-0.0368057111354863,0.0442049702062847,0.0245247039713166,0,0,0.0232500333986755,0,0,0,0,0.0277963284056699,0,0.0460496639645985,0.0209427001085871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592091467726117,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.159667509739917,0.108638122658654,0,0,0,0,0,0,0.319363946686059,0,0,0,0,0.140568041688501,0.0824949790875048,0,0,-0.0413067148490301,0,0,0,0.0221752650553365,0,0.0524136846476772,0.0941019432142784,0,0.143227321217544,0,0,0,0,0,0,0,0,0,0,0,0.136960786537265,0,0,0,0.00133636930857933,0
X601288.CH.EQUITY,0.175228682305683,0,0.831948865338128,0,0,0,0,-0.0739546979502929,0,0,0,0,0,0,0,0,0.0228070086226769,0,0,0,0.0119552530054635,0,0,0,0,0,0,0,0,0.0166885747261401,0,0,0,0,0,0.0556203941063658,0,0,-0.0192742894779384,0,-0.173356277528259,0,0,0,0,0,0,0,0,0.0264361466073003,-0.014698658636712,0,0
X600036.CH.EQUITY,0.230231508787404,0.0383348920692792,0.216992364993272,0,0,0,0,0,0,0,0,0,0,0,0,0.183103390826713,0,0,0.0291736462272513,0,0,0,0,0,0,0.240880320833615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212772676898471,0,0,0.0101033838582351,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.148058096221879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631037541709077,0,0,0,0,0,0,0,0,0.00796524427482277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509166224181434,0,-0.0404557350340802,-0.0647005458190388,0,0.916847277444684,0,-0.0796531243098535,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.261301859630804,0,0,0,0.0915116654285896,0,0,0,0,0,0,0,0.236676173113812,0,0,0,0.086054219979645,0,0,0,-0.0464496534307747,0.0935132947303901,0,0,0,0,0,0.0370049398633502,0,0,0,0,0,0,0.113284937254187,0,0,0.0381784914990095,0,0,0,0,-0.0396107069014681,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759125560935709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295666081871636,0.0648207801190961,0,0,0,0,0,-0.253001045718388,0,0,0,0,0,0,0.0697196732271591,0.341185862147428,0.104196459051974,0,0,0.0589243444701952,0,0,0,0,0
X388.HK.EQUITY,0,0.0294213733676811,0,0.147946767466107,0,0,0,0.133931731353465,0,0,0,0,0,0,0,0,0,0,0,0,0.0820140885604506,0.395018261796376,0.138619055769762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263067851429737,0.120423141065416,0.134173156550921,0,-0.185716447722306,0,0,0,0,0,0,0,0,0,0,0,0.068144133255612
