,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.144130918147121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858079955653956,0,0.019474537720242,0.331737156144154,-0.183222835221349,0.405214661811351,0.247562461491223,0,0,-0.0813169168164026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236002078351475
X601318.CH.EQUITY,0,0,0,0,0,0.306549196631115,0,0,0,-0.0687635135718568,0,0,0,0.0608787866232562,0,0,0,0.0245228191437922,0,0,0,0,0,0,0,0,0,0,0,0.0219620969381165,0.0823282290205872,0,0,0,0,0.262127088216619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068201443861762
X601939.CH.EQUITY,0,0.0400858877341488,0,0.809370042185443,0,0,0.0050524899937736,0,0,0.0357990180576319,0,0.0118884944594325,-0.0572198028118123,-2.16840434497101e-19,0,0,0,0.0999546649443175,0,0,0,0.00777278582859135,0,0,0,0,0,0.0263667308269148,0,0,0.0245236026060246,0,0,0,0,0,0,0.0821326957555199,0,0.0219038713391194,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.974102656860822,0,-0.044179553122214,0,0,0,0,0,0,0,0,0,0,0.0270404708703557,0,0,0,0,0,0,0,0,0,0,0,0.0310233383180279,0,0,0,0,0,0,0,0.000577582518944176,0,0,0.0331385023338899,0,0,-0.0829513105555066,0,0,0,0,0.0220969042712954,-0.00674235086919058,0,0,-0.101420179942265,-0.0445500581499662,0
X601628.CH.EQUITY,0.00581672739821881,0,0,0,0,0,0,0,0,0.317022794824694,0.15828950647866,0,0,0,0,0,0,0,0,0.362015974569819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163239352146954,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.219595476346122,0,0,0,0.0326839058784368,0.0751270787090102
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0,0,0
X601988.CH.EQUITY,0,0,0,0.033501688259917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346347001909737,0,0,0,0,0,0,0.0340222210817441,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387221892248774,0,0,0,-0.0833218113123045,0.0249123700377348,0,1.01004424583029,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0672919323940461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372292938494511,0,0,0,0,0,0,0,0,0,0.0980487578460816,0.263461252596463,0,0,0.00259459824567528,0,0,0,0,0,0.0489536670046719,0,0,0,0,0.0943678408438217,0,0,0,0,0.0781774783488954
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154140367123473,0,0,0,0,0,-0.0550540338583589,0,0,0.157679750269361,0.500263815161358,0,0,0,0,0,0,0,0,-0.100016980237306,0.107856245217064,0,0,0,0,0.0314682404066211,0.0667469058279254,0,0,-0.14383255085518,0,0.0566578503188327,0.129393318881429,0,0
X388.HK.EQUITY,0,0,0,0,0.136420169836018,0,0,0.157846268126335,0,0,0,0,0,0,0,0,-0.0596536226332245,0,0,0,-6.93889390390723e-18,0,0.356268212490283,0,0.232844060623031,0,0,0,-0.00258709556808381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237519684105804,0,0,-0.246656733911843,0,0,0.273907248077476
