,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.403833846075531,0.0196181995376343,-6.93889390390723e-18,0,0,0,0,0,0,0.276243114567037,0,0,0,0,0,0,0,0,0,0,0.0987975523212262,0,0,0.032142631839755,0,0,0,0,0.016348171685733,0,0,0,0,0,0,0,0,0,0,0,-0.0154386448731078,0,0.0497343415521704,0,0,0,0,0,0,0.0271322779776556,-0.126025989124245,0
X601939.CH.EQUITY,0.334569956227766,0,0,0.0258961629242203,0,0,0,0,-0.0435400256532525,0,0.189981108612777,0,0,0.0905423930186444,0,0,0,0,0,0,0,0,0,0,0.207076462243524,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279004283234177,0,0,0,0,0,0,0,-0.00786551602959833,0,0,0.128893765401746,0,-0.0464086342175078,0,0.0053905925651672
X601318.CH.EQUITY,0,0,0,-8.67361737988404e-19,0.296518956332311,0.0910833762851233,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00420568989982934,0,0,0,0,0,0,0.188651564187955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822736163837994,0,0,0.1052234340155,0,0,0,0.123793350124623,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.309389519324955,0.059399458695722,0,0,0.18693143340954,0,0,0,0,0,0,0,0,0.194046709895582,0,0,0,0,0,0.0508129013119478,0,0,0,0,0,0,0,0,0.00593800585319039,0,0,0,0.119267458104698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.450228199923714,0,0,0,0,0,0.238585170348094,0,0,0,0,0,0.125061787518995,0.0818180965581769,0,0,0,0,0,0,0.0494328114368827,0,0,0,0.101673410592326,0,0,0,0,0,0,0,0,0,-0.531224801713156,0,0,0,0,0,0,0.103914237301037,0,0,0,0,0,0,0,0.251982115758956
X600036.CH.EQUITY,0,0.0742433693213997,0,0,0,0,0,0,0,0,0,0,0.180483565541256,0,0,8.67361737988404e-19,0,0,0,0.00464517439685555,0,0.270855069395468,0,0.00676608021744957,0,-3.46944695195361e-18,0,0,0,0,0,0.28504453186084,0,0,0,0,0,0,0,0,0.0725660716747783,0,0.0447223693490998,0.0289512665800695,0,0,0,0.0929166089578042,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240067952555734,0,0,0,0.480603103460644,0,-3.46944695195361e-18,0,0,0.0271431449126059,0,0,0.0767680328399743,0,0,0,0,0,0,0,0,0,0,0,0,0.111903824852306,0,0,0,0,0,0,0.0325087659354165,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.405983271261681,0,-0.248371755763174,0,0,0,0,0,-0.00301909749667659,0,0,0.33442157372316,0.770638677612514,-0.0368298390444321,0,0,0.256225413068177,0,0,0,0,0,0.389642015728059,0,0,0,0,0,0,0,0,-0.243649057654908,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.092342789641381,0,0,0,0,0,0,0,0,0,0.368531470288639,0,0,0,0.0403327397328076,0,0,0,0,0,0.00395002931434553,0,0.0458461391737248,0,0.0828323897967795,0,0,0,0,0.197982512989724,0,0,0,0,0,0,0,0,0,0.163486552839009,0,0.03747007985755
X601658.CH.Equity,0,0,0,0.108669860660048,0.152509270645974,0,0,0,0,0,0,0,0,0.142661205535654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816895341600669,0.122488257088402,0,0,0,0,0,0,0,0.212237075809668,0,0,0,0,0,0,0,0,0,0,0,0.387001634886071,0,0,0.0512556640097596,0
