,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119853865196826,-0.0884122173827969,0,0,0,0,0,0,0.411020516132627,0,0,-0.131656147970123,0,0,0,0,0,-0.107894378497637,0,0,0,0,0,0,0,0,-0.0126127794928531,0,0.708765340606939,0,0,0,0,0,0,0,0,-0.0361779763351776,0,0.0326000720371041,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.060572728193798,0.00650181273947338,0.169776552532983,0,0,0,0,0.130742642757634,0,0,0,0,0.078455234727513,0,0.104328588576939,0,0,0,0,0,0.0375357320309544,0,0,0,0.0497947704389115,-0.0310188933490742,0,0.0386885092028045,0.0704640214048336,0,0,0,0,0.237001997153961,0,-5.42101086242752e-20,0,0,0.00508747428877388,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.361961757991773,0,0,0,0,0,0,0,0,0.0330457416543519,0,0,0,0,0,0,0,0,0,0,0,0,0.152352988472818,0,0,-0.29576289666207,0,0.0416491434417347,0,0,-0.0432907618420961,0,0,0,0,-0.0618837790993809,0,0.0499506175086615,0,0,0.599972892038022,0,0,0,-0.0129904488844534,0,0,0,0,0,0,0.108109059261261
X601288.CH.EQUITY,0,0,0,0,-0.167271408900811,0,0,-0.00718714334113398,0,0,0.431277691189694,0,0,0,0.358732682106343,0,-0.0597539759438773,0,0,-0.154223909828195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153003844331067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.147326201508363,0,0.166400012395525,0,0,0.153941973200081,0,0,0,0.215905719819394,0,0,0.0933222950675317,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.174583911115697,0,0,0,0,0,0,0,0,0,0.147775433982666,0,0.0681945623216255,0,0,0,0,0,-0.0756785289802474,0,0,0.148994626587743,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.404830790766288,0,0,0,0,0,0,0,0,0,0.045875030195812,0,0,0.00604697321393424,0,-0.151069570216751,0,0,0,0,0.292836661318388,0,0,0,0,0,0,-0.32444726494582,0,0,0,0,0,0,0,0,0,0,0,0,0.00820906424409164,0.113475436908465,0,0,1.73472347597681e-18,0,-0.039739937327921,0.0197034892848271
X600036.CH.EQUITY,0,0.268514983145614,-0.0603241130810084,0,0,0,0,-0.127886029812009,0,0.501573146843508,0,0,0,0,0,0,0.0907036642686073,0,0,0.27929615495921,0,0,0,0,0,0,0,0,0.108531048927323,0,0,0,0,-0.134441666686901,0,0,0,0,0,-0.0616145290907597,0,0,0.229148885034848,0,0,-0.0768111324563129,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.0263207729204264,0,0.246441887047146,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0684497044737129,0.0478776216576603,0,0,0,0,0,0,0.246803475636526,0,0.0135860998740492,0,0.0924714602544793,0,0,0,0.0399151489524032,0,0,0,0,0,0,0,0,-0.222902044388131,0,-0.111432625563559,0,0,0.062022889048845,0,0,0,0
X601628.CH.EQUITY,0,0.046596103192723,0.0296268651203864,0.0751190619191546,0,0,0,0,0,0,0,0,0,0.360031108542428,0,0,-0.0211035134957316,0,0,0,0,0,0,0,0.123356204817568,0,0,0,0,0,-0.011875927145313,0,0,0,0,0.159373241149804,0.0573204416180572,0,0,0,0,0.202200978260343,0.0554624809558292,0,0.0885752273504922,0,0,0,0,0,0,-0.0704056335403092
X601328.CH.EQUITY,0,0,0,0,0,0,0.629250514099053,0,0,0,0,0,0,0,0,0.118372982877935,0,0,0,0.154128656580349,0,0,0,0,0,0.151658483781814,0,0,0,0,0,0,0,0,0,0,0,-0.0035452047653161,0,0,0,0,0.214901961297941,0,0,-0.0361599931873103,-0.280820122871518,0,0,0,-0.0346277799492524,-0.0616825144113855
X601166.CH.EQUITY,0.173878320486822,0,0,0.253944826272863,0,0,0,0,0,0,0,0,0.29599212177073,0,0,0,0,0,0.101251663555361,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0457794614551636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.00677636209058076,3.46944695195361e-18,0
X601319.CH.EQUITY,-0.0271444481297822,0,0,0,0,0,0,0,0,-0.079190763180447,0,0,0,0,0,0,0,0.0720841595912817,-0.174933848283954,0,0,0,0,0,0,0,0,0,-0.0304709626366269,-0.00631077586038791,0,0,0,0,0.295600491621695,0,0,0,0,0,0,0,0,0.492606873145742,0,0,0,0,0,-0.00383684492664459,0,0
X600000.CH.EQUITY,0,0,0.110505616304094,0,0.00444136160774269,0,0,0,0,0.0846948712854799,0.579679452364129,0,0,0.148066236825298,0,0,0,0,0,0,0.14072429131694,0,0,0,0,0.223719983595844,0,0,0,0,0,0,0,-0.179957664813367,0,0,-0.231362564358597,0,0,0,0,0,0,0,-0.0530040364956291,0,-0.11079169674278,0,0,0,0,0
