,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.410347902811862,0.0758532071674432,0,0,0,0,0,0,0,0,0,0,0.053210618488363,0,0,0.0759272600899044,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0516556952153147,0,0,0,0,0,0,0,0,0,0.0782679962400262,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.132514802498047,0.254875281056262,0,0,0,0,0,0,0,0,0.288984955392613,0,0.0811119426947435,0.0435354393682141,0,0,0,0,0.0971756392690069,0,0,0,0,0,-0.0111475157592737,0,0,0,0.0603058506300549,0,0,0,0.0234267428091298,0,0,0.0157841136311599,0,0,0,0,0.0303908012958519,0.00282020630181066,0,0,0
X601939.CH.EQUITY,0,0,0,0.709803621180294,0.0319927622010875,0.0528902072180632,0,0,0,0.243646859344917,0,0,0,0,0,0,0,0,0,0,0.0476620302518519,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0223714380159978,0,0,0.0226170177696863,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.26177072020261,0.0344314142796349,0,0.7583686500577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132314158035432,0,0,0,0.112663950899779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.149985668498723,0,0.300972261053033,0,0,0,0,0.0432320384275908,0,0,0,0,0,0,0.0206323832937886,0,0,0,0,0,0.0145732020584987,0,-0.139969943996494,0,0,0,0,0,0,0,0,0.109302118300808,0,0,0.282311422727664,0,0,0,0,0,0,-0.0573422982071771,0,0.0584846584176013,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.368052450125751,0,0,0,0.0901404851597067,0,0,0,0,0,0,0.0951902431278571,0.0402319538233684,0,-0.0703837600003386,0,-0.0705032313903337,0,0,0,0.244606114865606,0,0,0,0,0,0,-0.222584168593415,0,0,0,0,0,0,0,0,0.0691589788841957,0,0,0,0,0,0,0,-0.0306664569430604,0,-0.122612248642518,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.438684284163258,0,0,0,0,0,0,0,0.185019676621659,0,-0.113878211820779,0,0,0,0,0.203417100449779,0,0,0,0,0,0.175679968836264,0,0,0,0,0,0,-0.0112386129792795,-0.0123501761911715,-0.19532555027071,0.151505989359986,0,0,0,0.124348124159681,0,0,0,0,0,0,0.0100889099458172
X1299.HK.EQUITY,0,0,0,0,0.226619039832151,0,0,0,0,0,0,0,0.00203434035400149,0,-1.73472347597681e-18,0,0.233220563067742,0,-0.0210906103169199,0,0,0,0,0,0,0.0562325900702721,0,0.129958871301811,-0.164497961316818,0,0.079557008869156,0,0.00679884088125993,0,0,0,0.382175137515733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487705432245506
X601628.CH.EQUITY,0,0.12573163227452,0,0.0017027098603413,-0.0907639933834165,0,0,0,0,0,0,0.0232596789365055,0,0,0,0,0,0.193642907163016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407552994936089,0,0,0,0,0,0.20383473372307,0.0662181572276882,0,0.078141926012233,0,0,0,0,0,0,0
X601328.CH.EQUITY,-6.93889390390723e-18,0,0.153476914597909,0,0,0,0.383097766128777,0,0,0,0,0,0.464956460138557,0,0,0,0.0411394351337312,0,0,0,0.0891453547464738,0,0.204002783509086,0,0,0,0,0,0,0,-0.0111100261650229,0,-0.0730942729662935,0,0,0,0,-0.083152197610348,0,0,-0.0720548127529017,0,0,0,0,-0.120623999409205,0,0,0,0,0,0
