,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0813889285103507,0.481204182584623,0,0,0,0,0,0,0.0497132042997161,0.130043365289547,0,0,0.19534094025715,-0.0193641574906643,0,0.0779172535300875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420735770195009,0,0,0,0,0,0,0,0,0,0,0,0,0.0398221113599162
X601318.CH.EQUITY,0,0,0,0,0,0,0.0347658443825478,0.0933178118865469,0.283179230112362,0,0,0,0,0,0,0.0588473838424328,0.337681739421577,0.0881665180311752,0,0,0,0.0655462856538685,0,0,0,0.0186999226547243,0,0,0,-0.0405584151988881,0,0,0,0.00117727478023032,0,0,0,0,0.0623919472179284,0,0,0,0.00109605483995694,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.177402694343542,0,0,0.451910716118965,0.0212104561838988,0.0942397343963777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16432237512598,0,-0.0149987052475605,0,0,0,0.0269668769289581,0,0,0,0,0,0,0,0,0,0,0,0,0.0324581427220598,0,0.0164445981557364,0.0147295435251291,0,0.0648218468253898
X601288.CH.EQUITY,0,0,0.273602017216341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176113513664474,0,0,0.0524678381369273,0,0,0.00691819933425709,0,0,0,0,0,0,0,0,0,0.0134831530550048,0.27891628589296,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0741011160234188,0,0,0.19636429554104,0,0.238609078527612,0,0,0,0,0.272853518515426,0,0,0,0,0.116459201420497,0.0533441502549126,0.0109558977191903,0,-0.264729501573782,0,0,0,0.202578745847809,0,0,-0.172753535504454,0,0,0,0,0,0.135112013761909,0,0,0,0,0,0,0,0,0,0,0,0.104477768918671,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.211574722878441,0,0,0.0472267548885737,0,0.205058737146548,0,0,0,0.20974052119017,0,0,0,0,0,0,0,0,0,0,0.248482380887439,0.0169871939500653,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102683737073933,0,0,0.266556913713059,0,0,0,-0.0171014526177193,0,0,0.0127386803824411,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0125280303832103,0,0,0,0,0,-0.034023007689177,0,0,0,0,0,0,0,0,0,0.720967041529128,-0.017523121740348,0,0.0697938507369267,0,0,0.108200689109664,0,0,0,0,0,0,0,0,0,0,0.106039092280542,0,0.0576655168753943,0,0,0,-0.0137883879311732,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.251713594575855,0,0,0,0,0,0,0,0,0.0940795493022406,0,0,0,0,0,0.043154454961792,0,0,0,0,0,0,0.0499541002521022,0,0.0833165886939311,0,0.0243950922552502,0.30102049921545,0,0,0.170817006236763,0,0,0,0,0,0,-0.0444047499567482,0,-0.0462004997996663,0,0.0800177919976973,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.151839572531144,0,0.0399914639466444,0,0,0,0,0,0,0,0,0,0,0,0,0.0648912648724906,0,0,0,0,0,0,0,0.146327288844857,0,0,0,0,0,0,0,0,0,0,0,0,0.370628492219477,0,0,0.129700763379638,0.0606064142120996,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.238738811780033,0,0,0,0,0,0.026765637382285,0,0,0,0,0,0.314135106302795,0,0,0,0,0,0,0,0,0,0.365602309961936,0,0,0,0,0,0,0,0,0,0,0.0158587964951137,-0.00188347644636934,0,0,1.0842021724855e-19,0,0,0,0.0643213904527604,0,0,0,0,0.082456340849339,0,0,0,-0.0117168364300471,0
X601166.CH.EQUITY,0.246574005180921,0,0,0,0,0,0.0905356639252483,0,0,0,0,0,0.286027501913206,0,0,0.0185281398737456,-0.0330623534104277,0.0159382674472115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859884409188765,0,0,0,0,0,0,0,0,0.066245519553683,0,0,0,0,0,0,0.0315132183460843,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.350930918522923,0,0,0,0,0.218616989998859,0,0,0,0,0,0.035607093009473,0,0,0,0,0.375697255992427,0,0,0.285091516653819,0,-0.0299738564046377,0,0,0,0.311740118297516,0,0,0,0.0582556603728836,0,0,0,0,-0.224326027943897,0,-0.0426642612982262,0,0,0,0,0,0,0,0.19260313663883
X600000.CH.EQUITY,-3.46944695195361e-18,0,0,0,0.0606283363753062,0,0.29190821198391,0,0,0,0.285192585324821,0,0,0.0809254738631483,0,0,0,0.11074349555909,0.0228680868144743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154492957713199,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.272621830666449,0,0,0,-0.161485382493954,0,0,0,0,0,0,0.171081261195742,1.38777878078145e-17,0.43543572199892,0,0,0,0,0,0,0.061938504571449,0,0,0.208691134160871,0.33408251235011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168778201735463,0.0151748018680694,0.00659594158227759,0.0562235931961794,0,0,0.108765414790117,0
X16.HK.EQUITY,0,-0.0866347936639673,0,0,0,0,0,0,0,0,0,-0.0375985052025279,0,0.136693035774733,0,0,-0.27868547719896,0,0,0,0,0,0,0,0,-0.103047492126287,0.176356760301363,0,0.175423747488259,0.274825319052115,0.354982867385809,0,0,0.209683997214563,0.301985147423289,0,0,0,0,0,0,0,0,0,0,0.102390999843592,-0.148488881957311,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.000153735076110725,0,0.00640295893183025,0,0,0,0,-0.0449377923728415,0,0,0,0,0,0,0,0,0,0,0.0248466524249673,0,0,0,0,0.0363758681762916,0,0,0,0.0556061549124008,0.731676087739119,0,0,0,0,0,0.0637174267270974,0,0,0,0.043763359683135,0,0,0,0,0,-6.93889390390723e-18,-0.0522738250368187,0
