,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.379193635598856,0,0.0217679401143049,0,0,0,0.0279569423414208,0,-4.33680868994202e-19,0,0,0,0.0953065162758571,0.149111384571874,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0781935791938085,0,0,0,0,0,0,0.0355907163444724,0,0.00504041626058285,-0.000577209540580392,0,0.0390175334684965,0,-0.088255171481347,0,0
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0,-0.0160481180590985,0,0,0,0,0.175398244802725,0,0,0,3.46944695195361e-18,0.355607602415307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179364593886923,0,0.0921748638674386,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.144514566960501
X601939.CH.EQUITY,0.00789114792553309,0,0,0,0.695782684902298,0,0,0,0,0.0421515854402178,0.210604166957941,0,0,-0.0311460382779057,0,0.048858087851997,0,0.0622425355712267,0,0,0,0,0,0.0151312595450829,0,0,-1.73472347597681e-18,0,0.0187247196077327,0,0,0,0,0,0,0,0,0,0,0,0.0478462837092445,0,0,0,0,0,0,0,0,0,0,0,-0.0505254910164168
X601628.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.158982937213524,0,0.0678954320842532,0,0,0,0,0,0,0.333304814569885,0,0,0.196863961033333,0,0.0892734816557814,0,0,-0.00412597700023605,0,0,0,0,0,0.163123493196523,0.0339963127853921,0.0755109915568391,0,0,0,0,0,0,0,0,0,0,0,0.15056166811314,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.922042060487155,0,0,0,0,-0.0562066470515411,0,0.0223947272145413,0.116377341284646,0,0,0,0,0,0,0,0,0,0,0.00823208592304571,0,0,0,0,0,0,0,0.0261907847743538,0,0,0,0,0,0,0,0,-0.0237251098139838,0,0,0.0119649431578639,-0.0670558822814987,0,0,0,0,0,0,0,0,0.0172957108474076,0
X600036.CH.EQUITY,0,0.228066857431973,0.0740172246268275,0,0.159018818728378,0,0,0.0961261488668679,0,0,0,0,0,0,0.255796726690446,0,0,0.0865655355157485,0,0,0,0,0,0,0,0.203707078807708,0,0,0.0558058014978936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.133683164813438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540124477127814,0,0.0311163235275302,0,0,0,0,0,0,0,0,0,0,-0.0544499439111405,0,0,0,0,0,0,0,0,0,-0.0919925071936526,0,0,0,-0.104300555087847,0.899685830430314,0,-0.0432200141328104,0.0105321818990699,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.095451428402796,0,0,0,0,0,0,0,0,0,0,0,0,0.285456351978785,0,0,0.17848675789072,0,0,0,-0.105300378059322,0,0.0848696931541004,0,0,0,0,0.120248164723091,0.0226498262069136,0,0,0,0.104860741135931,0,0.120694555787708,-0.0403589605791805,0,0,0,0,0,0,-0.0102235077077879,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.225299177441598,0,0,0,0,0,-0.0474475148670829,0,0,0,0,0,0,0,0.082637642384865,0.345557306454154,0,0.126023395166118,0,0,0,0,-0.054564981979503,0,0,0.0917906895032202,0,0,-0.0486588062948314,0.147212187668159,0,0.313558549618475,0.0339171537445783,0,0,0,0,0.0682612155836603,0,0,0
X388.HK.EQUITY,0,0.0977962790973171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161288547840164,0,0,0,0.103700271683017,-3.46944695195361e-18,0.0553290024672244,0,0,0,0,0,0,0.110892490291945,0,0,0.0965722906721369,0,0,0,0.178414951354704,0.117160736903698,0.210252376715862,0,0,0,-0.26066117466273,0,0,0,0.30202752626852,1.38777878078145e-17,0,0,0,0,0.0321868472848672
