,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.211100488487583,0,0.0177718357219485,0,0,0.386778145560304,0,0,0,0.0205467732484416,0,0,0,0,0,0,0,0,0,0,0,0,0.23740675132165,0,0,0,0.0262011078240731,0,0,-5.42101086242752e-20,0.101008779296819,0,0.0669026067774395,0,0,0,0,0,0,0,0.0299924791613671,0,0,0,0,0,-0.101451539339866,0,0,0,0
X601318.CH.EQUITY,0,0,0.128877551228074,0,0,0,0,0,0.168399401246951,0,0,0,0.205252070677542,0,0.09148064204417,0,0.0336483142319293,0,0.0465016368542471,0.00949859376569395,0,0.0584046415516027,0,0,0,0,0,0,0.179073839436815,0,0,0.0480055577224788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152161250590824,0.152087682546518,0,0,0,0,0,0
X601939.CH.EQUITY,0.54090709406959,0.0948674354906722,0,0,0,0,0,0,0.133726677955766,0,0.130940694903297,0,0,0,0,0,0,0.0542830248810696,0.148654020612951,0,0,0,0,0,0,0,0,0,0,0.187738480347117,0,0,0.0375016390604634,0,0,0,0,0,0.076715708646059,0,0,-0.0863505897035137,0,0,0,0,0,0,0,0,0.0137946313308685,0,0
X600036.CH.EQUITY,-0.0232515001633194,0,0,0,0,0.212102052799856,0,0,0,-0.127436304481149,0,-0.0356451843762003,0.108747504847806,0,0,0.137319344633841,0,0,0.153034166305511,0,0,0,0,0,0,0.425579687000815,0,0,0,0.0434031712464474,0,0,0,0,0,0,0,0,-0.0679173012022192,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0461855845710053,0,0,0,0,0.552045178412784,0,-0.0805506718050452,0,0,0,0,0,0,0,0,0.0358706006174344,0,0,0,0,0.0881713965533803,0.104464489637765,0,0,0,0,0.112962872782265,0,0,0.079624046781954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020086901514771,0.00122371841978245,0.00579472116943641,0.0387881132874934,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0624497567996001,0,0.127791971044533,0,0,-0.0216770721452835,0,0,0,0,0,0,0,0,0,0,0.212298143930394,0,0,0,0,0,0,0,0,0.0774834382801657,0,0,0,0,0,0.056660314252627,0,0,0.106972715001506,0,0,0.141712243084709,0,0,0,0.210345203645131,0,-0.170520960290273,0,0
X601628.CH.EQUITY,0,0,0,-0.0204713539439947,0,0.0213006683776841,0,0,0,0,0,0,-0.00783079714648583,0,0,-0.0302958947143392,0.123602648153268,0,0,0.00132809431747165,0,0,-0.140247894523225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464273833876387,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0346504142005416,0
X601988.CH.EQUITY,0.0313370255970522,0,0,0,0.479027706249216,0,0,0,0,0,0,0.0425299277549051,-0.0479740464831933,0,0,0,0,0.229569474016501,0,0,0,0,0,0,0.0105361131097253,0,0,0,0,0,0,0,-0.104275590703582,0,0,0,0,0,0,0,0,0.116622493283511,0,0.146225272170228,0,-0.0411599188567419,0,0,0,0,0,0,-0.0675794371813892
X5.HK.EQUITY,0,0.145553802143397,0.0027176408437322,0,0,0,0,0,0,-0.182729196546914,0.0651675089685346,0.089017776348696,0,0,0,0,0,0,0,0,0,0,0,0.222892433247243,0,0,0.152546718559941,0.0378928134432222,0,0,0.000295927080923694,0,0.132818354426446,0,0,0,0,0,0.254804417723742,0,0,0,0,0,0.218334214301588,0,0,0.0171058949093701,0,0,0,0,-0.0468380639420514
X388.HK.EQUITY,0,0,0,-0.069605158538544,0,0,-0.110828714017754,0,-0.210755674448514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835408331663221,0,0,0,0,0,0,0,-0.179208725878708,0,0,0,0,0.216763362720253,0,0,0,0,0.199325727230599,0.219921001092854,0,0,0,0,0.114799788099975,0,0.118891639018888,0,0
X601166.CH.EQUITY,0,0,0.028731967043192,0,0,0,0,0,0,-0.11322734048135,0,0,0.409640454147955,0,0,0,0,0,0,0,-0.0293552765987492,0,0,0,0,0,0,0,-0.0696117551387715,0.238700101974282,0.0616265166498438,0.0846925156498115,0.0339591242861243,0,0,0,0,0.0909334295716145,-0.107004934593603,0,0,0,0,0,0,0,0,0.081778736703907,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.0296938253804818,-0.0902532775402292,0.065164638859731,0.485517158018542,0,-0.0142777782703242,0,0,0,0,0.148616290236892,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.404625659276945,0.0872741071146259,0,0,-0.114248543193767,0,0.0720162165451987,0,0,0,0,0,0,0.151304549305303,0,0,0,0.125930501171015,0,0,0,0,0.055864932180637,0,-0.0396677975049797
X000001.CH.EQUITY,0,0.00363272357219064,0,0.309003268984537,0,0,0,0,0,0,0.440203757974764,0,0,0,0.086014451569231,0,0.164287061624191,0,0,0,0,0,0.0697145004202129,0,0,0,0,-0.0874805480103407,0,0,-0.0885443465720827,-0.05302295964256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186842718487259
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295757311538333,0,0,0,0,0,0,0,0,0.00272599788730535,0,0,0,0,0,0,0.207081937354619,0.129150330105493,0.0264273686531163,0,0,0,0,0,0.205143154025345,0,0,0.0112440413040574,0,0,0,0,0,0.0362516887948803
X601601.CH.EQUITY,0,0.652623837425648,0.0041505115492405,0,0,0.0534189927093747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702436216266285,0.253772023105344,0,-0.102269108694652,0,0,0,0,0.0893505374000195,0,0,-0.0606697150219084,0,0,0,0,0,0,0,0,0.0331964230112215,-0.142586926193702,0,0
X000002.CH.EQUITY,0,-0.0892053235748119,0,0.1735773735227,0,0,-0.0587642785229719,0,0,0,0,0,0,0,0,0,0.05020818681827,-0.0793572891442961,0,0,0,0,0,0,0.196268422943469,-0.0590879440499947,0,0,-0.135001004266837,0,0.0118366193333159,0.699028452199557,0,0,0.0481775002165818,0,0,0,0,0,0,0,0,0.103092101301706,0,0,0,0,0,0,0,0,0
