,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.136057745730628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279849638320017,0.0167209756218043,0,0.364853954518201,-0.180566730872034,0.444923192855801,0.249181685847019,0,0,-0.101628299231363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019602307044639,-0.0246849403889719
X601318.CH.EQUITY,0,0,0,0,0,0.227978926214439,0,0,0,-0.0817897732344497,0,0,0,0.0845083687327759,0,0,0,0.0714404485173276,0,0,0,0,0,0,0,0,0,0,0,0.0135260566638787,0.167990283479126,0,0,0,0,0.255248948945387,0,0.0476645494431924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211092848597909,0.0279676428047996
X601939.CH.EQUITY,0,0.0463545216452384,0,0.799017738830903,0,0,0.0142431443716968,0,0,0.0437356327033094,0,0.0227653872475134,-0.0292734661000684,-2.16840434497101e-19,0,0,0,0.0909007911380899,0,0,0,0,0.00162249840786225,0,0,0,0,0.0220302544689014,0,0,0.0309559418494925,0,0,0,0,0,0,0.0766109909613138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.968254733131885,0,-0.0225372029912297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680781175075202,0,0,0,0,0,0,0,0,0,0,0,-0.0271535880856574,0,-0.066999532142066,0,0,0,0,0,0,0,0.0275705022310653,-0.092888041997209,-0.0317153264596441,0
X601628.CH.EQUITY,0.00553043628964076,0,0,0,0,0,0,0,0,0.284220002501361,0.123871936005924,0,0,0,0,0,0,0,0,0.445673315875242,0,0,0,0,0,0,0,-0.0312656296885019,0,0,0,0,0,0,0,0,0,0.0665621752095186,0,0,0,0,0,0,0,0.0137826551755707,0,0.278299937865598,0,0,0,0,0.0195834012082781
X600036.CH.EQUITY,0,0,0,0.35324359007776,0,0,0,0,0.0519619858988724,0,0,0,0,0,0,0,0.137578894257436,0.0527447317086011,0,0,0,0,0,0,0,0,0.129377505151067,0.0921392163133705,0,0,0,0,0,0.0444066918226807,0,0,0,0.0160590618763241,0,0,0,0,0,0.00650036861620383,0.0115635446989797,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.072563359988787,-0.0529118147108963,0,0,0.00680228930866507,0,0,-0.0515471945256813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00685885079035135,0,0,0,0,0,0,0,0,0.012126698594797,-1.73472347597681e-18,0,-0.119768051017239,0,0.974754853777088,0.108124659366222,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.119148264143574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29494552873352,0,0,0,0,0,0,0,0,0,0,0.104409083465378,0.324576595273647,0,0,0,0,0,0,0,0,0.0282511227564075,0.0559555691240487,0,0,0,0.0539957048891831,0,0,0,0,0.138019644972378
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136371430053265,0,4.33680868994202e-19,0.0333834389382453,0,0,0,0,0,0.197250053743899,0.463373619599218,0,0,0,0,0,0,0,0,-0.090161762885377,0.0811153277997266,0,0,0,0,0.0496560140101846,0.041737604180923,0,0,-0.145743319874219,0,-0.0475292964572712,0.171562614908197,0,-0.0286352419726898
X388.HK.EQUITY,0,0,0,0,0.199725374511541,0,0,0.185770256373389,0,0,0,0,0,0,0.0627879031522637,0,0,0,0,0,0.0490134364310093,0.343829852832998,0,0,0.0977445224534177,0,0,0,-0.0196153766529022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139516306672881,0,0.0141543241176085,0,0,0,0,-0.0540355760324632,0.0345386080617402,0.304938006989433
X600030.CH.EQUITY,0,0,0,0,0.156784030105713,0,0,-0.0405198212975152,0,0.039289409339655,0,0.0222701787491494,0.288664180762455,0,0,0,0,0.00536709046330055,0,0,-0.0590512295758741,0,0,0,0,-0.00495242418584303,0,0,0,0,0,0,0.0756333286534273,0,0,0.0806495688136857,0,0,0,0.103089072544338,0,0,0,0.0850986684030622,0,0,0,0.15243356817449,0,0.154161704748338,0,0,0
X601658.CH.Equity,0,0,0.254235836362793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140719233342369,0,0,0,0,0,0,0,0,0,0,0.201514932704005,0,0,0,0,0,0,0,0,-0.154309103483628,0,0,0,0.544205714393624,0,0,-0.154343810292477,0,0,0,0,0,0,0
