,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.681900817488723,0,0,0,0,0,0,0,0.0459598339530819,0,0.105015781658055,0,0,0,0,0,0,0.00706407523519577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026999198356089,0,0.0711235119511568,0,0,0,0,0,0,0,0,0,0,-0.00429167075289501,0.0168435920557308
X601939.CH.EQUITY,0.160757777936145,0,0,0.35292412935334,0,0.231144497731431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569524064723499,0,0,0,0,0,0,0.099307333788564,0,0,0,0,0,0.0464440010799502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492861615830617
X601318.CH.EQUITY,0,0.0175147572538635,0,0.0917758842216957,0,0,0,0,0,0,0,0,0,0,0,0.00884796346132371,0,0,0.192522149395803,0.00916996383960907,0,0,0,0,0.0104296405611583,0.0468507252718999,0,0,0,0,0,0,0,0.214086139649407,0.0165907399704181,0.0441250005774413,0,0,0,0.235099139237926,0,0,0,0,0,0.0861970698025421,0,0,0,0,0,0
X601288.CH.EQUITY,0.289360891171427,0,0,0,-0.0271041912368677,0,0,0,0,0.115193107698044,0,0,0,0,0,0,0,0,0.063308929557873,0,0,0.0566684469547564,0,0,0.0304940380036618,0.259783570994277,0,0,0.0354605942232852,0.0700002828558703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733583078224943,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.159065691522144,0.0654854121516732,0,0,0,0.453759787799311,0,0,0,0,-2.77555756156289e-17,0.255124430255233,0.0143201336814093,0,-0.352765316849587,0,0,0,0,0.351442590313506,0,0,0,0,0.183288206897678,0,-0.00308654312997739,0,0,0,0,0,-0.251239855205025,0,0,0,0,0,0,-0.185703639007394,0,0,-0.0576629232757155,0,0,-0.313591989653715,0
X601988.CH.EQUITY,0,0.106217456859974,0,0,0.0990430548785462,0,0,0,0.106860615609781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506995631024601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436040904715796,0,0,0,0,0,0,0,0,0.103524348163367,0.0874374437098294,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.00736095757328938,0,-0.0172631603776632,0,0.0547429967630395,-0.0152234315016482,0,0,0,0.235767231782229,0,0,-3.46944695195361e-18,0.232566278158468,0,0,0,0.0288082326401519,0,0,0,0.0578362488610944,0,0,0,0,0,0,0,0,0.0664434944624684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963268200126979
X600036.CH.EQUITY,0,0,0.00964237628267038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788177062673077,0,0.00558458684052284,0,0.0709540482925763,0,0,0,0,0,0,0,0,0,0,0,0,0.015094313811834,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.12495496592116,0.091793714100878,0,0,0,0,0,0,0,0,0,0,0,0.0241786827795386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355022326064595,0,0,0.0424506079347436,0,0,0,0.0862577160013575,0,0,0.115914099398756,0,0,0.0327781650638415,0,0,0
X601328.CH.EQUITY,1.73472347597681e-18,0.00245256009247243,0,0,0,0,0,0.189043655435671,0,0,0,0,0,0.113135201474775,0,0,0,0,0,0,0,0.322230936476312,0,0,0,0,0,0.0403251724810186,0,0,0,0.00478530026276505,-0.00123341968886399,0.0164189980378322,0,0,0,0,0.0724745901829992,0.236262467329568,0,0.0566878154278873,0,0,0,0,0,0,0,0,-0.0186690590827314,0
