,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0405120379120661,0,0.123941348290268,0,0,0,0,0,0,0,0.428751260613032,0,0,0,0,0,0,0,-0.0918030151555755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126071297299384,0,0.153453688893397,0,0,0,0,0,0,0,0,0,0,0.192727104078925,0.0416590936814614,0,0,0,0.122087055908619
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.626770498819454,0,0,0,0.022492233473774,0,0,-0.0336117441221983,0,0,0.172651151949059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363613990333501,0,0,0,0,0.0324215824743372,0,0,0.277242140843096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.271502794442121,0,0,0,0,0.416795676269951,0,0,0,0,0,0,0,0,0,0,0,0.0978839598883717,0,0.0403216727061368,0.0189380038197881,-0.0713455576725513,0,0,0,-0.0219556486580636,0,0,0,0,0,0,0,0,-0.0582718914676881,0,0,0,0,0,0.222980381127194,0,0,0,0,0,0,0.0865171975308947,0,0,0,0,0
X5.HK.EQUITY,0,-0.0792116156126066,0.0372133573985807,0.226009037475095,0,0,0,0,0,0,0,0,0.0708563851509392,0,0,0,0,0,0,0,0.431018502759514,0,0,0,0,0,0,0,0,0,0.376311111797961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160819890154706,0,-0.159499730421425,0,-0.0677170120166213,-0.0488655000996506
X601988.CH.EQUITY,0.2259020189451,0.0686719655034083,0.214581386671977,0,0,0,0,0,0.161588405580326,0,0,0.0871228160992353,0,-0.178830662590329,0,0,0,0,0,0,0.077693795542427,0,0,0,0,0.0562407811620777,0,0,0,0,0,0,0,0.0877105769731151,0,0,0.0143313571199696,0,0,0.061603305478144,0,0,0,0.0938733177013277,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106379060418841,0,0,0,0.112570207431275,0,0,-0.112151778923689,0,0.0234821150717458,0,0.236121053801473,0,0,0.0263462706357332,0,0,0,0.0471569938540741,0.0658682926763702,0.0910148532505068,0,0,0,0,0,0.0121267136526172,0.212868525354329,0,0.0313620952600432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.148031048870026,0.174463908347654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102502431858704,0,0,0,0,0,0.26045257277613,0,0.0319980136620999,0,-0.121173572616829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765403266523453,0,0,0,0,0.0306618025800821
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.13281076196928,-0.334007992505132,0,0,0,0,0,0,0,0,0,0,0.409796876166541,0,0,0,0.113340717769487,0,0,0,0,0,0,0,0.0689102666111053,0,0,0,0,-0.619032847262023,0.120364857288776,0,0,0,0,0,0.765596110218682,-0.0490809180181527,-0.289991616894322,0,0,0,0
