,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0.255623674720869,0,0,0,0,0.181054852900566,0,0,0,-0.0735091429095213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359441549828505,0,0,0,0.07918084272937,0,0,0,0,0.0520307236324191,0,-0.0504560803271565,0,0,-0.0815128934455499,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.153063466818797,0,0.0782897285812519,0,0.28238256535503,0,0,-0.0296239378872363,0,0,0,0,0,0,0,0,0,0,0,0,0.0818023791282591,0,0,0,0,0,0,-0.260102343505211,0.323216486616627,0,0,0.184428377867135,0,0,0,0,0,-0.0395717545127714,0,-0.0240657420925322,0
X601939.CH.EQUITY,0.24970810931208,0,0,0,0.102776372680111,0,0,0,0,0,0,0,0,0.137267330503199,0,0,0,0,0,0.0168960696179086,0.140605362667641,0,0,0,0,0,0.128232707682177,0,0,0,0,0,0,0,0,0,0,0,0.167647755008886,0,0,0,0,0.117501741168221,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.306073115363101,0.0295240699838385,0.0546097682078156,0,0.0539519361307646,0,0,0,0.0629775577166835,0,0,0,0,0,0,0,0,0,0,0,0.0618112724724224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093790624868539,0,0,0.171048039877458,0.131442399433608,0,0,0.163592548892078,0,0,0,0,0.162809591595435,0,0,0,0
X5.HK.EQUITY,0,-0.181658415432079,0,0.427788454831778,0,0,0,-0.166116157595133,0,0,0,0,0,0,0,0,0.0141003106718517,0,0,0.113060883954569,0,-0.153388315655877,0.520619252185803,0,0,-0.00179104917781488,0,-0.0478416874474202,0,0,0,0,0,0,0,-0.0717322685560661,0,0,0,0,0,0.137761603642996,0,0,0,0,0,-0.173632459763361,0,0,-0.0947533616177566,0
X601988.CH.EQUITY,0,0,0.147241656436044,0.169831153993807,0,0,0,0,0.0833318204891023,0.140274611590041,0.295134331735531,0,0,0,0,0,0,0,0,0,0,0,0,0.0107569218106487,0,0,0,0,0,0,0,0,0,0.0643538135949478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.133796667523878,0,0.151299728969811
X600036.CH.EQUITY,-0.0622093925055489,0.173549972798684,0,0,0,0,0,0,-0.00283038708330248,0,0,0.138799642362945,0,0.254416822586235,0,0,0,0,0.170393435120644,0,0,0,0.00859933858922975,0,0,-0.0424184031051563,0,0,0,-0.02484895896481,0,0.161956419088982,0,-0.0318277558334857,0,0,0.0980195067493762,0,0,0.0747825994563407,0.210933112277057,0,0,0,0,0,0.0725244362354783,0,0,0.1012049220581,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0641966589457364,0,0,0,0,0,0,-0.0643646794139617,0,0,0,0.0737597879168439,0.144085641924829,0,0.156782238731794,0.114105890152886,0.0785633266620443,0,0,0,0,0,0.180788264997427,0,0,0,0.0358727226046107,0,0,0,0,0,0,0,0,0,0,0,0,0.0772303482354466,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0457081327287436,0,0,0,0,0.0486036990108502,0,0,0,0,0,0.140397331962545,0,0,0,0,0,0,0,0,0,0,0,0.0363520013715108,0,0,0,-0.117950797778106,0,0,0,-0.0176988736156477,0,0,0,0.417175709702759,0,0,0,0,0,0,0,0,0.0434393836750955,0.0880926302343281,0,0.00450577375918727
X601166.CH.EQUITY,0,0,0.0214922524131737,0.102805608400761,0,0.151485552622829,0,0,0.0164405090763467,0,0,0,0,0,0,0.196155780830994,0,0,0,0,0,0,0,0,0,0.105259397449792,0,0,0,0,0,0.333447577414746,0,0.13234531740972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169335112957067
