,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.357115104010299,0,0,0.0843857649472689,0,0,0,0,0,0,0,0,0.0392749956189353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333890979626697,0,0,0.201005090288854,0,0,0,0.0287083805892972,0,0,0,0,0,0,0,0,0.207361572358995,0,0,-0.00159028628540978,0,0
X601318.CH.EQUITY,0,0,0,0,0.0106682885260554,0,0,0,0.14687959740403,0,0.0549579661336156,0,0.0950314139556191,0,0,0,0,0,0.215273448707865,0,0.212221932380079,0,0,0.0100456953903222,0,0,0,-0.0114922548671518,0,0.0820245344287445,0,0,0,0,0.0121803255720914,0,0,0.0487559818989108,0,0,0,0,0,0.0178774432873039,0,0,0,0,0,0,0,0,0.0791947175414712
X601939.CH.EQUITY,0,0,0,0.257989753046692,0,-0.0155269467793274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702240806069803,0,0.753786813789494,0.023410520221345,-0.266760198626869,-0.177048253109885,0,0,0.0195129328670255,0,0.133545657978032,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,-0.0975196499251304,0,0,0,0,0,0,0,0,0,0,-0.058119691629085,0
X601288.CH.EQUITY,0.171092719594111,0,0.0105513341037895,0,0.0562566348374413,0,0.387036885216665,-0.0713975450891985,0,0,0,0,0,0,0,0.0473232363568779,0,0,0,0,0,0.0518138004790181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19706077891971,0,0,0,0,0,0,0,-0.101797182087016,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213492583403695,0,0,0,0,0.036583211008612,0.222067852549198,-0.0948977864359016,0,0,0,0,0,0.113126633715264,0,0.508668991451886,0,0.0158827973980676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425818578182306
X600036.CH.EQUITY,0,0.155742167763401,0,0,0.102645430054696,0,0.0827357455304582,0.0617698685931803,0,0,0,0,0.265152849712671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29066834972916,0,0,0,0,0.0681817217664962,0,0,0,0,0,0,0.0913590798091011,0,0,0,0,0,0,0,0.0557638022841485,0,-0.0128878090403839,0,0,0,0
X601988.CH.EQUITY,0.323761279407261,0,0.0056494108870802,0,0,0.414606728511451,0,0,0,0,0,0,0.0200174326729487,0,0,0,0,0,0,0.016115784324348,0,0,0,0,0,0,0,-0.0311349331383493,0,0.100217468946122,0,0,-0.0317376968712438,0,0,0,0,0,0,0,0,-0.092024735976961,0,0,0,-0.146877672197073,0,0,0,0.398136998989029,0,0.0607652392430282,0
X1299.HK.EQUITY,0,0,-0.152746193612663,0,0,0.0857220550436533,0,0,0,0.291731362072126,0,0,0,0,0,0,0.096992583538975,0,0,-0.0525799041864497,-0.00143490598794891,0,0,0,0,0.2076644426777,0.0134140608220424,0.0924568334083768,0,0,0,0,0,0,0,0,0,0,0,0,0.122886270869333,0,0.104004270449218,0,-0.012667428162488,0,0,0,0,0,0,0,-0.0173426315413183
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837741425313506,0,0,0,0,0.153252353433202,0,0,0,0,0.641848358413385,0.0638368204791672,0,0,0,0,0.0133693468457191,0.0704225422452602,0,0,0,0,0,0,0,0,0.141782199584277,0.0646220919018951,-0.156502887464124,0,0.119942046939322,0,0.0895027532634118,0,0.21120618196984,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0755493395731501,0,0,0,0,0,0,0,0,0,0,0,-0.0927708105963318,0,0,0,0.477810806717466,0.270177265001745,0,0,0,0,0,0,0.159928687409641,0.250973195466827,0,0,0,0,0.208188914777798,0,0,0,0,0,-0.0350982639461932,-0.332856239665587,-1.73472347597681e-18,0.00584836011155978,0,0,0,0,0,0
