,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.315464614803585,0,0,0.0835795234611868,0,0,0,0,0,0,0,0,0.0291207983554876,0,0,0,0,-0.0824103137332475,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0238130167860821,0,0,0,0.163012586645054,0,0,0,0.00343704845431746,0,0,0,0,0,0,0,0,0,0.259430945157835,0,-0.0568471456106645,0,0
X601318.CH.EQUITY,0,0,0,0,0.0166097060408146,0,0,0,0.150790907456245,0,0.0571673364697654,0,0.0831726833941055,0,0,0,0,0,0.223412322951159,0.180487916173651,0,0,0,0,0,0,0,0,0,0,0,0.0896087989828222,0,0,0.0344514017452107,0,0,0.0495399525480625,0,0,0,0,0,0,0.00883358626559772,0,0,0,0,0,0,0,0.0728645332615611
X601939.CH.EQUITY,0,0,0,0.2868761176207,0,-0.0573445888964887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332841185773532,0.748403464026657,0.0152879234475598,-0.258830635133573,-0.137278828230449,0,0,0,0,0,0,0.062946724248138,0,0,0,0,0,0,0,0,-0.126705444982043,0,0,0,0,0,0,0,0,0,0,-0.0887583926585557,0
X601288.CH.EQUITY,0.221933566585356,0,0.0325665752598415,0,0.0550789470272454,0,0.322462636021024,-0.100417019541424,0,0,0.0585117766482452,0,0,0,0,0.0688468524904638,0,0.0025834112081777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156289233012863,0,0,0,0,0,0,-0.112674621473843,0
X601628.CH.EQUITY,0,0,0,0.0698636708854593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2286975028676,0,0,0,0,0,0.0981371485602504,-0.150938379006533,0,0,0,0.109488846507768,0,0,0,0.512952403240148,0,0.135768017742101,0,0,0,-0.00209188258113961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522670289074897
X600036.CH.EQUITY,0,0.201917005207757,0,0,0.0922198465261425,0,0.0801200848921814,0,0,0,0,0,0.213637698936706,0,0,0,0,0,0,0,0,0,0,0,0,0.317580041153622,0,0,0,0,0.13899045592549,0,0,0,0,0,0,0,0.0474484941865504,0,0,0,0,0,0,0,0.0307730169229143,-0.0636932837349248,0,0,0,0,0.0111000315838084
X601988.CH.EQUITY,0,0.0331811534465302,0,0,0,0.32958866366938,0,0,0,0,0,0,0,0,0,0.470345719678645,0,0,0,0,0.0373003187301134,0,0,0,0,0,0,0,0,0,0.0117202524217595,0.140626918008101,-0.0766559434814368,0,0,0,0,0,0,0,0,-0.0184605254712951,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.354288563302447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403014694565059,0,0,0,0,0,0,0,0,0,0.0937915437017629,0,0,0.15637119405664,0,0.0916659959508083,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358912755396484,0,0,0,0,0,0,0,0,0,0.574876445284236,0,0.0761147714972965,0,0.0853181685924467,0,0.0855218249732592,0,0,0,0,0,0,0,0,0,0.230096158020539,0.0692838913215362,-0.081111269407909,0,0,0,0.178107680218957,0.180306057231514,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.16531146749524,0,0,0,0,0,0,0,0,-0.0117880154262915,0,0,0,0,0,0,0.155342947037989,0,-0.0836501650890233,0,0,0,0,0.130863268543932,0,0.13263790383362,0,0,0,0,0.220464941853363,0,0,0,0,0,-0.305822741371549,-0.0366177190765339,0,0.0913891206443997,0.0719943184561771,0,0.548705020112494,0.181683001059873,0,0
X601658.CH.Equity,0.0233153373862955,0.225178048544677,0,0,0,0,0.128437303910896,0.0666624166653652,0,-0.0266014662702579,0,0,0.223563459442178,0,0,0.129886121071635,0,0,0,0,0,0.0407613183072484,0,0,0,0,0,0.0325296447756463,0,0,0,0,0,0,0,0,0,0,0.0429119070597008,0,0,-0.10358968105726,0,0.0668535969762977,0,-8.67361737988404e-19,0,0.0552616417948042,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0217224683117734,0,0,0,0,0,0,0,0,0,0.0281149142393177,0,0.00656831344655936,0,0,0.0561396883709039,0,0,0,0,0,0.0726086250693778,0,0,0,0.0585171446921106,0,0.324567328445558,0,0,0.0141993284315325,0,0,0,0,0,0,0,0,0,0,0.25677372100664,0,0.169337067160324,0,0,0,0,0,0,0
