,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.254108418644913,0,0,0,0,0,0,0.12707706256,0,0,0,0,-0.169646537952413,0,0,0,0,0.367899825838392,0,0,0,0,0,0,0.233217508399779,0,0.081588291098481,0,0.10564702233497,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0575782101328611,0,-0.0552943165270827,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0260389500244494,0,0,0.243247806580376,0,0,0.267185939394797,0,0,0,0.0985849112379385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108924424442622,0,0,0,0,0,0,-0.254695234573115,0.0954705859212846,0,0,0.177915998496524,0,0,0,0,0.101708075312161,0,0,0,0
X601939.CH.EQUITY,0.439499508051695,0,0,0,0,0.190463506999035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569542075993674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360539038973963,0,-0.153164226808823,0,0.0862837626090651,0,0,-0.0110070597209697,0,0,0,0,0,0
X601288.CH.EQUITY,0.565675964020859,0.0318453517082274,0.106104866323172,0,0.0655974526334812,0.0109460323290624,0,0,0.0483350533303806,0,0,0,0,0,-3.46944695195361e-18,-0.0354204306050609,0,0,0,0,0,0,0,0,0,0,0.0813140035958733,0,0,0,0,0,0,0.0507307883579426,0,0,0,0.158010794641634,0.179541642199119,0,0,0,3.46944695195361e-18,0,0,0.0435106694608407,0,0,0,0,0,-0.0593883293803315
X5.HK.EQUITY,0,-0.116173436939532,0.188301661381001,0.139967153339532,0,0,0,-0.155935266566704,0,0,0,0.229108084235811,0,0,0,0,0,0.590343572577953,0,0,-0.0643182317978617,0,0,0.141057521340598,0,0,-0.166681884006882,0,0,0,0,0,0,0,0,0.0231297912301186,0,0,0,0,0,0,0,0,0,0.145590910792269,0,0,0.11811679054703,0,0,0
X601988.CH.EQUITY,0.105616164732748,0.0651053445631223,0.229947366867314,0.199409252688035,0,0,0,0,0.0956898334372707,0.0976341592039963,0.132764268569437,0,-0.314989993539311,0,0,0,0,0,0,0,0,0,0.0292144444240274,0,0,0,0.104653376729899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484674753676597,0,0,0,0,0.0572148531373611,0,0.0600053678299099
X600036.CH.EQUITY,0,0.372163143076225,0,0,0,0,0,0.034327207044983,-0.0112398910361305,0,0,0,0,0.288333718068793,0,-3.46944695195361e-18,0.0201779869655023,0,0,0,0,0,0,0.176251079845671,0,0,0,0,0,0,0,0.0927032601787338,0,-0.0399122573211997,0.000544414852262531,0,0,0,0,0,0.164788337113914,0,0,0,0,0,0.0163948660749154,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.161053576915666,0,0,0,0,-0.0488578318909475,0,-0.0494434650172548,0,0,0.274055152613647,0.27301687108944,0,0,0.143438759823295,0,0,0,0,0,0.0955154888518221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710575311527747,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0591850240553882,0.317945774746355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482011021189004,0.0430808650037257,0,0,0,0,0,0.12242370732752,0,0,0,0,0,0,0,0,0,0,0,0.170432652733921,0,0,0,0.23403759233505,0,0.100961395745015
X601166.CH.EQUITY,0.117395278010886,0,0,0,0,0.0437511592269946,0.499670100186778,0,0,0,0,0,0,0.0393398528429537,0,0.246709701499509,0,0,0,0,0,0,0,0,0,0,0,0.0835485788362528,0,0,0,0.0441059538412919,0,0.109042358942171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0703795277577869,0,0,0.126846308410928,0,0,0,0,0.0188933667832847,0,0.0822003057035772,0,0,0,0,0,0,0,0,-0.130273170401105,0.252231277149109,0.224952283250954,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297301976254039,0,0,0.20333619209755,0,0.0314058392917929,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.241447556741753,0,0,0,0.400632360256408,0,0,0.0792865339069046,-0.0308694459176234,-0.0844303171562244,-0.0733956598713706,0,0,0,0,0,0,0,0,0,0,0.165668295741312,0,0,0,0.0364717229169312,0,0,0,0,0,0,0,0,0,0,0.0744235130639297,0,0,0,0.0474230604439332,0.155407080469464,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134171193036644,0,0.00624979391912915,0,0,0.130585527480791,0,0,0,0.0192799891011231,0.044091221014199,0,0,0.340311826279406,0,0,0,0.349439550912385,0,0,0,-0.0349839275034344,0,0,0,-1.73472347597681e-18,0,0,0.0400079549488502,0,0,0.121352664451925,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.0522443509011897,0.107910130350636,0,0.0640674424195886,0,0,0,0,0,0,0,0.102650754220274,0,0,0,0,0,0,0,0.0107615069647585,0,0,0,0,0,0.203398795017717,-0.205849382643915,0,0.127775683042745,-0.310738627954483,0,0.0962890847547897,0.223740339451218,0,-0.0175975242913396,0,0,-1.73472347597681e-18,0,0,0.237969472237331,0.25283762376434,0,0,0,0
X16.HK.EQUITY,0,0,0,0.165896760282833,0,0,0,0.0890993146417419,0,0,0,0,0,0,0,0,0.0187166401825185,0,0,0.0288677988257396,0,0,0,0.333589707103347,0,0,0.0871101506164239,0,0.0612423189635316,0.045922887610992,0.0872655954100476,-0.0602346794314934,0,0,0,0,0,0,0,0,0,0.123578893105399,0,0,0,0,0,0,0.234520536050805,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.166730756900041,0.0263121345427949,0,0.163347241309716,0.195353896138032,0,0,0,0.0810771268207263,0,0,0.292846656650742,0,0,0,0.151020358605388,0,0.0857420609800715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206988097045699,0,0,0,0,0,0,0,0,0,0.0368887357202393,0,0.0494151614882146,0
